Micom ODU1 Data,Time Interval = 2 sec,Save Start Time:,"Friday, September 18 16:07:44, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,PUQ1450T2FR,Version:,"-",LGMV:,8.3.5R,External:,"-"
Installer:,설치자,EEPROM:,"191.129(bf.81)",COMP:,"-",FAN:,"-"
Model:,PUQ1450T2FR,IDU NUM:,1,Connect:,ODU
Site:,표준,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,목표고압,목표저압,INV1토출목표,,현재고압,현재저압,COMP기준,,압축비,설정온도차,,,PC CTRL,운전상태 유지,4WAY,HOT GAS,SUMP HEAT,Cooling Fan,오일분리기,POWERRELAY,PFC,PFC CTRL,COP,DEFROSTING,OIL REFUREL,OIL RETURN,FAN1 H,FAN1 L,FAN2 H,FAN2 L,,,INV 목표,INV 현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,Main EEV,COMP운전,Sub EEV,VI EEV1,,,,,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,열교환기온도,열교환기출구,Comp Heatsink,INV토출과열도,IHEX 입구,IHEX 출구,,,,,,,,,,
513,16:24:48,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,42.9,220.0,54.9,12.6,84.0,54.6,220.0,73.00,29.1,220.0,220.0,,,,,,,,,,
514,16:24:50,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,84.0,54.6,220.0,74.00,29.1,220.0,220.0,,,,,,,,,,
515,16:24:52,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,84.0,54.6,220.0,74.00,29.1,220.0,220.0,,,,,,,,,,
516,16:24:54,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,960,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,84.0,54.6,220.0,74.00,29.1,220.0,220.0,,,,,,,,,,
517,16:24:56,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,960,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,84.0,54.6,220.0,74.00,29.1,220.0,220.0,,,,,,,,,,
518,16:24:58,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,84.0,54.6,220.0,74.00,29.1,220.0,220.0,,,,,,,,,,
519,16:25:00,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,84.0,54.6,220.0,74.00,29.1,220.0,220.0,,,,,,,,,,
520,16:25:02,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,84.0,54.6,220.0,74.00,29.1,220.0,220.0,,,,,,,,,,
521,16:25:04,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,940,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,84.0,54.6,220.0,74.00,29.1,220.0,220.0,,,,,,,,,,
522,16:25:06,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,940,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,84.0,54.6,220.0,74.00,29.1,220.0,220.0,,,,,,,,,,
523,16:25:08,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,940,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,84.0,54.6,220.0,74.00,29.1,220.0,220.0,,,,,,,,,,
524,16:25:10,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,84.0,54.6,220.0,74.00,29.1,220.0,220.0,,,,,,,,,,
525,16:25:12,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,84.0,54.6,220.0,74.00,29.1,220.0,220.0,,,,,,,,,,
526,16:25:14,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
527,16:25:16,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
528,16:25:18,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
529,16:25:20,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
530,16:25:22,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,960,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
531,16:25:24,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,940,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
532,16:25:26,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,940,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
533,16:25:28,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,960,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
534,16:25:30,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,960,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
535,16:25:32,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,940,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
536,16:25:34,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
537,16:25:36,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
538,16:25:38,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,960,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
539,16:25:40,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,960,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
540,16:25:42,1,,,2598,876,84,,3314,1056,97,,2.95,8.2,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,940,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
541,16:25:44,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,940,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
542,16:25:46,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
543,16:25:48,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,940,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
544,16:25:50,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,940,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
545,16:25:52,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,960,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
546,16:25:54,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,960,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
547,16:25:56,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
548,16:25:58,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
549,16:26:00,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
550,16:26:02,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,960,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
551,16:26:04,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,960,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
552,16:26:06,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,940,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
553,16:26:08,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,940,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
554,16:26:10,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,960,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
555,16:26:12,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,960,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
556,16:26:14,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,960,0,0,0,255,0,0,,,,,43.4,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
557,16:26:16,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,940,0,0,0,255,0,0,,,,,43.9,220.0,54.9,12.6,85.0,54.6,220.0,74.00,30.1,220.0,220.0,,,,,,,,,,
558,16:26:18,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,940,0,0,0,255,0,0,,,,,43.9,220.0,54.9,12.6,85.0,54.6,220.0,75.00,30.1,220.0,220.0,,,,,,,,,,
559,16:26:20,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.9,220.0,54.9,12.6,85.0,54.6,220.0,75.00,30.1,220.0,220.0,,,,,,,,,,
560,16:26:22,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.9,220.0,55.7,12.6,85.0,55.2,220.0,75.00,29.3,220.0,220.0,,,,,,,,,,
561,16:26:24,1,,,2598,876,84,,3314,1056,97,,2.95,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.9,220.0,55.7,12.6,85.0,55.2,220.0,75.00,29.3,220.0,220.0,,,,,,,,,,
562,16:26:26,1,,,2598,876,84,,3360,1056,97,,2.99,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.9,220.0,55.7,12.6,85.0,55.2,220.0,75.00,29.3,220.0,220.0,,,,,,,,,,
563,16:26:28,1,,,2598,876,84,,3360,1056,97,,2.99,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.9,220.0,55.7,12.6,85.0,55.2,220.0,75.00,29.3,220.0,220.0,,,,,,,,,,
564,16:26:30,1,,,2598,876,84,,3360,1056,97,,2.99,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.9,220.0,55.7,12.6,85.0,55.2,220.0,75.00,29.3,220.0,220.0,,,,,,,,,,
565,16:26:32,1,,,2598,876,84,,3360,1056,97,,2.99,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.9,220.0,55.7,12.6,85.0,55.2,220.0,75.00,29.3,220.0,220.0,,,,,,,,,,
566,16:26:34,1,,,2598,876,84,,3360,1056,97,,2.99,8.5,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,97,85,950,950,0,0,0,255,0,0,,,,,43.9,220.0,55.7,12.6,85.0,55.2,220.0,75.00,29.3,220.0,220.0,,,,,,,,,,
567,16:26:36,1,,,2598,876,84,,3360,1056,97,,2.99,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,85,950,940,0,0,0,255,0,0,,,,,43.9,220.0,55.7,12.6,85.0,55.2,220.0,75.00,29.3,220.0,220.0,,,,,,,,,,
568,16:26:38,1,,,2598,876,84,,3360,1056,97,,2.99,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,85,950,940,0,0,0,255,0,0,,,,,43.9,220.0,55.7,12.6,85.0,55.2,220.0,75.00,29.3,220.0,220.0,,,,,,,,,,
569,16:26:40,1,,,2598,876,84,,3360,1056,97,,2.99,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,84,950,960,0,0,0,255,0,0,,,,,43.9,220.0,55.7,12.6,85.0,55.2,220.0,75.00,29.3,220.0,220.0,,,,,,,,,,
570,16:26:42,1,,,2598,876,84,,3360,1056,97,,2.99,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,84,950,960,0,0,0,255,0,0,,,,,43.9,220.0,55.7,12.6,85.0,55.2,220.0,75.00,29.3,220.0,220.0,,,,,,,,,,
571,16:26:44,1,,,2598,876,84,,3360,1056,97,,2.99,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,78,950,950,0,0,0,255,0,0,,,,,43.9,220.0,55.7,12.6,85.0,55.2,220.0,75.00,29.3,220.0,220.0,,,,,,,,,,
572,16:26:46,1,,,2598,876,84,,3360,1056,97,,2.99,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,70,950,950,0,0,0,255,0,0,,,,,43.9,220.0,55.7,12.6,85.0,55.2,220.0,75.00,29.3,220.0,220.0,,,,,,,,,,
573,16:26:48,1,,,2598,876,85,,3360,1056,97,,2.99,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,70,950,940,0,0,0,255,0,0,,,,,43.9,220.0,55.7,12.6,85.0,55.2,220.0,75.00,29.3,220.0,220.0,,,,,,,,,,
574,16:26:50,1,,,2598,876,85,,3360,1070,97,,2.96,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,61,950,950,0,0,0,255,0,0,,,,,43.9,220.0,55.7,13.0,85.0,54.6,220.0,75.00,29.3,220.0,220.0,,,,,,,,,,
575,16:26:52,1,,,2598,876,85,,3314,1070,97,,2.92,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,61,950,950,0,0,0,255,0,0,,,,,43.9,220.0,55.7,13.0,85.0,54.6,220.0,75.00,29.3,220.0,220.0,,,,,,,,,,
576,16:26:54,1,,,2598,876,85,,3314,1070,97,,2.92,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,56,950,950,0,0,0,255,0,0,,,,,43.9,220.0,54.9,13.0,85.0,54.6,220.0,75.00,30.1,220.0,220.0,,,,,,,,,,
577,16:26:56,1,,,2598,876,85,,3314,1080,97,,2.89,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,56,950,950,0,0,0,255,0,0,,,,,43.9,220.0,54.9,13.3,84.0,54.6,220.0,75.00,29.1,220.0,220.0,,,,,,,,,,
578,16:26:58,1,,,2598,876,85,,3314,1080,97,,2.89,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,48,950,950,0,0,0,255,0,0,,,,,43.9,220.0,54.9,13.3,84.0,54.6,220.0,75.00,29.1,220.0,220.0,,,,,,,,,,
579,16:27:00,1,,,2598,876,85,,3314,1080,97,,2.89,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,40,950,950,0,0,0,255,0,0,,,,,43.9,220.0,54.9,13.3,84.0,54.6,220.0,75.00,29.1,220.0,220.0,,,,,,,,,,
580,16:27:02,1,,,2598,876,85,,3314,1080,97,,2.89,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,40,950,950,0,0,0,255,0,0,,,,,43.9,220.0,54.9,13.3,84.0,54.6,220.0,75.00,29.1,220.0,220.0,,,,,,,,,,
581,16:27:04,1,,,2598,876,85,,3261,1105,97,,2.79,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,34,950,950,0,0,0,255,0,0,,,,,43.9,220.0,54.4,13.7,83.0,53.9,220.0,75.00,28.6,220.0,220.0,,,,,,,,,,
582,16:27:06,1,,,2598,971,85,,3261,1151,97,,2.68,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,34,950,950,0,0,0,255,0,0,,,,,43.9,220.0,54.4,15.2,83.0,53.9,220.0,74.00,28.6,220.0,220.0,,,,,,,,,,
583,16:27:08,1,,,2598,971,85,,3261,1151,46,,2.68,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,26,950,950,0,0,0,255,0,0,,,,,43.9,220.0,54.4,15.2,83.0,53.9,220.0,74.00,28.6,220.0,220.0,,,,,,,,,,
584,16:27:10,1,,,2598,971,85,,3209,1151,46,,2.64,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,20,950,950,0,0,0,255,0,0,,,,,43.9,220.0,53.6,15.2,81.0,53.2,220.0,74.00,27.4,220.0,220.0,,,,,,,,,,
585,16:27:12,1,,,2598,971,85,,3209,1151,46,,2.64,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,20,950,960,0,0,0,255,0,0,,,,,43.9,220.0,53.6,15.2,81.0,53.2,220.0,74.00,27.4,220.0,220.0,,,,,,,,,,
586,16:27:14,1,,,2598,971,85,,3164,1187,46,,2.53,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,20,950,940,0,0,0,255,0,0,,,,,43.4,220.0,53.1,16.3,81.0,52.6,220.0,74.00,27.9,220.0,220.0,,,,,,,,,,
587,16:27:16,1,,,2598,971,85,,3113,1187,46,,2.49,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,20,950,940,0,0,0,255,0,0,,,,,43.4,220.0,53.1,16.3,81.0,52.6,220.0,74.00,27.9,220.0,220.0,,,,,,,,,,
588,16:27:18,1,,,2598,971,85,,3113,1187,46,,2.49,8.5,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,10,10,950,960,0,0,0,255,0,0,,,,,43.4,220.0,52.2,16.3,80.0,51.9,220.0,74.00,27.8,220.0,220.0,,,,,,,,,,
589,16:27:20,1,,,2598,971,85,,3026,1239,46,,2.33,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,950,960,0,0,0,255,0,0,,,,,43.4,220.0,51.3,17.7,79.0,50.7,220.0,73.00,27.7,220.0,220.0,,,,,,,,,,
590,16:27:22,1,,,2598,971,85,,3026,1239,46,,2.33,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,950,960,0,0,0,255,0,0,,,,,43.4,220.0,51.3,17.7,79.0,50.7,220.0,73.00,27.7,220.0,220.0,,,,,,,,,,
591,16:27:24,1,,,2598,971,85,,2984,1239,46,,2.30,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,950,940,0,0,0,255,0,0,,,,,43.4,220.0,50.4,17.7,78.0,50.1,220.0,73.00,27.6,220.0,220.0,,,,,,,,,,
592,16:27:26,1,,,2598,971,85,,2984,1239,46,,2.30,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,950,940,0,0,0,255,0,0,,,,,43.4,220.0,50.4,17.7,78.0,50.1,220.0,73.00,27.6,220.0,220.0,,,,,,,,,,
593,16:27:28,1,,,2598,971,85,,2899,1317,46,,2.12,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,950,950,0,0,0,255,0,0,,,,,43.4,220.0,49.5,19.7,78.0,48.9,220.0,73.00,28.5,220.0,220.0,,,,,,,,,,
594,16:27:30,1,,,2598,971,85,,2824,1373,46,,1.98,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,950,950,0,0,0,255,0,0,,,,,43.4,220.0,49.5,19.7,78.0,48.9,220.0,73.00,28.5,220.0,220.0,,,,,,,,,,
595,16:27:32,1,,,2598,971,85,,2824,1373,46,,1.98,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,950,950,0,0,0,255,0,0,,,,,43.4,220.0,48.1,21.1,77.0,47.8,220.0,73.00,28.9,220.0,220.0,,,,,,,,,,
596,16:27:34,1,,,2598,971,85,,2783,1373,46,,1.96,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,950,950,0,0,0,255,0,0,,,,,42.9,220.0,47.6,21.1,77.0,47.2,220.0,72.00,29.4,220.0,220.0,,,,,,,,,,
597,16:27:36,1,,,2598,971,85,,2783,1373,46,,1.96,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,950,950,0,0,0,255,0,0,,,,,42.9,220.0,47.6,21.1,77.0,47.2,220.0,72.00,29.4,220.0,220.0,,,,,,,,,,
