Micom ODU1 Data,Time Interval = 2 sec,Save Start Time:,"Monday, October 05 17:04:28, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,TUQ0600B2S,Version:,"-",LGMV:,8.3.5R,External:,"-"
Installer:,설치자,EEPROM:,"8.167(8.a7)",COMP:,"-",FAN:,"-"
Model:,TUQ0600B2S,IDU NUM:,1,Connect:,ODU
Site:,표준,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,목표고압,목표저압,INV1토출목표,,현재고압,현재저압,COMP기준,,압축비,설정온도차,,,PC CTRL,운전상태 유지,4WAY,HOT GAS,SUMP HEAT,Cooling Fan,오일분리기,POWERRELAY,PFC,PFC CTRL,COP,DEFROSTING,OIL REFUREL,OIL RETURN,FAN1 H,FAN1 L,FAN2 H,FAN2 L,,,INV 목표,INV 현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,Main EEV,COMP운전,Sub EEV,VI EEV1,,,,,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,열교환기온도,열교환기출구,Comp Heatsink,INV토출과열도,IHEX 입구,IHEX 출구,,,,,,,,,,
1,17:04:28,0,,,2598,738,0,,2865,1486,0,,1.87,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,70.00,10.0,220.0,220.0,,,,,,,,,,
2,17:04:30,0,,,2598,738,0,,2865,1486,0,,1.87,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,70.00,10.0,220.0,220.0,,,,,,,,,,
3,17:04:32,0,,,2598,738,0,,2865,1486,0,,1.87,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,70.00,10.0,220.0,220.0,,,,,,,,,,
4,17:04:34,0,,,2598,738,0,,2865,1486,0,,1.87,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,70.00,10.0,220.0,220.0,,,,,,,,,,
5,17:04:36,0,,,2598,738,0,,2865,1486,0,,1.87,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,70.00,10.0,220.0,220.0,,,,,,,,,,
6,17:04:38,0,,,2598,738,0,,2865,1486,0,,1.87,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,70.00,10.0,220.0,220.0,,,,,,,,,,
7,17:04:40,0,,,2598,738,0,,2865,1486,0,,1.87,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,70.00,10.0,220.0,220.0,,,,,,,,,,
8,17:04:42,0,,,2598,738,0,,2865,1486,0,,1.87,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,70.00,10.0,220.0,220.0,,,,,,,,,,
9,17:04:44,0,,,2598,738,0,,2865,1486,0,,1.87,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,70.00,10.0,220.0,220.0,,,,,,,,,,
10,17:04:46,0,,,2598,738,0,,2865,1486,0,,1.87,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,70.00,10.0,220.0,220.0,,,,,,,,,,
11,17:04:48,0,,,2598,738,0,,2865,1486,0,,1.87,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,70.00,10.0,220.0,220.0,,,,,,,,,,
12,17:04:50,0,,,2598,738,0,,2865,1486,0,,1.87,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,70.00,10.0,220.0,220.0,,,,,,,,,,
13,17:04:52,0,,,2598,738,0,,2865,1486,0,,1.87,9.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,52.00,10.0,220.0,220.0,,,,,,,,,,
14,17:04:54,0,,,2598,738,0,,2865,1486,0,,1.87,9.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,52.00,10.0,220.0,220.0,,,,,,,,,,
15,17:04:56,0,,,2598,738,0,,2865,1486,0,,1.87,9.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,52.00,10.0,220.0,220.0,,,,,,,,,,
16,17:04:58,0,,,2598,738,0,,2865,1486,0,,1.87,9.6,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,52.00,10.0,220.0,220.0,,,,,,,,,,
17,17:05:00,1,,,2598,738,0,,2865,1486,0,,1.87,9.6,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,52.00,10.0,220.0,220.0,,,,,,,,,,
18,17:05:02,1,,,0,0,0,,2865,1486,0,,1.87,9.6,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,52.00,10.0,220.0,220.0,,,,,,,,,,
19,17:05:04,1,,,0,0,0,,2865,1486,0,,1.87,9.6,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,52.00,10.0,220.0,220.0,,,,,,,,,,
20,17:05:06,1,,,0,0,0,,2865,1486,0,,1.87,9.6,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,30,1,850,0,0,0,0,1,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,52.00,10.0,220.0,220.0,,,,,,,,,,
21,17:05:08,1,,,0,703,0,,2865,1486,0,,1.87,9.6,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,30,1,850,0,0,0,0,1,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,52.00,10.0,220.0,220.0,,,,,,,,,,
22,17:05:10,1,,,0,703,0,,2865,1486,0,,1.87,9.9,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,30,1,850,0,0,0,0,5,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,52.00,10.0,220.0,220.0,,,,,,,,,,
23,17:05:12,1,,,0,703,0,,2865,1486,0,,1.87,9.9,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,30,1,850,0,0,0,0,5,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,52.00,10.0,220.0,220.0,,,,,,,,,,
24,17:05:14,1,,,0,703,0,,2865,1486,0,,1.87,9.9,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,30,13,850,30,0,0,0,8,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,52.00,10.0,220.0,220.0,,,,,,,,,,
25,17:05:16,1,,,0,703,0,,2865,1486,0,,1.87,9.9,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,30,24,850,30,0,0,0,8,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,52.00,10.0,220.0,220.0,,,,,,,,,,
26,17:05:18,1,,,0,703,0,,2865,1486,0,,1.87,9.9,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,30,24,850,100,0,0,0,12,0,0,,,,,44.4,220.0,49.0,23.9,59.0,48.4,220.0,52.00,10.0,220.0,220.0,,,,,,,,,,
27,17:05:20,1,,,0,703,0,,2865,1486,0,,1.87,9.9,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,240,0,0,0,15,0,0,,,,,44.4,220.0,49.0,23.9,60.0,48.4,220.0,53.00,11.0,220.0,220.0,,,,,,,,,,
28,17:05:22,1,,,0,703,0,,2865,1486,0,,1.87,9.9,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,240,0,0,0,15,0,0,,,,,44.4,220.0,49.0,23.9,60.0,48.4,220.0,53.00,11.0,220.0,220.0,,,,,,,,,,
29,17:05:24,1,,,0,703,0,,2865,1486,0,,1.87,9.9,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,300,0,0,0,19,0,0,,,,,44.4,220.0,49.0,23.9,60.0,48.4,220.0,53.00,11.0,220.0,220.0,,,,,,,,,,
30,17:05:26,1,,,0,703,0,,2865,1486,0,,1.87,9.9,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,300,0,0,0,19,0,0,,,,,44.4,220.0,49.0,23.9,62.0,48.4,220.0,53.00,13.0,220.0,220.0,,,,,,,,,,
31,17:05:28,1,,,0,703,0,,2865,1486,0,,1.87,9.9,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,340,0,0,0,22,0,0,,,,,44.4,220.0,49.0,23.9,62.0,48.4,220.0,53.00,13.0,220.0,220.0,,,,,,,,,,
32,17:05:30,1,,,0,703,0,,2865,1486,0,,1.87,9.9,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,390,0,0,0,25,0,0,,,,,44.4,220.0,49.0,23.9,63.0,48.4,220.0,54.00,14.0,220.0,220.0,,,,,,,,,,
33,17:05:32,1,,,0,703,0,,2865,1486,0,,1.87,9.9,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,390,0,0,0,25,0,0,,,,,44.4,220.0,49.0,23.9,63.0,48.4,220.0,54.00,14.0,220.0,220.0,,,,,,,,,,
34,17:05:34,1,,,0,703,0,,2865,1486,0,,1.87,9.9,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,390,0,0,0,25,0,0,,,,,44.4,220.0,49.0,23.9,63.0,48.4,220.0,54.00,14.0,220.0,220.0,,,,,,,,,,
35,17:05:36,1,,,0,703,0,,2865,1486,0,,1.87,9.9,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,490,0,0,0,31,0,0,,,,,44.4,220.0,49.0,23.9,64.0,48.4,220.0,54.00,15.0,220.0,220.0,,,,,,,,,,
36,17:05:38,1,,,0,703,0,,2865,1486,0,,1.87,9.9,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,490,0,0,0,31,0,0,,,,,44.4,220.0,49.0,23.9,64.0,48.4,220.0,54.00,15.0,220.0,220.0,,,,,,,,,,
37,17:05:40,1,,,0,703,0,,2865,1486,0,,1.87,9.9,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,490,0,0,0,31,0,0,,,,,44.4,220.0,49.0,23.9,64.0,48.4,220.0,54.00,15.0,220.0,220.0,,,,,,,,,,
38,17:05:42,1,,,0,703,0,,2865,1486,0,,1.87,9.9,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,490,0,0,0,31,0,0,,,,,44.4,220.0,49.0,23.9,64.0,48.4,220.0,54.00,15.0,220.0,220.0,,,,,,,,,,
39,17:05:44,1,,,0,703,0,,2899,1547,0,,1.82,11.0,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,490,0,0,0,31,0,0,,,,,44.4,220.0,49.0,23.9,64.0,48.4,220.0,54.00,15.0,220.0,220.0,,,,,,,,,,
40,17:05:46,1,,,0,703,0,,2899,1547,0,,1.82,11.0,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,490,0,0,0,31,0,0,,,,,44.4,220.0,49.5,25.7,66.0,48.9,220.0,56.00,16.5,220.0,220.0,,,,,,,,,,
41,17:05:48,1,,,0,703,0,,2899,1547,0,,1.82,11.0,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,490,0,0,0,31,0,0,,,,,44.4,220.0,49.5,25.7,66.0,48.9,220.0,56.00,16.5,220.0,220.0,,,,,,,,,,
42,17:05:50,1,,,0,703,0,,2899,1547,0,,1.82,11.0,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,760,0,0,0,45,0,0,,,,,44.4,220.0,49.5,25.7,66.0,48.9,220.0,56.00,16.5,220.0,220.0,,,,,,,,,,
43,17:05:52,1,,,0,703,0,,2899,1547,0,,1.82,11.0,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,760,0,0,0,45,0,0,,,,,44.4,220.0,49.5,25.7,66.0,48.9,220.0,56.00,16.5,220.0,220.0,,,,,,,,,,
44,17:05:54,1,,,0,703,0,,2899,1547,0,,1.82,11.0,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,760,0,0,0,45,0,0,,,,,44.4,220.0,49.5,25.7,66.0,48.9,220.0,56.00,16.5,220.0,220.0,,,,,,,,,,
45,17:05:56,1,,,0,703,0,,2899,1547,0,,1.82,11.0,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,760,0,0,0,45,0,0,,,,,44.4,220.0,49.5,25.7,66.0,48.9,220.0,56.00,16.5,220.0,220.0,,,,,,,,,,
46,17:05:58,1,,,0,703,0,,2899,1547,0,,1.82,11.0,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,760,0,0,0,45,0,0,,,,,44.4,220.0,49.5,25.7,66.0,48.9,220.0,56.00,16.5,220.0,220.0,,,,,,,,,,
47,17:06:00,1,,,0,703,0,,2899,1547,0,,1.82,11.0,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,760,0,0,0,45,0,0,,,,,44.4,220.0,49.5,25.7,66.0,48.9,220.0,56.00,16.5,220.0,220.0,,,,,,,,,,
48,17:06:02,1,,,0,703,0,,3026,1443,0,,2.03,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,760,0,0,0,45,0,0,,,,,44.4,220.0,49.5,25.7,66.0,48.9,220.0,56.00,16.5,220.0,220.0,,,,,,,,,,
49,17:06:04,1,,,0,703,0,,3026,1443,0,,2.03,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,760,0,0,0,45,0,0,,,,,44.9,220.0,51.3,21.1,67.0,50.7,220.0,57.00,15.7,220.0,220.0,,,,,,,,,,
50,17:06:06,1,,,0,703,0,,3026,1443,0,,2.03,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,60,0,0,,,,,44.9,220.0,51.3,21.1,67.0,50.7,220.0,57.00,15.7,220.0,220.0,,,,,,,,,,
51,17:06:08,1,,,0,703,0,,3026,1443,0,,2.03,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,60,0,0,,,,,44.9,220.0,51.3,21.1,67.0,50.7,220.0,57.00,15.7,220.0,220.0,,,,,,,,,,
52,17:06:10,1,,,0,703,0,,3026,1443,0,,2.03,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,60,0,0,,,,,44.9,220.0,51.3,21.1,67.0,50.7,220.0,57.00,15.7,220.0,220.0,,,,,,,,,,
53,17:06:12,1,,,0,703,0,,3026,1443,0,,2.03,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,60,0,0,,,,,44.9,220.0,51.3,21.1,67.0,50.7,220.0,57.00,15.7,220.0,220.0,,,,,,,,,,
54,17:06:14,1,,,0,703,0,,3026,1328,0,,2.19,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,60,0,0,,,,,44.9,220.0,51.3,21.1,67.0,50.7,220.0,57.00,15.7,220.0,220.0,,,,,,,,,,
55,17:06:16,1,,,0,703,0,,3026,1328,0,,2.19,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,60,0,0,,,,,45.4,220.0,51.8,19.4,68.0,51.3,220.0,58.00,16.2,220.0,220.0,,,,,,,,,,
56,17:06:18,1,,,0,703,0,,3026,1328,0,,2.19,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,73,0,0,,,,,45.4,220.0,51.8,19.4,68.0,51.3,220.0,58.00,16.2,220.0,220.0,,,,,,,,,,
57,17:06:20,1,,,0,703,0,,3026,1328,0,,2.19,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,73,0,0,,,,,45.4,220.0,51.8,19.4,68.0,51.3,220.0,58.00,16.2,220.0,220.0,,,,,,,,,,
58,17:06:22,1,,,0,703,0,,3026,1328,0,,2.19,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,73,0,0,,,,,45.4,220.0,51.8,19.4,68.0,51.3,220.0,58.00,16.2,220.0,220.0,,,,,,,,,,
59,17:06:24,1,,,0,703,0,,3069,1289,0,,2.28,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,73,0,0,,,,,45.9,220.0,51.8,19.1,68.0,51.3,220.0,58.00,16.2,220.0,220.0,,,,,,,,,,
60,17:06:26,1,,,0,703,0,,3069,1289,0,,2.28,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,81,0,0,,,,,45.9,220.0,51.8,19.1,68.0,51.3,220.0,58.00,16.2,220.0,220.0,,,,,,,,,,
61,17:06:28,1,,,0,703,0,,3069,1289,0,,2.28,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,81,0,0,,,,,45.9,220.0,51.8,19.1,68.0,51.3,220.0,58.00,16.2,220.0,220.0,,,,,,,,,,
62,17:06:30,1,,,0,703,0,,3069,1289,0,,2.28,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,81,0,0,,,,,45.9,220.0,51.8,19.1,68.0,51.3,220.0,58.00,16.2,220.0,220.0,,,,,,,,,,
63,17:06:32,1,,,0,703,0,,3069,1289,0,,2.28,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,81,0,0,,,,,45.9,220.0,51.8,19.1,68.0,51.3,220.0,58.00,16.2,220.0,220.0,,,,,,,,,,
64,17:06:34,1,,,0,703,0,,3069,1289,0,,2.28,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,81,0,0,,,,,45.9,220.0,51.8,19.1,69.0,51.3,220.0,59.00,17.2,220.0,220.0,,,,,,,,,,
65,17:06:36,1,,,0,703,0,,3069,1289,0,,2.28,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,91,0,0,,,,,45.9,220.0,51.8,19.1,69.0,51.3,220.0,59.00,17.2,220.0,220.0,,,,,,,,,,
66,17:06:38,1,,,0,703,0,,3069,1289,0,,2.28,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,91,0,0,,,,,45.9,220.0,51.8,19.1,69.0,51.3,220.0,59.00,17.2,220.0,220.0,,,,,,,,,,
67,17:06:40,1,,,0,703,0,,3069,1289,0,,2.28,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,91,0,0,,,,,45.9,220.0,51.8,19.1,69.0,51.3,220.0,59.00,17.2,220.0,220.0,,,,,,,,,,
68,17:06:42,1,,,0,703,0,,3113,1277,0,,2.33,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,91,0,0,,,,,45.9,220.0,51.8,19.1,69.0,51.3,220.0,59.00,17.2,220.0,220.0,,,,,,,,,,
69,17:06:44,1,,,0,703,0,,3113,1277,0,,2.33,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,91,0,0,,,,,46.4,220.0,52.2,18.7,69.0,51.9,220.0,60.00,16.8,220.0,220.0,,,,,,,,,,
70,17:06:46,1,,,0,703,0,,3113,1277,0,,2.33,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,100,0,0,,,,,46.4,220.0,52.2,18.7,69.0,51.9,220.0,60.00,16.8,220.0,220.0,,,,,,,,,,
71,17:06:48,1,,,0,703,0,,3113,1277,0,,2.33,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,100,0,0,,,,,46.4,220.0,52.2,18.7,69.0,51.9,220.0,60.00,16.8,220.0,220.0,,,,,,,,,,
72,17:06:50,1,,,0,703,0,,3113,1277,0,,2.33,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,100,0,0,,,,,46.4,220.0,52.2,18.7,69.0,51.9,220.0,60.00,16.8,220.0,220.0,,,,,,,,,,
73,17:06:52,1,,,0,703,0,,3113,1277,0,,2.33,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,100,0,0,,,,,46.4,220.0,52.2,18.7,69.0,51.9,220.0,60.00,16.8,220.0,220.0,,,,,,,,,,
74,17:06:54,1,,,0,703,0,,3113,1277,0,,2.33,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,100,0,0,,,,,46.4,220.0,52.2,18.7,69.0,51.9,220.0,60.00,16.8,220.0,220.0,,,,,,,,,,
75,17:06:56,1,,,0,703,0,,3113,1277,0,,2.33,11.4,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,100,0,0,,,,,46.4,220.0,52.2,18.7,69.0,51.9,220.0,60.00,16.8,220.0,220.0,,,,,,,,,,
76,17:06:58,1,,,0,703,0,,3113,1289,0,,2.31,11.7,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,100,0,0,,,,,46.4,220.0,52.2,19.1,69.0,51.9,220.0,60.00,16.8,220.0,220.0,,,,,,,,,,
77,17:07:00,1,,,0,703,0,,3113,1289,0,,2.31,11.7,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,100,0,0,,,,,46.4,220.0,52.2,19.1,69.0,51.9,220.0,60.00,16.8,220.0,220.0,,,,,,,,,,
78,17:07:02,1,,,0,703,0,,3113,1289,0,,2.31,11.7,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,117,0,0,,,,,46.4,220.0,52.2,19.1,69.0,51.9,220.0,60.00,16.8,220.0,220.0,,,,,,,,,,
79,17:07:04,1,,,0,703,0,,3113,1289,0,,2.31,11.7,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,117,0,0,,,,,46.4,220.0,52.2,19.1,69.0,51.9,220.0,60.00,16.8,220.0,220.0,,,,,,,,,,
80,17:07:06,1,,,0,703,0,,3113,1289,0,,2.31,11.7,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,117,0,0,,,,,46.4,220.0,52.2,19.1,69.0,51.9,220.0,60.00,16.8,220.0,220.0,,,,,,,,,,
81,17:07:08,1,,,2598,1109,0,,3164,1289,0,,2.35,11.7,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,117,0,0,,,,,46.4,220.0,52.2,19.1,69.0,51.9,220.0,60.00,16.8,220.0,220.0,,,,,,,,,,
82,17:07:10,1,,,2598,1109,0,,3164,1289,0,,2.35,11.7,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,117,0,0,,,,,46.4,220.0,53.1,19.1,69.0,52.6,220.0,61.00,15.9,220.0,220.0,,,,,,,,,,
83,17:07:12,1,,,2598,1109,0,,3164,1289,0,,2.35,11.7,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,117,0,0,,,,,46.4,220.0,53.1,19.1,69.0,52.6,220.0,61.00,15.9,220.0,220.0,,,,,,,,,,
84,17:07:14,1,,,2598,1109,0,,3164,1289,42,,2.35,11.7,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,42,37,850,850,0,0,0,129,0,0,,,,,46.4,220.0,53.1,19.1,69.0,52.6,220.0,61.00,15.9,220.0,220.0,,,,,,,,,,
85,17:07:16,1,,,2598,1109,77,,3164,1289,42,,2.35,11.7,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,42,37,850,850,0,0,0,129,0,0,,,,,46.4,220.0,53.1,19.1,69.0,52.6,220.0,61.00,15.9,220.0,220.0,,,,,,,,,,
