Micom ODU1 Data,Time Interval = 2 sec,Save Start Time:,"Thursday, October 08 11:08:52, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,PUW1303T9FR,Version:,"-",LGMV:,8.3.5R,External:,"-"
Installer:,설치자,EEPROM:,"0.20(0.14)",COMP:,"-",FAN:,"-"
Model:,PUW1303T9FR,IDU NUM:,1,Connect:,ODU
Site:,장배관,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,목표고압,목표저압,INV1토출목표,,현재고압,현재저압,COMP기준,,압축비,설정온도차,,,PC CTRL,운전상태 유지,4WAY,HOT GAS,SUMP HEAT,Cooling Fan,오일분리기,POWERRELAY,PFC,PFC CTRL,COP,DEFROSTING,OIL REFUREL,OIL RETURN,FAN1 H,FAN1 L,FAN2 H,FAN2 L,,,INV 목표,INV 현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,Main EEV,COMP운전,Sub EEV,VI EEV1,,,,,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,열교환기온도,열교환기출구,Comp Heatsink,INV토출과열도,IHEX 입구,IHEX 출구,,,,,,,,,,
480,11:24:50,0,,,2598,810,0,,2257,695,0,,2.96,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,840,0,0,0,0,0,0,0,,,,,35.9,220.0,39.2,0.2,55.0,38.8,220.0,51.00,15.8,220.0,220.0,,,,,,,,,,
481,11:24:52,0,,,2598,810,0,,2257,695,0,,2.96,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,840,0,0,0,0,0,0,0,,,,,35.9,220.0,39.2,0.2,55.0,38.3,220.0,51.00,15.8,220.0,220.0,,,,,,,,,,
482,11:24:54,0,,,2598,810,0,,2257,695,0,,2.96,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,840,0,0,0,0,0,0,0,,,,,35.9,220.0,39.2,0.2,55.0,38.3,220.0,51.00,15.8,220.0,220.0,,,,,,,,,,
483,11:24:56,0,,,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,840,0,0,0,0,0,0,0,,,,,35.9,220.0,38.7,0.2,55.0,38.3,220.0,51.00,16.3,220.0,220.0,,,,,,,,,,
484,11:24:58,0,,,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,840,0,0,0,0,0,0,0,,,,,35.9,220.0,38.7,0.2,55.0,38.3,220.0,51.00,16.3,220.0,220.0,,,,,,,,,,
485,11:25:00,0,,,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,840,0,0,0,0,0,0,0,,,,,35.9,220.0,38.7,0.2,55.0,38.3,220.0,51.00,16.3,220.0,220.0,,,,,,,,,,
486,11:25:02,0,,,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,840,0,0,0,0,0,0,0,,,,,35.9,220.0,38.7,0.2,55.0,38.3,220.0,51.00,16.3,220.0,220.0,,,,,,,,,,
487,11:25:04,0,,,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,840,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
488,11:25:06,0,,,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,840,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
489,11:25:08,0,,,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,840,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
490,11:25:10,0,,,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,840,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
491,11:25:12,0,,,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,840,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
492,11:25:14,0,,,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,840,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
493,11:25:16,0,,,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,840,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
494,11:25:18,0,,,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,840,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
495,11:25:20,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,840,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
496,11:25:22,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
497,11:25:24,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
498,11:25:26,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
499,11:25:28,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
500,11:25:30,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
501,11:25:32,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
502,11:25:34,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
503,11:25:36,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
504,11:25:38,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
505,11:25:40,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
506,11:25:42,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
507,11:25:44,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
508,11:25:46,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
509,11:25:48,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
510,11:25:50,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
511,11:25:52,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
512,11:25:54,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
513,11:25:56,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
514,11:25:58,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
515,11:26:00,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
516,11:26:02,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
517,11:26:04,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
518,11:26:06,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
519,11:26:08,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
520,11:26:10,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
521,11:26:12,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
522,11:26:14,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
523,11:26:16,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
524,11:26:18,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
525,11:26:20,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
526,11:26:22,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
527,11:26:24,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
528,11:26:26,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
529,11:26:28,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
530,11:26:30,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
531,11:26:32,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
532,11:26:34,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
533,11:26:36,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
534,11:26:38,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
535,11:26:40,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
536,11:26:42,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
537,11:26:44,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
538,11:26:46,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
539,11:26:48,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
540,11:26:50,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
541,11:26:52,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
542,11:26:54,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
543,11:26:56,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
544,11:26:58,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
545,11:27:00,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
546,11:27:02,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
547,11:27:04,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
548,11:27:06,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
549,11:27:08,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,57.0,38.3,220.0,51.00,18.3,220.0,220.0,,,,,,,,,,
550,11:27:10,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
551,11:27:12,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
552,11:27:14,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
553,11:27:16,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
554,11:27:18,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
555,11:27:20,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
556,11:27:22,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
557,11:27:24,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
558,11:27:26,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
559,11:27:28,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
560,11:27:30,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
561,11:27:32,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
562,11:27:34,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
563,11:27:36,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,,,,,35.5,220.0,38.7,0.2,56.0,38.3,220.0,51.00,17.3,220.0,220.0,,,,,,,,,,
564,11:27:38,0,67,1,2598,810,0,,2228,695,0,,2.93,0.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,35.5,220.0,38.7,0.2,55.0,38.3,220.0,51.00,16.3,220.0,220.0,,,,,,,,,,
