CH Name,Dis AD 전(하단),Dis AD 후(상단),Dis 8R,Dis AD 좌(상단),Dis 1R,Dis 2R,VI 8R,Suc AD 후 상,Suc  AD 우 중,Suc  AD 전 하,DIS 전 중,Suc  AD 전 중,Suc  1R,Suc  3R,압력센서 하,저압 SV 용접부,VI 용접부,VI 7R,압력센서 상,Suc  2R,Dis AD 전(하단),Dis AD 후(상단),Dis 8R,Dis AD 좌(상단),Dis 1R,Dis 2R,VI 8R,Suc AD 후 상,Suc  AD 우 중,Suc  AD 전 하,DIS 전 중,Suc  AD 전 중,Suc  1R,Suc  3R,압력센서 하,저압 SV 용접부,VI 용접부,VI 7R,압력센서 상,Suc  2R
CH No.,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH23,CH24,CH25,CH26
90,2.5,1.8,1.8,0.4,1.2,3.1,3.9,1.6,4.6,3,2.3,1.2,2.9,4.6,2.2,2.8,1.4,3.5,7.9,4.9,133,133,133,133,133,133,133,132,133,133,133,133,133,133,133,133,266,75,133,133
91,2.4,1.6,1.5,0.4,1.2,3,3.6,1.5,4.5,2.3,2.3,1.1,2.8,4,2.1,2.7,1.1,3.1,7.6,5,133,133,133,400,133,133,133,133,133,133,133,133,133,133,133,133,267,133,133,133
92,2.6,1.6,1.6,0.4,1.2,3.2,3.6,1.6,4.4,2.5,2.5,1,2.9,4.3,2.1,2.7,1.3,4,7.8,5.4,133,133,133,400,133,133,133,133,133,133,133,133,133,133,133,133,267,75,133,133
93,2.5,1.7,1.6,0.4,1.3,3.1,3.7,1.5,4.5,2.6,2.4,1.2,3,4.3,2.2,2.8,1.2,3.7,7.8,5.2,133,133,133,400,133,133,133,133,133,133,133,133,133,133,133,133,267,133,133,133
94,2.4,1.4,1.7,0.4,1.3,3.2,3.7,1.5,4.7,2.4,2.5,1,2.9,4.3,2.2,2.8,1.3,3.9,7.8,5.2,133,133,133,400,133,133,133,133,133,133,133,133,133,133,133,133,267,75,133,133
95,2.4,1.4,1.8,0.4,1.4,3.2,3.7,1.6,4.7,2.6,2.5,1.2,3.1,4.3,2.1,2.8,1.3,3.9,7.9,5.3,133,133,133,400,133,133,133,133,133,133,133,133,133,133,133,133,267,75,133,133
96,2.5,1.6,1.9,0.3,1.5,3.1,3.7,1.6,4.6,2.2,2.6,1.2,3.1,4.4,2.2,2.8,1.3,3.6,7.9,5.2,133,133,133,400,133,133,133,133,133,133,133,133,133,133,133,133,267,133,133,133
97,2.5,1.4,2.1,0.4,1.5,3.2,3.8,1.6,4.6,2.4,2.6,1.1,3,4.2,2.2,2.8,1.3,3.6,8,5.4,133,133,133,400,133,133,133,133,133,133,133,133,133,133,133,133,267,133,133,133
98,2.3,1.7,2.2,0.4,1.6,3.1,3.8,1.6,4.6,2.4,2.5,1.1,3,4.4,2.2,2.9,1.4,3.6,7.9,5.3,133,133,133,400,133,133,133,133,133,133,133,133,133,133,133,133,267,133,133,133
99,2.4,1.6,2.3,0.3,1.6,3.1,3.7,1.6,4.5,2.5,2.6,1.1,3,4.4,2.3,2.6,1.3,3.7,7.9,5.3,134,134,134,400,134,134,134,134,134,134,134,134,134,134,134,134,267,134,134,134
100,2.4,0.9,1.4,0.4,1.7,3.2,3.2,1.3,4,2.4,2.6,1,2.9,3.7,1.9,2.5,1.1,4.6,7.3,5.3,135,135,135,406,135,135,135,135,135,135,135,135,135,135,135,135,271,135,135,135
101,2.4,1,1.6,0.4,1.7,3.2,3.4,1.4,4.1,2.3,2.7,1.1,3,3.8,1.9,2.6,1.2,4.6,7.3,5.4,135,135,135,406,135,135,135,135,135,135,135,135,135,135,135,135,271,135,135,135
102,2.3,1,1.7,0.3,1.7,3.1,3.2,1.4,4.4,2.5,2.7,1.2,3.1,3.8,1.9,2.5,1.1,3.8,7.3,5.5,135,135,135,406,135,135,135,135,135,135,135,135,135,135,135,135,271,135,135,135
103,2.4,1.2,1.7,0.4,1.8,3.2,3.3,1.5,4.5,2.5,2.7,1,3,3.8,1.9,2.6,1.2,4.1,7.5,5.4,135,135,135,406,135,135,135,135,135,135,135,135,135,135,135,135,271,135,135,135
104,2.4,1.1,1.8,0.4,1.8,3.2,3.4,1.4,4.4,2.2,2.7,1,3.1,3.8,2,2.6,1.2,4.5,7.4,5.4,135,135,135,406,135,135,135,135,135,135,135,135,135,135,135,135,271,135,135,135
105,2.3,1.1,1.9,0.3,1.8,3.3,3.2,1.4,4.2,2.5,2.8,1,3.1,3.8,2,2.6,1.1,4.4,7.5,5.6,135,135,135,406,135,135,135,135,135,135,135,135,135,135,135,135,271,135,135,135
106,2.5,1.3,1.9,0.4,1.9,3.3,3.3,1.4,4.3,2.6,2.8,1.1,3.1,3.8,2,2.4,1.2,4.5,7.5,5.6,135,135,135,406,135,135,135,135,135,135,135,135,135,135,135,135,271,135,135,135
107,2.4,1.3,2,0.4,1.9,3.3,3.4,1.5,4.4,2.3,2.8,1,3.1,3.6,2,2.5,1.2,4,7.4,5.5,135,135,135,406,135,135,135,135,135,135,135,135,135,135,135,135,271,135,135,135
108,2.4,1.3,1.9,0.3,1.9,3.4,3.4,1.4,4.3,2.3,2.8,0.9,3.1,3.7,2,2.5,1.2,4.4,7.3,5.7,135,135,135,406,135,135,135,135,135,135,135,135,135,135,135,135,271,135,135,135
109,2.4,1.3,1.9,0.4,1.9,3.4,3.4,1.3,4.2,2.1,2.8,1.2,3.1,3.6,2,2.5,1.2,4.4,7.4,5.6,135,135,135,406,135,135,135,135,135,135,135,135,135,135,135,135,271,135,135,135
110,2.5,1.3,2.1,0.4,2,3.3,3.3,1.4,4.5,2.3,2.8,1,3.2,3.6,2,2.5,1.2,4.4,7.6,5.7,135,135,135,406,135,135,135,135,135,135,135,135,135,135,135,135,271,135,135,135
111,2.5,1.3,2,0.3,1.9,3.5,3.4,1.4,4.4,2.3,2.8,1,3.2,3.9,2,2.5,1.3,4.8,7.5,5.7,135,135,135,406,135,135,135,135,135,135,135,135,135,135,135,135,271,135,135,135
112,2.5,1.3,1.9,0.4,2,3.4,3.4,1.4,4.5,2.2,2.9,1,3.2,3.7,2,2.4,1.2,4.6,7.5,5.7,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,135,135,135
113,2.5,1.3,2,0.4,2,3.5,3.4,1.4,4.1,2.1,2.9,1,3.3,3.8,2,2.4,1.2,4.5,7.4,5.8,135,135,135,406,135,135,135,135,135,135,135,135,135,135,135,135,271,135,135,135
114,2.4,1.4,2,0.4,2,3.4,3.4,1.4,4.2,2.3,2.9,1,3.3,3.6,2,2.5,1.3,4.5,7.5,5.8,135,135,135,406,135,135,135,135,135,135,135,135,135,135,135,135,271,135,135,135
115,2.4,1.5,2.2,0.3,1.9,3.4,3.5,1.4,4.6,1.9,2.9,1,3.4,3.7,2,2.5,1.3,4.2,7.5,5.7,135,135,135,406,135,135,135,135,135,135,135,135,135,135,135,135,271,135,135,135
116,2.5,1.5,2.2,0.3,2,3.5,3.5,1.3,4.3,2.2,2.9,0.9,3.4,3.8,2,2.4,1.2,4.7,7.5,5.7,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,135,135,135
117,2.4,1.6,2.3,0.4,2,3.2,3.3,1.4,4.3,2.3,2.9,1.1,3.3,3.8,2,2.4,1.2,4.2,7.5,5.8,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,135,135,135
118,2.5,1.6,2.5,0.4,2.1,3.3,3.4,1.4,4.5,2.4,2.9,1,3.3,3.7,2,2.4,1.2,4.3,7.5,5.8,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,135,135,135
119,2.5,1.6,2.6,0.4,2.3,3.4,3.4,1.4,4.4,2.8,3,1.3,3.4,3.7,2,2.4,1.1,4.3,7.4,5.9,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,135,135,135
120,2.5,1.7,2.6,0.4,2.2,3.4,3.4,1.4,4.2,2,3.1,1,3.4,3.7,2,2.5,1.3,4.5,7.5,5.9,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,135,135,135
121,2.5,1.9,2.8,0.4,2.3,3.5,3.5,1.5,4.4,2.2,3.1,1,3.6,3.8,2,2.4,1.2,4.5,7.6,6.1,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,135,135,135
122,2.5,2,2.9,0.3,2.4,3.5,3.6,1.3,4.3,2.3,3.1,1,3.5,3.8,2,2.5,1.3,4.2,7.6,6,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,135,135,135
123,2.5,2,3,0.4,2.3,3.2,3.3,1.3,4.5,2.3,3,1,3.6,3.8,2,2.4,1.2,3.7,7.6,5.9,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,135,135,135
124,2.5,2,3,0.4,2.5,3.5,3.4,12.2,4.4,2.4,3.1,1,3.7,3.7,2,2.4,1.2,4.3,7.6,6.1,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,135,135,135
125,2.5,2.1,3.1,0.4,2.4,3.4,3.5,1.5,4.3,2.6,3.2,1,3.7,3.8,2,2.4,1.2,4.3,7.6,6,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,135,135,135
126,2.5,2.1,3.1,0.4,2.4,3.4,3.6,1.6,4.6,2.2,3.1,1,3.6,3.8,2,2.4,1.2,4.3,7.6,6,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,135,135,135
127,2.6,2.2,3.1,0.4,2.5,3.4,3.6,1.4,4.5,2.2,3.1,0.9,3.8,3.8,2,2.5,1.3,4.2,7.6,6.1,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,135,135,135
128,2.6,2.2,3,0.4,2.5,3.4,3.6,1.3,4.6,2.6,3.2,1.1,3.7,3.8,2,2.4,1.2,4.2,7.7,6.1,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,135,135,135
129,2.6,2,2.9,0.4,2.4,3.3,3.4,1.4,4.5,2,3.1,1.1,3.7,3.6,2,2.2,1.3,5.6,7.6,6.1,137,137,137,137,137,137,137,274,137,137,137,137,137,137,137,137,274,137,137,137
130,2.5,1.3,1.8,0.4,2.1,3.4,3,1.2,4,1.7,2.9,0.7,3.3,3,1.8,2,1.2,5.3,6.4,5.7,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
131,2.5,1.1,1.7,0.4,2.2,3.3,3,1.3,3.8,1.7,2.9,0.9,3.4,3,1.7,1.8,1.2,5.8,6.4,5.7,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
132,2.5,1.1,1.7,0.4,2.3,3.3,3,1.2,4.2,1.7,3,0.8,3.3,3,1.8,1.8,1.2,5.8,6.6,5.7,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
133,2.5,1.2,1.9,0.4,2.4,3.4,3,1.2,3.7,1.9,3,0.8,3.4,3,1.7,1.8,1.2,5.5,6.4,5.6,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
134,2.5,1.1,1.8,0.4,2.1,3.4,3,1.3,4,1.8,3,0.8,3.5,3,1.7,1.9,1.2,5.4,6.6,5.8,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
135,2.5,1,1.7,0.4,2.3,3.4,3.1,1.2,3.9,1.8,3,0.8,3.5,3.1,1.7,1.9,1.3,5.4,6.5,5.7,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
136,2.6,1.1,1.7,0.4,2.2,3.4,3,1.4,3.7,2,2.9,0.8,3.5,3.1,1.7,1.8,1.3,5.4,6.5,5.8,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
137,2.5,1.1,1.8,0.4,2.1,3.4,2.9,1.2,3.6,2,2.9,0.9,3.4,3,1.8,1.8,1.2,5.4,6.4,5.7,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
138,2.5,1,1.7,0.4,2.1,3.1,2.8,1.2,3.9,2,2.8,0.8,3.5,3.1,1.7,2,1.3,5.3,6.4,5.8,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
139,2.6,1.1,1.6,0.4,2.1,3.3,2.9,1.3,3.8,1.8,2.9,0.8,3.5,3.1,1.7,1.9,1.2,5.4,6.5,5.8,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
140,2.6,1,1.6,0.4,2.1,3.4,2.9,1.2,3.9,1.9,3,0.8,3.6,3,1.7,1.9,1.2,5.2,6.5,5.9,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
141,2.6,1,1.6,0.4,2.1,3.3,2.9,1.3,4,1.8,2.9,0.8,3.5,3,1.8,1.9,1.2,5.6,6.5,5.8,137,275,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
142,2.6,0.9,1.5,0.4,2.1,3.4,2.8,1.2,3.7,1.9,2.9,0.8,3.6,3,1.8,1.9,1.3,5.4,6.8,5.8,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
143,2.6,1,1.7,0.4,2.1,3.1,2.6,1.3,3.7,1.8,2.9,0.8,3.6,3.1,1.8,2,1.2,5.1,6.7,5.9,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
144,2.5,1.1,1.8,0.4,2.4,3.3,2.9,1.3,3.9,1.7,3,0.7,3.6,3.1,1.8,1.9,1.1,5.4,6.7,5.8,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
145,2.5,1.3,1.9,0.4,2.2,3.4,3.1,1.3,3.9,1.8,3,0.8,3.7,3.1,1.8,2,1.2,5.6,6.6,6.1,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
146,2.5,1.4,2,0.4,2.4,3,2.7,1.3,3.7,1.8,2.9,0.7,3.5,3,1.8,2,1.2,4.9,6.8,5.8,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
147,2.5,1.3,2.1,0.4,2.3,3,2.8,1.2,3.9,1.7,2.9,0.8,3.5,3,1.8,2,1.2,5.1,6.6,5.9,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
148,2.5,1.4,2.4,0.4,2.5,3.1,2.8,1.3,4,1.5,3,0.7,3.5,2.9,1.8,2.1,1.2,4.9,6.6,5.7,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
149,2.6,1.5,2.4,0.4,2.4,3.3,3,1.4,4,1.7,3.1,0.8,3.7,3.1,1.8,2.3,1.2,5.7,6.7,5.8,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
150,2.6,1.6,2.6,0.4,2.5,3.1,2.8,1.3,4.1,1.6,3.1,0.8,3.6,3.1,1.8,2.4,1.2,5,6.7,5.8,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
151,2.6,1.7,2.4,0.4,2.5,3.2,3,1.3,3.8,1.6,3.1,0.8,3.5,3,1.8,1.9,1.2,5.3,6.7,5.8,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
152,2.6,1.7,2.7,0.4,2.5,3.2,3.1,1.4,4,1.9,3.2,0.8,3.5,3.1,1.8,2,1.3,5.3,6.7,5.8,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,274,137,137,137
153,2.6,1.9,2.9,0.4,2.7,3.3,3.1,1.3,3.8,1.7,3.2,0.8,3.5,3,1.8,2,1.3,5.4,6.7,5.8,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
154,2.6,1.8,2.8,0.4,2.5,3.3,3.2,1.3,3.9,1.4,3.1,0.8,3.5,3,1.8,2,1.4,5.7,6.7,5.7,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
155,2.6,1.9,2.9,0.4,2.7,3.3,3.2,1.3,3.9,1.6,3.2,0.8,3.4,3,1.8,2,1.4,5.3,6.7,5.8,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
156,2.6,1.9,2.9,0.4,2.6,3.3,3.2,1.2,3.9,1.7,3.2,0.8,3.4,3.1,1.9,2,1.4,5.3,6.9,5.8,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
157,2.6,2,3,0.4,2.7,3.3,3.3,1.3,3.9,1.7,3.2,0.7,3.5,3,1.9,1.8,1.5,5.2,6.9,5.8,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
158,2.6,2.1,3,0.4,2.7,3.3,3.3,1.2,4,1.8,3.2,0.8,3.5,3,1.9,2,1.4,5.7,6.7,5.9,137,137,137,412,137,137,137,275,137,137,137,137,137,137,137,137,275,137,137,137
159,2.6,1.9,3,0.4,2.8,3.3,3.3,1.4,3.9,1.4,3.2,0.7,3.5,3,1.8,1.9,1.3,6,6.7,5.7,138,138,138,138,138,138,138,275,138,138,138,138,138,138,138,138,275,138,138,138
160,2.7,2.6,3.8,0.4,2.8,3.4,3.4,1.4,4.2,1.6,3.3,0.8,3.6,3.4,2.1,1.9,1.3,5.9,7.3,5.9,139,139,139,418,139,139,139,279,139,139,139,139,139,139,139,139,279,139,139,139
161,2.7,6.1,6.7,0.4,3,3.6,5,1.9,5.6,2.8,3.4,1.3,4.3,5.8,2.3,2.8,1.6,3.9,9.2,6.3,131,131,131,394,132,131,131,131,131,131,132,131,131,131,131,131,263,263,131,132
162,2.7,6.2,6.8,0.4,3,3.2,4.9,3.1,5.6,2.8,2.9,1.3,4.2,5.8,2.3,2.9,1.6,3.4,9.5,5.6,131,131,131,394,131,131,131,131,131,131,131,131,131,131,131,131,263,263,131,131
163,2.6,6.4,6.8,0.5,3,3.1,4.9,1.8,5.5,2.9,2.9,1.3,4.2,5.8,2.4,2.8,1.6,3.4,9.5,5.7,131,131,131,394,131,131,131,131,131,131,131,131,131,131,131,131,263,263,131,131
164,2.6,6.3,6.8,0.4,2.8,3,4.8,2.1,5.7,2.8,2.9,1.3,4.2,5.8,2.3,2.9,1.5,2.9,9.4,5.7,131,131,131,394,131,131,131,131,131,131,131,131,131,131,131,131,263,263,131,131
165,2.6,6.6,6.8,0.4,3,3,4.9,1.8,5.5,2.7,2.9,1.3,4.3,5.8,2.3,2.8,1.5,2.8,9.5,5.6,131,131,131,394,131,131,131,131,131,131,131,131,131,131,131,131,263,263,131,131
166,2.6,6.3,6.6,0.4,2.9,3.1,5,1.7,5.6,3.1,2.9,1.3,4.2,5.8,2.3,3,1.6,3.4,9.5,5.6,131,131,131,394,131,131,131,131,131,131,131,131,131,131,131,131,263,263,131,131
167,2.6,6.4,6.7,0.4,3.1,3.1,5,1.8,5.4,2.9,2.9,1.3,4.2,5.7,2.4,2.9,1.6,3.3,9.4,5.6,131,131,131,394,131,131,131,131,131,131,131,131,131,131,131,131,263,263,131,131
168,2.7,6.5,6.6,0.4,3.2,3.2,5,1.8,5.4,2.9,2.9,1.3,4.2,5.7,2.3,3,1.5,3.5,9.3,5.7,131,131,131,394,131,131,131,131,131,131,131,131,131,131,131,131,262,262,131,131
169,2.7,6.4,6.6,0.4,3.2,3.3,5,1.9,5.5,2.8,2.9,1.4,4.2,5.8,2.3,2.8,1.6,3.3,9.3,5.6,131,131,131,394,131,131,131,131,131,131,131,131,131,131,131,131,263,263,131,131
170,2.7,6.5,6.5,0.4,3,3.2,5,2,5.5,3,2.9,1.3,4.1,5.7,2.3,2.9,1.6,3.2,9.3,5.6,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,262,262,131,131
171,1.9,6.9,5.5,0.4,1.8,2,4.4,2,4,2.9,1.3,1.2,3.1,5,1.6,2,1.8,2.7,6.8,3,123,123,123,123,123,123,246,123,123,123,127,123,123,123,123,123,246,246,123,126
172,1.8,5.4,3.3,0.4,1.1,1.6,3.6,1.8,2.5,2.6,0.4,1.1,2.3,4.1,1.1,1.3,1.6,2.4,4.2,1.3,123,123,123,123,123,123,246,123,123,123,123,123,123,123,123,123,246,246,123,123
173,1.9,5.5,3.4,0.4,1.2,1.9,3.7,1.9,2.5,2.5,0.5,1.1,2.5,4.1,1.1,1.3,1.6,2.5,4.1,1.3,123,123,123,123,123,123,246,123,123,123,123,123,123,123,123,123,246,246,123,123
174,1.9,5.4,3.3,0.4,1.1,2,3.7,1.9,2.6,2.5,0.6,1.1,2.4,4,1,1.4,1.6,2.9,4,1.4,123,123,123,123,123,123,246,123,123,123,123,123,123,123,123,123,246,246,123,123
175,1.9,5.4,3.3,0.4,1,2,3.7,1.9,2.6,2.5,0.6,1,2.5,4.1,1,1.3,1.7,2.9,4.3,1.5,123,123,123,123,123,123,246,123,123,123,123,123,123,123,123,123,246,246,123,123
176,1.9,5.2,3.2,0.4,1.1,2,3.7,1.8,2.8,2.6,0.6,1.1,2.3,4.1,1.1,1.4,1.7,2.6,4.3,1.4,123,123,123,123,123,123,246,123,123,123,123,123,123,123,123,123,246,246,123,123
177,1.9,5.3,3.2,0.4,1.2,2,3.8,1.9,2.5,2.4,0.5,1.1,2.4,4.2,1,1.3,1.7,2.9,4.2,1.5,123,123,123,123,123,123,246,123,123,123,123,123,123,123,123,123,246,246,123,123
178,1.9,5.2,3.3,0.4,1.2,2,3.8,1.9,2.4,2.6,0.5,1,2.4,4,1,1.6,1.7,2.7,4,1.6,123,123,123,123,123,123,246,123,123,123,123,123,123,123,123,123,246,246,123,123
179,1.9,5.2,3.4,0.4,1.2,1.9,3.7,1.9,2.5,2.3,0.5,1.1,2.4,4,1,1.3,1.7,2.8,4,1.5,123,123,123,123,123,123,246,123,123,123,123,123,123,123,123,123,246,246,123,123
180,1.9,5.3,3.2,0.4,1.2,1.6,3.6,1.8,2.6,2.8,0.4,1,2.3,4,1,1.2,1.6,2.4,4.1,1.4,123,123,123,123,123,123,246,123,123,123,123,123,123,123,123,123,246,246,123,123
181,1.9,5.2,3.3,0.4,1.1,1.8,3.9,1.8,2.6,2.6,0.5,1,2.4,4,1,1.3,1.6,2.6,4.1,1.4,123,123,123,123,123,123,246,123,123,123,123,123,123,123,123,123,246,246,123,123
182,1.9,5.4,3.2,0.4,1.4,1.9,3.8,2.4,2.7,2.6,0.5,1,2.4,4,1,1.3,1.6,2.9,4,1.5,123,123,123,123,123,123,246,123,123,123,123,123,123,123,123,123,246,246,123,123
183,1.9,5.3,3.2,0.4,1.1,2,3.8,2,2.5,2.5,0.5,1.1,2.3,4,1,1.4,1.6,2.9,4.1,1.4,123,123,123,123,123,123,246,123,123,123,123,123,123,123,123,123,246,246,123,123
184,2,5.1,3.4,0.4,1.2,2,3.8,1.9,2.7,2.7,0.5,1,2.4,4.1,1.1,1.4,1.6,2.8,4.1,1.7,123,123,123,123,123,123,246,123,123,123,75,123,123,123,123,123,246,246,123,123
185,1.9,5.2,3.3,0.4,1.1,1.8,3.6,1.9,2.6,2.7,0.4,1.1,2.5,3.9,1.1,1.5,1.6,2.6,4.1,1.3,123,123,123,123,123,123,246,123,123,123,123,123,123,123,123,123,246,246,123,123
186,2,5.1,3.3,0.4,1.2,1.9,3.8,1.8,2.6,2.5,0.5,1.2,2.4,4,1.1,1.3,1.6,2.9,4,1.4,123,123,123,123,123,123,246,123,123,123,123,123,123,123,123,123,246,246,123,123
187,1.8,5.2,3.3,0.4,1,1.9,3.7,1.8,2.6,2.4,0.5,1.1,2.4,4.1,1,1.3,1.6,2.8,4.1,1.5,123,123,123,123,123,123,246,123,123,123,123,123,123,123,123,123,246,246,123,123
188,1.9,5.1,3.3,0.4,1,1.9,3.6,1.8,2.5,2.6,0.5,1.1,2.4,4,1,1.3,1.6,2.4,4,1.4,123,123,123,123,123,123,246,123,123,123,123,123,123,123,123,123,246,246,123,123
189,1.9,5.2,3.4,0.4,1,2,3.8,2,2.7,2.6,0.5,1.1,2.5,4.2,1,1.3,1.6,2.6,4.5,1.5,123,123,123,123,123,123,247,123,123,123,75,123,123,123,123,123,247,247,123,123
190,1.8,5.7,4.2,0.4,1.4,2,3.7,2,3.3,2.8,0.6,1.2,2.7,4.6,1.3,1.4,1.5,2.6,5.1,1.7,125,125,125,125,125,125,250,125,125,125,125,125,125,125,125,125,250,250,125,125
191,1.8,5.3,4,0.4,1.4,1.9,3.9,2.1,3,2.8,0.6,1.1,2.6,4.3,1.2,1.7,1.3,2.7,5.1,1.5,125,125,125,125,125,125,250,125,125,125,125,125,125,125,125,125,250,250,125,125
192,1.7,5.5,3.9,0.4,1.4,2,3.6,2.1,3,2.9,0.6,1.1,2.6,4.5,1.2,1.5,1.4,2.4,4.9,1.7,125,125,125,125,125,125,250,125,125,125,125,125,125,125,125,125,250,250,125,125
193,1.7,5.3,3.9,0.4,1.3,2,3.9,2.6,3,2.7,0.7,1.1,2.6,4.4,1.2,1.8,1.3,2.8,5,1.6,125,125,125,125,125,125,250,125,125,125,125,125,125,125,125,125,250,250,125,125
194,2.2,4.7,2.5,0.4,0.9,2.5,3.9,2.1,2,2.8,1,1.3,2.2,3.7,0.9,1.1,1.5,2.7,3.2,2.3,117,117,117,117,117,117,468,117,117,117,117,117,117,117,234,117,468,468,117,117
195,2,4.3,2.3,0.4,0.9,2.3,3.4,1.9,2,2.5,1,1,2,3.4,0.8,1.1,1.4,2.3,2.9,2.2,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
196,1.9,4.6,2.5,0.4,0.7,2.4,3.4,1.7,1.7,2.5,1,0.9,2,3.5,0.8,1.2,1.4,2.4,2.7,2.3,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
197,2,4.6,2.5,0.4,0.9,2.4,3.3,1.8,1.7,2.6,1,1,2,3.5,0.8,1,1.4,2.4,2.8,2.3,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
198,2,4.6,2.5,0.4,0.8,2.5,3.3,2,1.7,2.3,1.1,0.9,2.1,3.5,0.9,0.9,1.5,2.6,2.8,2.3,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
199,2,4.5,2.4,0.4,0.7,2.5,3.5,1.9,1.8,2.6,1,1,2.1,3.4,0.9,1.3,1.5,2.6,2.9,2.4,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
200,2.1,4.5,2.6,0.4,0.9,2.5,3.5,1.9,1.8,2.8,1.1,1,2.1,3.4,0.8,1.2,1.5,2.5,2.7,2.6,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
201,2.1,4.4,2.4,0.4,0.7,2.4,3.3,1.9,2.1,2.3,1,1,2.2,3.4,0.9,0.9,1.5,2.6,2.7,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
202,2.1,4.4,2.5,0.4,0.9,2.4,3.4,3.8,1.9,2.7,1,1,2,3.5,0.9,1,1.5,2.4,2.8,2.6,117,117,117,117,117,117,234,117,117,117,117,117,117,117,234,117,234,469,117,117
203,2,4.4,2.4,0.4,0.8,2.4,3.4,1.9,2,3.2,1,1,2.1,3.5,0.9,1,1.5,2.4,2.8,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
204,2,4.4,2.5,0.4,0.9,2.4,3.4,1.9,2,2.7,1,0.9,2.2,3.4,0.9,1.2,1.6,2.6,2.9,2.7,117,117,117,117,117,117,234,117,117,117,117,117,117,117,234,117,234,469,117,117
