Micom ODU1 Data,Time Interval = 2 sec,Save Start Time:,"Thursday, October 08 13:18:44, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kW"
Distributor:,PUW1303T9FR,Version:,"-",LGMV:,8.3.5R,External:,"-"
Installer:,설치자,EEPROM:,"0.20(0.14)",COMP:,"-",FAN:,"-"
Model:,PUW1303T9FR,IDU NUM:,1,Connect:,ODU
Site:,장배관,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,목표고압,목표저압,INV1토출목표,,현재고압,현재저압,COMP기준,,압축비,설정온도차,,,PC CTRL,운전상태 유지,4WAY,HOT GAS,SUMP HEAT,Cooling Fan,오일분리기,POWERRELAY,PFC,PFC CTRL,COP,DEFROSTING,OIL REFUREL,OIL RETURN,FAN1 H,FAN1 L,FAN2 H,FAN2 L,,,INV 목표,INV 현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,Main EEV,COMP운전,Sub EEV,VI EEV1,,,,,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,열교환기온도,열교환기출구,Comp Heatsink,INV토출과열도,IHEX 입구,IHEX 출구,,,,,,,,,,
332,13:29:46,1,,,2598,1033,88,,3314,1385,27,,2.30,8.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,49.2,220.0,54.9,21.4,77.0,54.6,220.0,68.00,22.1,220.0,220.0,,,,,,,,,,
333,13:29:48,1,,,2598,1033,88,,3314,1385,27,,2.30,8.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,49.2,220.0,54.9,21.4,77.0,54.6,220.0,68.00,22.1,220.0,220.0,,,,,,,,,,
334,13:29:50,1,,,2598,1276,88,,3261,1456,25,,2.16,8.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,54.4,23.0,76.0,53.9,220.0,68.00,21.6,220.0,220.0,,,,,,,,,,
335,13:29:52,1,,,2598,1276,88,,3261,1456,25,,2.16,8.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,54.4,23.0,76.0,53.9,220.0,68.00,21.6,220.0,220.0,,,,,,,,,,
336,13:29:54,1,,,2598,1276,87,,3261,1456,25,,2.16,8.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,54.4,23.0,75.0,53.9,220.0,68.00,20.6,220.0,220.0,,,,,,,,,,
337,13:29:56,1,,,2598,1276,87,,3209,1503,25,,2.06,8.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,54.4,23.0,75.0,53.9,220.0,68.00,20.6,220.0,220.0,,,,,,,,,,
338,13:29:58,1,,,2598,1276,87,,3209,1503,25,,2.06,8.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,53.6,24.2,75.0,53.2,220.0,67.00,21.4,220.0,220.0,,,,,,,,,,
339,13:30:00,1,,,2598,1276,87,,3164,1503,25,,2.04,8.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,53.1,24.2,74.0,52.6,220.0,66.00,20.9,220.0,220.0,,,,,,,,,,
340,13:30:02,1,,,2598,1276,87,,3164,1503,25,,2.04,8.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,53.1,24.2,74.0,52.6,220.0,66.00,20.9,220.0,220.0,,,,,,,,,,
341,13:30:04,1,,,2598,1276,87,,3164,1565,25,,1.96,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,53.1,25.7,72.0,52.6,220.0,66.00,18.9,220.0,220.0,,,,,,,,,,
342,13:30:06,1,,,2598,1276,87,,3164,1565,25,,1.96,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,53.1,25.7,72.0,52.6,220.0,66.00,18.9,220.0,220.0,,,,,,,,,,
343,13:30:08,1,,,2598,1276,87,,3164,1565,25,,1.96,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,52.2,25.7,72.0,51.9,220.0,66.00,19.8,220.0,220.0,,,,,,,,,,
344,13:30:10,1,,,2598,1276,87,,3113,1615,25,,1.87,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,52.2,26.8,71.0,51.9,220.0,65.00,18.8,220.0,220.0,,,,,,,,,,
345,13:30:12,1,,,2598,1276,87,,3113,1615,25,,1.87,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,52.2,26.8,71.0,51.9,220.0,65.00,18.8,220.0,220.0,,,,,,,,,,
346,13:30:14,1,,,2598,1276,87,,3113,1629,25,,1.86,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,52.2,27.1,70.0,51.9,220.0,65.00,17.8,220.0,220.0,,,,,,,,,,
347,13:30:16,1,,,2598,1276,87,,3069,1629,25,,1.83,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,52.2,27.1,70.0,51.9,220.0,65.00,17.8,220.0,220.0,,,,,,,,,,
348,13:30:18,1,,,2598,1276,87,,3069,1629,25,,1.83,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,51.8,27.1,69.0,51.3,220.0,64.00,17.2,220.0,220.0,,,,,,,,,,
349,13:30:20,1,,,2598,1500,87,,3069,1680,25,,1.78,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,51.8,28.0,68.0,51.3,220.0,64.00,16.2,220.0,220.0,,,,,,,,,,
350,13:30:22,1,,,2598,1500,87,,3069,1680,22,,1.78,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,51.8,28.0,68.0,51.3,220.0,64.00,16.2,220.0,220.0,,,,,,,,,,
351,13:30:24,1,,,2598,1500,87,,3069,1680,22,,1.78,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,51.8,28.0,67.0,51.3,220.0,63.00,15.2,220.0,220.0,,,,,,,,,,
352,13:30:26,1,,,2598,1500,87,,3069,1680,22,,1.78,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,51.8,28.0,67.0,51.3,220.0,63.00,15.2,220.0,220.0,,,,,,,,,,
353,13:30:28,1,,,2598,1500,87,,3026,1718,22,,1.72,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.6,220.0,51.3,28.8,66.0,50.7,220.0,62.00,14.7,220.0,220.0,,,,,,,,,,
354,13:30:30,1,,,2598,1500,87,,3026,1718,22,,1.72,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,51.3,28.8,65.0,50.7,220.0,62.00,13.7,220.0,220.0,,,,,,,,,,
355,13:30:32,1,,,2598,1500,87,,3026,1718,22,,1.72,8.5,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,51.3,28.8,65.0,50.7,220.0,62.00,13.7,220.0,220.0,,,,,,,,,,
356,13:30:34,1,,,2598,1500,87,,3026,1751,22,,1.69,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,51.3,29.6,64.0,50.7,220.0,61.00,12.7,220.0,220.0,,,,,,,,,,
357,13:30:36,1,,,2598,1500,87,,3026,1751,22,,1.69,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,51.3,29.6,64.0,50.7,220.0,61.00,12.7,220.0,220.0,,,,,,,,,,
358,13:30:38,1,,,2598,1500,87,,3026,1790,22,,1.65,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,51.3,30.4,63.0,50.7,220.0,61.00,11.7,220.0,220.0,,,,,,,,,,
359,13:30:40,1,,,2598,1500,87,,2984,1790,22,,1.63,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,51.3,30.4,63.0,50.7,220.0,61.00,11.7,220.0,220.0,,,,,,,,,,
360,13:30:42,1,,,2598,1500,87,,2984,1790,22,,1.63,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,50.4,30.4,62.0,50.1,220.0,61.00,11.6,220.0,220.0,,,,,,,,,,
361,13:30:44,1,,,2598,1500,87,,2984,1830,22,,1.60,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,50.4,31.2,62.0,50.1,220.0,60.00,11.6,220.0,220.0,,,,,,,,,,
362,13:30:46,1,,,2598,1500,87,,2984,1830,22,,1.60,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,50.4,31.2,62.0,50.1,220.0,60.00,11.6,220.0,220.0,,,,,,,,,,
363,13:30:48,1,,,2598,1500,87,,2984,1830,22,,1.60,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,50.4,31.2,60.0,50.1,220.0,60.00,9.6,220.0,220.0,,,,,,,,,,
364,13:30:50,1,,,2598,1670,87,,2984,1850,22,,1.58,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,50.4,31.2,60.0,50.1,220.0,60.00,9.6,220.0,220.0,,,,,,,,,,
365,13:30:52,1,,,2598,1670,87,,2984,1850,22,,1.58,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,50.4,31.5,60.0,50.1,220.0,60.00,9.6,220.0,220.0,,,,,,,,,,
366,13:30:54,1,,,2598,1670,87,,2984,1850,22,,1.58,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,50.4,31.5,60.0,50.1,220.0,60.00,9.6,220.0,220.0,,,,,,,,,,
367,13:30:56,1,,,2598,1670,87,,2984,1850,22,,1.58,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,50.4,31.5,60.0,50.1,220.0,60.00,9.6,220.0,220.0,,,,,,,,,,
368,13:30:58,1,,,2598,1670,87,,2941,1886,22,,1.53,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,50.0,32.3,59.0,49.5,220.0,60.00,9.0,220.0,220.0,,,,,,,,,,
369,13:31:00,1,,,2598,1670,87,,2941,1886,22,,1.53,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,50.0,32.3,59.0,49.5,220.0,60.00,9.0,220.0,220.0,,,,,,,,,,
370,13:31:02,1,,,2598,1670,87,,2941,1886,22,,1.53,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,50.0,32.8,58.0,49.5,220.0,59.00,8.0,220.0,220.0,,,,,,,,,,
371,13:31:04,1,,,2598,1670,87,,2941,1906,22,,1.52,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,50.0,32.8,57.0,49.5,220.0,59.00,7.0,220.0,220.0,,,,,,,,,,
372,13:31:06,1,,,2598,1670,87,,2941,1906,22,,1.52,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,48.1,220.0,50.0,32.8,57.0,49.5,220.0,59.00,7.0,220.0,220.0,,,,,,,,,,
373,13:31:08,1,,,2598,1670,87,,2941,1927,22,,1.50,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,50.0,33.1,57.0,49.5,220.0,59.00,7.0,220.0,220.0,,,,,,,,,,
374,13:31:10,1,,,2598,1670,87,,2941,1927,22,,1.50,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,50.0,33.1,57.0,49.5,220.0,59.00,7.0,220.0,220.0,,,,,,,,,,
375,13:31:12,1,,,2598,1670,87,,2941,1927,22,,1.50,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,50.0,33.1,56.0,49.5,220.0,59.00,6.0,220.0,220.0,,,,,,,,,,
376,13:31:14,1,,,2598,1670,87,,2941,1948,22,,1.48,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,50.0,33.6,56.0,49.5,220.0,59.00,6.0,220.0,220.0,,,,,,,,,,
377,13:31:16,1,,,2598,1670,87,,2941,1948,22,,1.48,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,50.0,33.6,56.0,49.5,220.0,59.00,6.0,220.0,220.0,,,,,,,,,,
378,13:31:18,1,,,2598,1670,87,,2941,1948,22,,1.48,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,50.0,33.6,55.0,48.9,220.0,58.00,5.0,220.0,220.0,,,,,,,,,,
379,13:31:20,1,,,2598,1670,87,,2941,1948,22,,1.48,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,50.0,33.6,55.0,48.9,220.0,58.00,5.0,220.0,220.0,,,,,,,,,,
380,13:31:22,1,,,2598,1564,87,,2899,1969,22,,1.45,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,49.5,34.1,55.0,48.9,220.0,58.00,5.5,220.0,220.0,,,,,,,,,,
381,13:31:24,1,,,2598,1564,87,,2899,1969,22,,1.45,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,49.5,34.1,55.0,48.9,220.0,58.00,5.5,220.0,220.0,,,,,,,,,,
382,13:31:26,1,,,2598,1564,87,,2899,1969,22,,1.45,8.9,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,49.5,34.1,55.0,48.9,220.0,58.00,5.5,220.0,220.0,,,,,,,,,,
383,13:31:28,1,,,2598,1564,87,,2899,1969,22,,1.45,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,49.5,34.1,55.0,48.9,220.0,58.00,5.5,220.0,220.0,,,,,,,,,,
384,13:31:30,1,,,2598,1564,87,,2899,1969,22,,1.45,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,49.5,34.1,55.0,48.9,220.0,58.00,5.5,220.0,220.0,,,,,,,,,,
385,13:31:32,1,,,2598,1564,87,,2899,1995,22,,1.43,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,49.5,34.6,54.0,48.9,220.0,58.00,4.5,220.0,220.0,,,,,,,,,,
386,13:31:34,1,,,2598,1564,87,,2899,1995,22,,1.43,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,49.5,34.6,54.0,48.9,220.0,58.00,4.5,220.0,220.0,,,,,,,,,,
387,13:31:36,1,,,2598,1564,87,,2899,1995,22,,1.43,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,49.5,34.6,54.0,48.9,220.0,57.00,4.5,220.0,220.0,,,,,,,,,,
388,13:31:38,1,,,2598,1564,87,,2899,1995,22,,1.43,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,49.5,34.6,53.0,48.9,220.0,57.00,3.5,220.0,220.0,,,,,,,,,,
389,13:31:40,1,,,2598,1564,87,,2899,1995,22,,1.43,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,49.5,34.6,53.0,48.9,220.0,57.00,3.5,220.0,220.0,,,,,,,,,,
390,13:31:42,1,,,2598,1564,87,,2899,1995,22,,1.43,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,49.5,34.6,53.0,48.9,220.0,57.00,3.5,220.0,220.0,,,,,,,,,,
391,13:31:44,1,,,2598,1564,87,,2899,1995,22,,1.43,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,49.5,34.6,53.0,48.9,220.0,57.00,3.5,220.0,220.0,,,,,,,,,,
392,13:31:46,1,,,2598,1564,87,,2899,1995,22,,1.43,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,49.5,34.6,52.0,48.9,220.0,57.00,2.5,220.0,220.0,,,,,,,,,,
393,13:31:48,1,,,2598,1564,87,,2899,1995,22,,1.43,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,49.5,34.6,52.0,48.9,220.0,57.00,2.5,220.0,220.0,,,,,,,,,,
394,13:31:50,1,,,2598,1564,87,,2899,1995,22,,1.43,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,49.5,34.6,52.0,48.9,220.0,57.00,2.5,220.0,220.0,,,,,,,,,,
395,13:31:52,1,,,2598,1564,87,,2899,1995,22,,1.43,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,49.5,34.6,52.0,48.9,220.0,57.00,2.5,220.0,220.0,,,,,,,,,,
396,13:31:54,1,,,2598,1564,87,,2899,1995,22,,1.43,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,49.5,34.6,52.0,48.9,220.0,57.00,2.5,220.0,220.0,,,,,,,,,,
397,13:31:56,1,,,2598,1564,79,,2899,1995,22,,1.43,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.5,220.0,49.5,34.6,52.0,48.9,220.0,57.00,2.5,220.0,220.0,,,,,,,,,,
398,13:31:58,1,,,2598,1564,79,,2865,1995,22,,1.42,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.0,220.0,49.0,34.6,52.0,48.4,220.0,56.00,3.0,220.0,220.0,,,,,,,,,,
399,13:32:00,1,,,2598,1564,79,,2865,1995,22,,1.42,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.0,220.0,49.0,34.6,52.0,48.4,220.0,56.00,3.0,220.0,220.0,,,,,,,,,,
400,13:32:02,1,,,2598,1564,79,,2865,1995,22,,1.42,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.0,220.0,49.0,34.6,51.0,48.4,220.0,56.00,2.0,220.0,220.0,,,,,,,,,,
401,13:32:04,1,,,2598,1564,79,,2865,1995,22,,1.42,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.0,220.0,49.0,34.6,51.0,48.4,220.0,56.00,2.0,220.0,220.0,,,,,,,,,,
402,13:32:06,1,,,2598,1564,79,,2865,1995,22,,1.42,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.0,220.0,49.0,34.6,51.0,48.4,220.0,56.00,2.0,220.0,220.0,,,,,,,,,,
403,13:32:08,1,,,2598,1564,79,,2865,2017,22,,1.40,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.0,220.0,49.0,34.6,51.0,48.4,220.0,56.00,2.0,220.0,220.0,,,,,,,,,,
404,13:32:10,1,,,2598,1564,79,,2865,2017,22,,1.40,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.0,220.0,49.0,34.8,50.0,48.4,220.0,56.00,1.0,220.0,220.0,,,,,,,,,,
405,13:32:12,1,,,2598,1564,79,,2865,2017,22,,1.40,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.0,220.0,49.0,34.8,50.0,48.4,220.0,56.00,1.0,220.0,220.0,,,,,,,,,,
406,13:32:14,1,,,2598,1564,79,,2865,2017,22,,1.40,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.0,220.0,49.0,34.8,50.0,48.4,220.0,56.00,1.0,220.0,220.0,,,,,,,,,,
407,13:32:16,1,,,2598,1564,79,,2865,2017,22,,1.40,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.0,220.0,49.0,34.8,50.0,48.4,220.0,56.00,1.0,220.0,220.0,,,,,,,,,,
408,13:32:18,1,,,2598,1564,79,,2865,2017,22,,1.40,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.0,220.0,49.0,34.8,50.0,48.4,220.0,56.00,1.0,220.0,220.0,,,,,,,,,,
409,13:32:20,1,,,2598,1564,79,,2865,2017,22,,1.40,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.0,220.0,49.0,34.8,49.0,48.4,220.0,56.00,0.0,220.0,220.0,,,,,,,,,,
410,13:32:22,1,,,2598,1545,79,,2865,2017,22,,1.40,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.0,220.0,49.0,34.8,49.0,48.4,220.0,56.00,0.0,220.0,220.0,,,,,,,,,,
411,13:32:24,1,,,2598,1545,79,,2865,2017,22,,1.40,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.0,220.0,49.0,34.8,49.0,48.4,220.0,56.00,0.0,220.0,220.0,,,,,,,,,,
412,13:32:26,1,,,2598,1545,79,,2865,2017,22,,1.40,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.0,220.0,49.0,34.8,48.0,48.4,220.0,55.00,-1.0,220.0,220.0,,,,,,,,,,
413,13:32:28,1,,,2598,1545,79,,2865,2017,22,,1.40,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.0,220.0,49.0,34.8,48.0,48.4,220.0,55.00,-1.0,220.0,220.0,,,,,,,,,,
414,13:32:30,1,,,2598,1545,79,,2865,2017,22,,1.40,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.0,220.0,49.0,34.8,48.0,48.4,220.0,55.00,-1.0,220.0,220.0,,,,,,,,,,
415,13:32:32,1,,,2598,1545,79,,2865,2017,22,,1.40,9.2,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,10,10,840,840,0,0,0,255,0,0,,,,,47.0,220.0,49.0,34.8,48.0,48.4,220.0,55.00,-1.0,220.0,220.0,,,,,,,,,,
