Micom ODU1 Data,Time Interval = 2 sec,Save Start Time:,"Friday, September 18 13:58:49, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,PUQ1450T2FR,Version:,"-",LGMV:,8.3.5R,External:,"-"
Installer:,설치자,EEPROM:,"191.129(bf.81)",COMP:,"-",FAN:,"-"
Model:,PUQ1450T2FR,IDU NUM:,1,Connect:,ODU
Site:,표준,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,목표고압,목표저압,INV1토출목표,,현재고압,현재저압,COMP기준,,압축비,설정온도차,,,PC CTRL,운전상태 유지,4WAY,HOT GAS,SUMP HEAT,Cooling Fan,오일분리기,POWERRELAY,PFC,PFC CTRL,COP,DEFROSTING,OIL REFUREL,OIL RETURN,FAN1 H,FAN1 L,FAN2 H,FAN2 L,,,INV 목표,INV 현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,Main EEV,COMP운전,Sub EEV,VI EEV1,,,,,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,열교환기온도,열교환기출구,Comp Heatsink,INV토출과열도,IHEX 입구,IHEX 출구,,,,,,,,,,
696,14:21:59,1,,,2598,960,88,,3654,1140,66,,3.03,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,56,55,950,950,0,0,0,255,0,0,,,,,49.7,220.0,59.3,14.8,88.0,58.9,220.0,67.00,28.7,220.0,220.0,,,,,,,,,,
697,14:22:01,1,,,2598,960,88,,3654,1140,67,,3.03,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,56,56,950,940,0,0,0,255,0,0,,,,,49.7,220.0,59.3,14.8,88.0,58.9,220.0,67.00,28.7,220.0,220.0,,,,,,,,,,
698,14:22:03,1,,,2598,960,88,,3654,1140,67,,3.03,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,56,56,950,940,0,0,0,255,0,0,,,,,49.7,220.0,59.3,14.8,88.0,58.9,220.0,67.00,28.7,220.0,220.0,,,,,,,,,,
699,14:22:05,1,,,2598,960,88,,3654,1140,67,,3.03,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,56,56,950,960,0,0,0,255,0,0,,,,,49.7,220.0,59.3,14.8,88.0,58.9,220.0,67.00,28.7,220.0,220.0,,,,,,,,,,
700,14:22:07,1,,,2598,960,88,,3654,1140,67,,3.03,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,56,56,950,950,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.8,88.0,58.9,220.0,67.00,28.7,220.0,220.0,,,,,,,,,,
701,14:22:09,1,,,2598,960,88,,3654,1126,67,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,56,56,950,950,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.8,88.0,58.9,220.0,67.00,28.7,220.0,220.0,,,,,,,,,,
702,14:22:11,1,,,2598,960,88,,3654,1126,67,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,56,56,950,940,0,0,0,255,0,0,,,,,49.7,220.0,59.3,14.5,88.0,58.9,220.0,67.00,28.7,220.0,220.0,,,,,,,,,,
703,14:22:13,1,,,2598,960,88,,3654,1126,67,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,56,56,950,940,0,0,0,255,0,0,,,,,49.7,220.0,59.3,14.5,88.0,58.9,220.0,67.00,28.7,220.0,220.0,,,,,,,,,,
704,14:22:15,1,,,2598,960,88,,3654,1126,67,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,56,56,950,940,0,0,0,255,0,0,,,,,49.7,220.0,59.3,14.5,88.0,58.9,220.0,67.00,28.7,220.0,220.0,,,,,,,,,,
705,14:22:17,1,,,2598,960,88,,3654,1126,67,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,56,950,960,0,0,0,255,0,0,,,,,49.7,220.0,59.3,14.5,89.0,58.9,220.0,67.00,29.7,220.0,220.0,,,,,,,,,,
706,14:22:19,1,,,2598,960,88,,3654,1126,67,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,56,950,960,0,0,0,255,0,0,,,,,49.7,220.0,59.3,14.5,89.0,58.9,220.0,67.00,29.7,220.0,220.0,,,,,,,,,,
707,14:22:21,1,,,2598,960,88,,3654,1126,67,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,56,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,89.0,58.9,220.0,67.00,29.7,220.0,220.0,,,,,,,,,,
708,14:22:23,1,,,2598,960,88,,3654,1126,67,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,56,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,89.0,58.9,220.0,67.00,29.7,220.0,220.0,,,,,,,,,,
709,14:22:25,1,,,2598,960,88,,3654,1126,67,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,56,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,89.0,58.9,220.0,67.00,29.7,220.0,220.0,,,,,,,,,,
710,14:22:27,1,,,2598,960,88,,3654,1126,67,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,56,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,89.0,58.9,220.0,67.00,29.7,220.0,220.0,,,,,,,,,,
711,14:22:29,1,,,2598,960,88,,3654,1126,67,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,56,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,89.0,58.9,220.0,67.00,29.7,220.0,220.0,,,,,,,,,,
712,14:22:31,1,,,2598,946,88,,3654,1126,69,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,57,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,89.0,58.9,220.0,67.00,29.7,220.0,220.0,,,,,,,,,,
713,14:22:33,1,,,2598,946,88,,3654,1126,69,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,57,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,89.0,58.9,220.0,67.00,29.7,220.0,220.0,,,,,,,,,,
714,14:22:35,1,,,2598,946,88,,3654,1126,69,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,57,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,89.0,58.9,220.0,67.00,29.7,220.0,220.0,,,,,,,,,,
715,14:22:37,1,,,2598,946,88,,3654,1126,69,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,57,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,89.0,58.9,220.0,67.00,29.7,220.0,220.0,,,,,,,,,,
716,14:22:39,1,,,2598,946,88,,3654,1126,69,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,57,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,89.0,58.9,220.0,67.00,29.7,220.0,220.0,,,,,,,,,,
717,14:22:41,1,,,2598,946,88,,3654,1126,69,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,57,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,89.0,58.9,220.0,67.00,29.7,220.0,220.0,,,,,,,,,,
718,14:22:43,1,,,2598,946,88,,3654,1126,69,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,57,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,89.0,58.9,220.0,67.00,29.7,220.0,220.0,,,,,,,,,,
719,14:22:45,1,,,2598,946,88,,3654,1126,69,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,57,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
720,14:22:47,1,,,2598,946,88,,3654,1126,69,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,57,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
721,14:22:49,1,,,2598,946,88,,3654,1126,69,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,57,950,950,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
722,14:22:51,1,,,2598,946,88,,3654,1126,69,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,57,950,950,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
723,14:22:53,1,,,2598,946,88,,3654,1126,69,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,57,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
724,14:22:55,1,,,2598,946,88,,3654,1126,69,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,57,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
725,14:22:57,1,,,2598,946,88,,3654,1126,69,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,57,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
726,14:22:59,1,,,2598,946,88,,3654,1126,69,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,57,950,950,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
727,14:23:01,1,,,2598,946,88,,3654,1126,69,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,57,950,950,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
728,14:23:03,1,,,2598,946,89,,3654,1126,58,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
729,14:23:05,1,,,2598,946,89,,3654,1126,58,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
730,14:23:07,1,,,2598,946,89,,3654,1126,58,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
731,14:23:09,1,,,2598,946,89,,3654,1126,58,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
732,14:23:11,1,,,2598,946,89,,3654,1126,58,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
733,14:23:13,1,,,2598,946,89,,3654,1126,58,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
734,14:23:15,1,,,2598,946,89,,3654,1126,58,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
735,14:23:17,1,,,2598,946,89,,3654,1126,58,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
736,14:23:19,1,,,2598,946,89,,3654,1126,58,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
737,14:23:21,1,,,2598,946,89,,3654,1126,58,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
738,14:23:23,1,,,2598,946,89,,3654,1126,58,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
739,14:23:25,1,,,2598,946,89,,3654,1126,58,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
740,14:23:27,1,,,2598,946,89,,3654,1126,58,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
741,14:23:29,1,,,2598,946,89,,3654,1126,58,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
742,14:23:31,1,,,2598,946,89,,3654,1126,58,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
743,14:23:33,1,,,2598,946,89,,3654,1126,59,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
744,14:23:35,1,,,2598,946,89,,3654,1115,59,,3.09,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,90.0,58.9,220.0,67.00,30.7,220.0,220.0,,,,,,,,,,
745,14:23:37,1,,,2598,946,89,,3654,1115,59,,3.09,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.1,90.0,58.9,220.0,68.00,30.7,220.0,220.0,,,,,,,,,,
746,14:23:39,1,,,2598,946,89,,3654,1115,59,,3.09,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.1,90.0,58.9,220.0,68.00,30.7,220.0,220.0,,,,,,,,,,
747,14:23:41,1,,,2598,946,89,,3654,1115,59,,3.09,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,950,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.1,90.0,58.9,220.0,68.00,30.7,220.0,220.0,,,,,,,,,,
748,14:23:43,1,,,2598,946,89,,3654,1126,59,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,950,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,91.0,58.9,220.0,68.00,31.7,220.0,220.0,,,,,,,,,,
749,14:23:45,1,,,2598,946,89,,3654,1126,59,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,91.0,58.9,220.0,68.00,31.7,220.0,220.0,,,,,,,,,,
750,14:23:47,1,,,2598,946,89,,3654,1126,59,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,91.0,58.9,220.0,68.00,31.7,220.0,220.0,,,,,,,,,,
751,14:23:49,1,,,2598,946,89,,3654,1126,59,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,58,58,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,91.0,58.9,220.0,68.00,31.7,220.0,220.0,,,,,,,,,,
752,14:23:51,1,,,2598,946,89,,3654,1126,59,,3.06,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,58,950,950,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.5,91.0,58.9,220.0,68.00,31.7,220.0,220.0,,,,,,,,,,
753,14:23:53,1,,,2598,946,89,,3654,1115,59,,3.09,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,58,950,950,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.1,91.0,58.9,220.0,68.00,31.7,220.0,220.0,,,,,,,,,,
754,14:23:55,1,,,2598,946,89,,3654,1115,59,,3.09,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,59,950,950,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.1,91.0,58.9,220.0,68.00,31.7,220.0,220.0,,,,,,,,,,
755,14:23:57,1,,,2598,946,89,,3654,1115,59,,3.09,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,59,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.1,91.0,58.9,220.0,68.00,31.7,220.0,220.0,,,,,,,,,,
756,14:23:59,1,,,2598,946,89,,3654,1115,59,,3.09,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,59,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.1,91.0,58.9,220.0,68.00,31.7,220.0,220.0,,,,,,,,,,
757,14:24:01,1,,,2598,946,90,,3654,1115,59,,3.09,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.1,91.0,58.9,220.0,68.00,31.7,220.0,220.0,,,,,,,,,,
758,14:24:03,1,,,2598,935,90,,3654,1115,59,,3.09,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,960,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.1,91.0,58.9,220.0,68.00,31.7,220.0,220.0,,,,,,,,,,
759,14:24:05,1,,,2598,935,90,,3654,1115,59,,3.09,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.1,91.0,58.9,220.0,68.00,31.7,220.0,220.0,,,,,,,,,,
760,14:24:07,1,,,2598,935,90,,3654,1115,59,,3.09,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.1,91.0,58.9,220.0,68.00,31.7,220.0,220.0,,,,,,,,,,
761,14:24:09,1,,,2598,935,90,,3654,1115,59,,3.09,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,940,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.1,91.0,58.9,220.0,68.00,31.7,220.0,220.0,,,,,,,,,,
762,14:24:11,1,,,2598,935,90,,3654,1115,59,,3.09,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,950,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.1,91.0,59.6,220.0,68.00,31.7,220.0,220.0,,,,,,,,,,
763,14:24:13,1,,,2598,935,90,,3711,1115,59,,3.13,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,950,0,0,0,255,0,0,,,,,50.3,220.0,59.3,14.1,91.0,59.6,220.0,68.00,31.7,220.0,220.0,,,,,,,,,,
764,14:24:15,1,,,2598,935,90,,3711,1115,59,,3.13,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,960,0,0,0,255,0,0,,,,,50.3,220.0,60.1,14.1,91.0,59.6,220.0,68.00,30.9,220.0,220.0,,,,,,,,,,
765,14:24:17,1,,,2598,935,90,,3711,1115,59,,3.13,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,960,0,0,0,255,0,0,,,,,50.3,220.0,60.1,14.1,91.0,59.6,220.0,68.00,30.9,220.0,220.0,,,,,,,,,,
766,14:24:19,1,,,2598,935,90,,3711,1115,59,,3.13,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,940,0,0,0,255,0,0,,,,,50.3,220.0,60.1,14.1,91.0,59.6,220.0,68.00,30.9,220.0,220.0,,,,,,,,,,
767,14:24:21,1,,,2598,935,90,,3711,1115,59,,3.13,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,960,0,0,0,255,0,0,,,,,50.3,220.0,60.1,14.1,91.0,59.6,220.0,68.00,30.9,220.0,220.0,,,,,,,,,,
768,14:24:23,1,,,2598,935,90,,3711,1115,59,,3.13,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,960,0,0,0,255,0,0,,,,,50.3,220.0,60.1,14.1,91.0,59.6,220.0,68.00,30.9,220.0,220.0,,,,,,,,,,
769,14:24:25,1,,,2598,935,90,,3711,1115,59,,3.13,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,960,0,0,0,255,0,0,,,,,50.3,220.0,60.1,14.1,91.0,59.6,220.0,68.00,30.9,220.0,220.0,,,,,,,,,,
770,14:24:27,1,,,2598,935,90,,3711,1115,59,,3.13,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,960,0,0,0,255,0,0,,,,,50.3,220.0,60.1,14.1,91.0,59.6,220.0,68.00,30.9,220.0,220.0,,,,,,,,,,
771,14:24:29,1,,,2598,935,90,,3711,1115,59,,3.13,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,950,0,0,0,255,0,0,,,,,50.3,220.0,60.1,14.1,91.0,59.6,220.0,68.00,30.9,220.0,220.0,,,,,,,,,,
772,14:24:31,1,,,2598,935,90,,3711,1115,59,,3.13,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,950,0,0,0,255,0,0,,,,,50.3,220.0,60.1,14.1,91.0,59.6,220.0,68.00,30.9,220.0,220.0,,,,,,,,,,
773,14:24:33,1,,,2598,935,90,,3711,1115,61,,3.13,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,940,0,0,0,255,0,0,,,,,50.3,220.0,60.1,14.1,91.0,59.6,220.0,68.00,30.9,220.0,220.0,,,,,,,,,,
774,14:24:35,1,,,2598,935,90,,3711,1115,61,,3.13,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,960,0,0,0,255,0,0,,,,,50.3,220.0,60.1,14.1,91.0,59.6,220.0,68.00,30.9,220.0,220.0,,,,,,,,,,
775,14:24:37,1,,,2598,935,90,,3711,1115,61,,3.13,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,60,60,950,960,0,0,0,255,0,0,,,,,50.3,220.0,60.1,14.1,91.0,59.6,220.0,68.00,30.9,220.0,220.0,,,,,,,,,,
776,14:24:39,1,,,2598,935,90,,3711,1115,61,,3.13,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,62,60,950,950,0,0,0,255,0,0,,,,,50.3,220.0,60.1,14.1,91.0,59.6,220.0,68.00,30.9,220.0,220.0,,,,,,,,,,
777,14:24:41,1,,,2598,935,90,,3711,1115,61,,3.13,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,62,60,950,950,0,0,0,255,0,0,,,,,50.3,220.0,60.1,14.1,91.0,59.6,220.0,68.00,30.9,220.0,220.0,,,,,,,,,,
778,14:24:43,1,,,2598,935,90,,3711,1115,61,,3.13,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,62,60,950,950,0,0,0,255,0,0,,,,,50.3,220.0,60.1,14.1,91.0,59.6,220.0,69.00,30.9,220.0,220.0,,,,,,,,,,
779,14:24:45,1,,,2598,935,90,,3711,1115,61,,3.13,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,62,61,950,950,0,0,0,255,0,0,,,,,50.3,220.0,60.1,14.1,92.0,59.6,220.0,69.00,31.9,220.0,220.0,,,,,,,,,,
780,14:24:47,1,,,2598,935,90,,3711,1115,61,,3.13,9.9,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,62,61,950,950,0,0,0,255,0,0,,,,,50.3,220.0,60.1,14.1,92.0,59.6,220.0,69.00,31.9,220.0,220.0,,,,,,,,,,
