CH Name,DIS AD 우(하단),DIS AD 우(중),DIS 1R,DIS 1R,SUC AD 우(중),SUC AD 우(상),SUC AD 후(상),SUC AD 좌(중),SUC AD 전(하단),DIS AD 전(하단),SUC 1R,VI 8R,SUC 2R,SUC 3R,압력센서 직관 용접(하),압력센서 직관 용접(상),VI 직관 용접,VI 7R,DIS AD 우(하단),DIS AD 우(중),DIS 1R,DIS 1R,SUC AD 우(중),SUC AD 우(상),SUC AD 후(상),SUC AD 좌(중),SUC AD 전(하단),DIS AD 전(하단),SUC 1R,VI 8R,SUC 2R,SUC 3R,압력센서 직관 용접(하),압력센서 직관 용접(상),VI 직관 용접,VI 7R
CH No.,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26
112,1.2,1.7,1.8,2,1.8,1.9,2,1.2,1.7,0.7,2.9,3.3,2.8,3.2,0.8,1.2,3.7,3.4,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
113,1.1,1.6,1.7,2.1,1.8,1.8,2.2,1.2,1.7,0.6,2.9,3.4,2.9,3.1,0.9,1.1,3.7,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
114,1.2,1.6,1.7,2,1.9,1.9,2,1.2,1.6,0.6,2.9,3.5,2.8,3.1,0.8,1.1,3.7,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
115,1.1,1.6,1.7,2.1,1.9,1.9,1.9,1.2,1.6,0.7,2.9,3.5,2.8,3.2,0.8,1.1,3.7,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,157,105,52
116,1.1,1.6,1.6,2,1.8,1.7,1.9,1.2,1.6,0.7,2.9,3.3,2.8,3.1,0.8,1.1,3.7,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,157,105,52
117,1.1,1.6,1.6,2,1.7,1.7,1.9,1.2,1.6,0.6,3,3.4,2.7,3.2,0.8,1.1,3.7,3.7,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,157,105,52
118,1.2,1.6,1.6,2,1.7,1.7,2,1.2,1.6,0.7,3,3.5,2.8,3.2,0.8,1.1,3.5,3.6,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,157,105,52
119,1.1,1.6,1.7,1.9,1.7,1.8,1.7,1.1,1.5,0.7,3,2.9,2.6,3.1,0.9,0.9,3.3,3.6,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
120,1.2,1.6,1.7,2,1.7,1.7,1.9,1.2,1.5,0.6,3,3.1,2.5,3.1,0.8,1,3.3,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,300,105,52
121,1.1,1.6,1.7,2.1,1.7,1.8,1.9,1.1,1.7,0.7,3,3.4,2.6,3.1,0.8,1.1,3.7,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,300,105,52
122,1.2,1.7,1.7,2.1,1.6,1.9,1.9,1.3,1.5,0.6,3,3.6,2.6,3.1,0.8,1.1,3.7,3.4,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,157,105,52
123,1.2,1.7,1.6,2.2,1.7,1.9,2.2,1.2,1.6,0.7,3.1,3.6,2.7,3.1,0.8,1,3.6,3.4,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,300,105,52
124,1.2,1.7,1.7,2.2,1.6,2,2,1.2,1.5,0.7,3,3.3,2.6,3.2,0.8,1,3.7,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,300,105,52
125,1.2,1.7,1.7,2.1,1.6,1.8,1.8,1.1,1.5,0.7,2.9,3,2.5,3,0.8,1.1,3.5,3.6,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,105,105,52
126,1.2,1.7,1.6,2.1,1.6,1.8,1.8,1.2,1.4,0.7,3,3.2,2.4,3.1,0.8,1.1,3.8,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,105,105,52
127,1.2,1.6,1.7,2.3,1.5,1.8,2.1,1.3,1.5,0.7,3.1,3.6,2.5,3,0.8,1.1,3.8,3.6,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,105,105,52
128,1.2,1.7,1.7,2.3,1.6,1.9,1.9,1.2,1.5,0.7,3.2,3.6,2.4,3.2,0.7,1.1,3.6,3.6,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,157,105,52
129,1.1,1.7,1.6,2.2,1.6,1.8,1.9,1.1,1.5,0.7,3.1,3.2,2.5,3.1,0.8,1.1,3.7,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,105,105,52
130,1.1,1.7,1.7,2.2,1.6,1.6,1.6,1.1,1.5,0.7,3.2,2.9,2.3,3,0.8,1,3.4,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,157,105,52
131,1.1,1.7,1.6,2.2,1.7,3.7,2,1.2,1.6,0.7,3.1,3.2,2.4,3,0.8,0.9,3.7,3.6,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,105,105,52
132,1.2,1.7,1.6,2.2,1.5,2.9,2,1.3,1.5,0.7,3.1,3.5,2.6,3.1,0.8,1,3.9,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,157,105,52
133,1.2,1.7,1.7,2.4,1.6,1.7,2,1.3,1.6,0.7,3,3.6,2.6,3.1,0.8,1.1,3.8,3.4,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,157,105,52
134,1.2,1.7,1.8,2.2,1.6,1.8,1.9,1.2,1.5,0.7,3,3.6,2.5,3.1,0.8,1,3.8,3.4,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,105,105,52
135,1.2,1.8,1.8,2.4,1.5,1.7,1.9,1.2,1.4,0.7,3,3.2,2.5,3.1,0.8,1,3.6,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,157,105,52
136,1.2,1.7,1.8,2.3,1.6,1.8,1.9,1.2,1.5,0.7,3,3.3,2.3,3.1,0.8,1,3.6,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,105,105,52
137,1.2,1.8,1.8,2.3,1.6,1.8,1.9,1.2,1.6,0.7,3,3.6,2.4,3,0.8,1.1,3.8,3.6,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,105,105,52
138,1.2,1.8,1.8,2.4,1.5,1.8,2,1.2,1.5,0.7,3.1,3.3,2.4,3.1,0.8,1,3.5,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,105,105,52
139,1.2,1.7,1.7,2.4,1.6,1.6,1.7,1.1,1.6,0.7,3,3.1,2.4,3,0.8,1.1,3.7,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,105,105,52
140,1.2,1.7,1.9,2.4,1.6,1.8,2.1,1.2,1.5,0.7,3,3.6,2.5,3.1,0.8,1.1,4,3.4,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,105,105,52
141,1.2,1.8,1.8,2.3,1.6,1.9,1.9,1.2,1.5,0.7,3.1,3.4,2.5,3.1,0.8,1.1,3.9,3.6,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,105,105,52
142,1.2,1.8,1.8,2.4,1.6,1.6,1.9,1.1,1.5,0.7,3,3.1,2.5,3.1,0.8,1.1,3.7,3.4,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,105,105,52
143,1.3,1.8,1.8,2.5,1.7,1.8,2.2,1.2,1.6,0.7,3,3.7,2.6,3.1,0.8,1.1,4.1,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,105,105,52
144,1.3,1.8,1.9,2.4,1.6,1.8,2,1.2,1.5,0.7,3.1,3.5,2.5,3.1,0.9,1.1,3.8,3.4,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
145,1.2,1.8,1.8,2.4,1.7,1.8,1.9,1.2,1.6,0.7,3,3.1,2.5,3.1,0.8,1.1,3.7,3.4,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
146,1.2,1.9,1.9,2.5,1.7,1.8,2.1,1.3,1.6,0.7,3,3.7,2.6,3.2,0.7,1.1,4.2,3.6,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
147,1.2,1.8,1.8,2.5,1.7,2,2,1.2,1.5,0.7,3,3.5,2.6,3.2,0.8,1.1,3.7,3.4,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
148,1.2,1.8,1.8,2.4,1.7,1.7,1.7,1.2,1.5,0.7,3.1,3.2,2.3,3.1,0.8,1.1,3.5,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
149,1.2,1.8,1.8,2.4,1.7,1.9,1.9,1.2,1.5,0.7,3.1,3.5,2.4,3.1,0.9,1.1,4,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
150,1.2,1.8,1.8,2.7,1.8,1.9,2.1,1.1,1.5,0.8,3.1,3.7,2.5,3,0.8,1.1,3.8,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
151,1.2,1.8,1.7,2.4,1.7,1.8,1.9,1.2,1.5,0.7,3,3.4,2.4,3.1,0.8,1.1,3.8,3.4,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
152,1.2,1.8,1.9,2.6,1.7,1.7,1.8,1.3,1.6,0.7,3,3.4,2.4,3.1,0.8,1.2,3.7,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
153,1.1,1.7,1.8,2.4,1.7,1.7,1.7,1.1,1.6,0.7,3,3,2.4,3.1,0.8,1.1,3.6,3.3,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
154,1.2,1.8,1.9,2.3,1.8,1.8,1.9,1.2,1.6,0.7,3,3.3,2.6,3.1,0.8,1.1,4,3.4,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
155,1.2,1.9,1.9,2.6,1.7,2,2.1,1.2,1.6,0.7,3,3.3,2.7,3,0.9,1.2,3.9,3.7,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
156,1.2,1.9,1.9,2.5,1.8,1.7,1.9,1.2,1.6,0.7,2.9,3.3,2.6,3.1,0.9,1.2,3.9,3.5,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
157,1.2,1.8,1.9,2.4,1.7,1.9,2.2,1.2,1.6,0.7,3,3.3,2.6,3.1,0.9,1.2,3.9,3.6,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
158,1.2,1.8,1.9,2.6,1.7,1.9,2,1.2,1.6,0.7,3,3.5,2.6,3.1,0.9,1.1,3.9,3.6,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,210,105,52
159,1.2,1.9,1.8,2.8,1.7,1.6,1.9,1.1,1.6,0.7,3,3.2,2.5,3,0.9,1.2,3.6,3.2,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,106,106,53
160,1.3,2,1.9,3.1,1.7,1.6,1.8,1.1,1.6,0.8,2.9,3.3,2.4,2.8,0.8,1.2,3.6,2.7,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,108,108,54
161,1.5,2.1,2.3,3.7,1.8,1.6,1.8,1.1,1.6,0.8,3.2,3.4,2.4,2.8,0.9,1.1,3.3,2.6,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,110,110,55
162,1.9,2.3,2.7,4.1,1.8,1.5,1.6,1.2,1.7,0.9,3.1,3.2,2.2,2.7,0.9,0.9,3,2.6,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,300,56,56
163,2.1,2.4,3,4.5,1.8,1.7,1.5,1.2,1.7,1,3.3,2.7,2.3,2.8,1,0.8,2.9,2.5,57,57,114,57,57,57,57,57,57,57,57,57,57,57,57,300,57,57
164,2.2,2.3,3.4,4.6,1.9,1.9,2,1.5,1.9,1.1,3.4,3.2,1.8,2.9,1.1,0.8,2.7,2.6,58,58,116,58,58,58,58,58,58,58,58,58,58,58,58,300,58,58
165,2.2,2.2,3.3,4.6,2.1,2.3,2.2,1.7,2.1,1,4.1,3.5,1.9,3.4,1.2,1.1,2.7,2.4,118,59,118,59,59,59,59,59,59,118,59,59,59,59,59,300,118,59
166,1.7,1.7,3,3.1,1.9,2.4,1.9,1.5,2,0.9,3.2,2.7,1.5,2.5,1.2,0.9,2.5,1.6,120,60,120,60,60,60,60,60,60,60,60,60,60,60,60,300,121,60
167,1.7,1.8,3,3.4,2.4,2.6,2.4,2,2.5,0.9,3.5,2.2,1.5,2.6,1.4,1.4,2.6,1.6,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123
168,2.4,2.1,4,4.6,3.5,3.9,3.4,2.9,3.7,1.3,4.8,2.9,1.6,3.4,1.8,1.8,3.1,1.6,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,125,125
169,2.2,1.7,3.6,4.1,4.3,5,4.7,3.6,4.6,1.1,5.6,3.4,2.3,3.7,2.3,1.9,3.2,1.6,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,127,127
170,2,1,3,3.7,4.9,6,5.7,4.4,5.2,0.9,5.9,3.9,2.9,3.7,3,1.9,3.1,1.6,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,129,129
171,1.9,1.1,2.6,3.7,4.9,6.1,6,4.5,5.2,0.8,5.6,4.3,3.3,3.4,3.1,2.3,3.2,2.2,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,131,131
172,1.8,1.4,2.5,4,4.7,6,6,4.4,4.8,0.8,5.1,4.6,3.6,2.6,2.9,2.4,2.9,2.7,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,133,133
173,1.7,1.6,2.3,3.9,4.3,5.9,6,4.3,4.6,0.7,4.5,4.4,4,2.2,2.8,2.4,2.8,3.1,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,133,133,133
174,1.7,1.6,2.4,4,4.4,5.7,6,4.2,4.5,0.8,4.6,4.5,4,2.2,2.8,2.7,2.5,2.8,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,133,133,133
175,1.8,1.7,2.3,3.8,4.3,5.9,6,4.2,4.6,0.7,4.6,4.4,4,2.2,2.9,2.5,2.5,2.8,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,133,133,133
176,1.7,1.7,2.3,3.9,4.4,5.9,6.1,4.2,4.6,0.7,4.6,4.4,4,2.2,2.8,2.6,2.5,2.7,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,133,133,133
177,1.7,1.5,2.3,3.8,4.3,5.8,5.8,4.2,4.5,0.7,4.6,4.4,3.6,2.2,2.9,2.5,2.4,2.7,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,133,133,133
178,1.8,1.6,2.2,3.8,4.3,6,6.2,4.3,4.5,0.7,4.5,4.2,3.6,2.1,2.8,2.5,2.4,3,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,200,133,133
179,1.7,1.6,2.3,4,4.3,5.7,5.8,4.2,4.6,0.7,4.6,4.2,3.9,2.2,2.8,2.4,2.5,2.7,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,133,133,133
180,1.7,1.5,2.3,3.6,4.4,5.7,5.7,4.1,4.5,0.7,4.7,4.1,3.7,2.2,2.8,2.4,2.2,2.6,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,133,133,133
181,1.7,1.6,2.2,3.9,4.3,5.7,5.8,4.2,4.6,0.7,4.7,4.2,3.6,2.2,2.7,2.3,2.5,2.8,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,133,133,133
182,1.6,1.5,2.2,3.9,4.3,6.1,6.2,4.3,4.5,0.7,4.5,4.2,3.8,2.2,2.7,2.5,2.7,2.9,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,133,133,133
183,1.7,1.6,2.2,3.8,4.3,5.8,5.9,4.3,4.6,0.7,4.6,4.3,4,2.3,2.7,2.4,2.8,3,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,133,133,133
184,1.6,1.6,2.2,3.8,4.3,5.9,5.9,4.2,4.5,0.7,4.7,4.4,4.1,2.2,2.7,2.5,2.8,2.8,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,133,133,133
185,1.7,1.7,2.2,4,4.3,5.8,5.9,4.3,4.5,0.7,4.6,4.2,3.9,2.2,2.6,2.4,2.6,2.9,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,133,133,133
186,1.8,1.5,2.2,3.6,4.2,5.7,5.8,4.1,4.5,0.7,4.6,4.1,3.9,2.2,2.6,2.5,2.4,2.8,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,133,133,133
187,1.7,1.6,2.2,3.9,4.3,5.8,5.9,4.2,4.6,0.7,4.4,4,4.2,2.2,2.7,2.4,2.4,2.7,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,133,133,133
188,1.7,1.7,2.2,3.7,4.3,6.1,6,4.2,4.6,0.7,4.5,4.1,4.4,2.2,2.7,2.6,2.7,2.8,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,133,133,133
189,1.6,1.8,2,4.2,4.1,5.6,5.8,4.1,4.4,0.6,4.4,4.1,4.1,2.4,2.5,2.6,2.8,3.5,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,201,134,134
190,1.4,1.7,1.6,4.2,3.6,5,5.2,3.5,3.7,0.6,3.6,4.2,3.9,1.5,2,2.6,2.7,3.5,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,204,68,136
191,1.6,1.7,1.5,4.3,3.3,4.7,5.1,3.4,3.5,0.7,3.2,4.3,3.5,1.3,2.1,2.4,2.6,3.8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,207,138,138
192,1.7,1.6,1.7,4.4,2.9,4.3,4.6,3,3,0.8,2.7,4.5,3.3,0.9,2,2,2.5,4.2,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,210,140,140
193,1.6,1.1,1.6,3.3,2.5,4.1,4.4,2.8,2.7,0.7,2.2,5,3,0.9,1.9,1.7,2.7,4.5,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,142,142
194,1.7,1,1.6,3.2,2.5,3.8,4.2,2.6,2.5,0.8,2,5.2,3,0.8,1.9,1.6,2.9,4.7,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
195,1.7,1,1.5,3,2.4,3.7,4.1,2.6,2.5,0.8,2,5.3,2.9,0.8,2,1.6,2.8,4.7,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
196,1.6,1,1.5,3.1,2.5,3.7,4.1,2.6,2.5,0.8,2,5.2,2.7,0.8,1.9,1.7,2.9,4.7,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
197,1.7,1,1.6,3,2.5,3.8,4.1,2.6,2.6,0.7,1.9,5.2,3.1,0.8,1.9,1.8,2.8,4.7,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
198,1.7,1,1.7,3.2,2.4,3.7,4.1,2.5,2.5,0.8,2,5.3,2.9,0.8,2,1.7,2.9,4.7,72,72,72,72,72,72,72,72,72,72,72,143,72,143,143,215,143,143
199,1.7,1,1.6,3.4,2.5,3.8,4.4,2.6,2.5,0.8,2.1,5.5,3.2,1.1,2,1.8,3.2,4.7,72,72,72,72,72,72,72,72,72,72,72,143,72,143,143,215,143,143
200,1.7,1,1.6,3.2,2.5,3.9,4.4,2.7,2.5,0.8,2.1,5.7,3,0.9,1.9,3.4,3.5,5,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
201,1.7,1.1,1.6,3.3,2.5,3.9,4.4,2.7,2.5,0.8,2.1,5.9,3.5,1.2,2.1,1.8,3.8,5,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
202,1.7,1,1.6,3.4,2.6,3.8,4.3,2.7,2.5,0.8,2.1,5.6,3.4,0.9,2,1.8,3.7,4.9,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
203,1.7,1.1,1.7,3.3,2.5,3.9,4.2,2.6,2.5,0.8,2.1,5.6,3,0.8,2,1.7,3.3,4.8,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
204,1.6,1,1.5,3.1,2.5,3.9,4.1,2.5,2.5,0.8,2.1,5.3,3.2,0.9,2,1.8,3.2,4.8,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
205,1.8,1,1.6,3.1,2.5,3.8,4.1,2.5,2.5,0.8,2,5.5,3,0.9,2,1.9,3.3,4.7,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
206,1.7,1,1.6,3,2.6,3.9,4.3,2.6,2.5,0.8,2.2,5.6,3.1,0.8,2,1.9,3.4,4.9,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
207,1.7,1,1.7,3.2,2.5,3.9,4.4,2.6,2.5,0.8,2.1,5.7,2.9,0.9,2,1.8,3.6,4.9,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
208,1.6,1,1.6,3.1,2.4,3.7,4.3,2.6,2.4,0.7,2.1,5.6,3.1,0.8,2,1.7,3.5,4.8,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
209,1.7,1,1.5,3.3,2.4,3.9,4.3,2.6,2.5,0.8,2.2,5.7,3.1,0.8,2,1.8,3.6,4.9,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
210,1.7,1.1,1.6,3.3,2.6,4.2,4.3,2.7,2.5,0.8,2.1,5.7,3.3,1.2,2,1.7,3.6,4.9,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
211,1.7,1.1,1.6,3.5,2.6,4,4.5,2.7,2.5,0.8,2.2,5.8,3.3,0.9,2,1.7,3.6,4.9,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
212,1.7,1.1,1.6,3.3,2.5,4.1,4.4,2.6,2.5,0.8,2.1,5.7,3.3,0.9,1.9,1.8,3.4,4.9,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
213,1.7,1,1.6,3.1,2.5,3.9,4.3,2.6,2.5,0.8,2.1,5.7,3.2,0.9,2,1.7,3.4,4.8,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
214,1.7,1,1.6,3.1,2.5,3.9,4.4,2.6,2.5,0.8,2.1,5.7,3.4,1,1.9,1.8,3.5,4.9,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
215,1.7,1,1.6,3.2,2.4,3.9,4.5,2.6,2.5,0.8,2.2,5.6,3.3,0.9,2,1.7,3.4,4.9,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
216,1.7,1,1.5,3.1,2.4,3.8,4.2,2.6,2.5,0.8,2,5.6,3.3,0.9,1.9,1.8,3.2,4.8,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
217,1.8,1,1.6,3.2,2.4,3.8,4.3,2.6,2.5,0.8,2.1,5.5,3.3,0.8,2,1.7,3.3,4.9,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
218,1.7,1,1.6,3.1,2.4,3.7,4.1,2.5,2.4,0.8,2.1,5.4,3.5,0.9,1.9,1.8,3.1,4.7,72,72,72,72,72,72,72,72,72,72,72,143,72,72,143,215,143,143
219,1.7,0.9,1.5,2.8,2.4,3.5,3.9,2.5,2.4,0.8,2.1,5.4,3.1,0.9,2,1.7,3,4.7,72,72,72,72,72,72,72,72,72,72,72,144,72,72,72,72,144,144
220,1.7,0.8,1.6,2.7,2.3,3.4,3.9,2.3,2.2,0.8,1.9,5.6,2.8,0.9,2.1,1.6,3.4,4.7,73,73,73,73,73,73,73,73,73,73,73,146,73,73,73,73,146,146
221,1.6,0.7,1.5,2.2,2,3.3,3.6,2.2,2,0.7,1.6,5.7,2.8,0.8,2,1.5,3.5,4.3,74,74,74,74,74,74,74,74,74,74,74,148,74,74,74,74,148,148
222,1.6,0.7,1.3,2.1,2.1,3.4,3.4,2.2,2,0.7,1.4,4.7,2.7,0.7,1.7,1.4,2.9,3.7,75,75,75,75,75,75,75,75,75,75,75,150,75,75,75,75,150,150
223,1.6,0.7,1.3,1.9,1.9,2.9,3.4,2,1.8,0.7,1.3,3.8,2.6,0.6,1.4,1.1,2.6,2.8,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
224,1.7,0.8,1.3,2,1.9,3,3.3,2,1.8,0.7,1.3,3.8,2.6,0.6,1.3,1.2,2.4,2.8,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
225,1.6,0.8,1.4,1.9,1.7,3,3.3,2,1.7,0.8,1.4,3.7,2.6,0.6,1.4,1.2,2.3,2.8,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
226,1.6,0.8,1.4,1.9,1.8,3.1,3.5,2,1.8,0.7,1.3,3.7,2.5,1,1.4,1.2,2.3,2.8,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
227,1.6,0.8,1.3,1.9,1.9,3,3.2,2,1.8,0.8,1.3,3.8,2.5,0.6,1.3,1.2,2.3,2.9,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
228,1.7,0.8,1.3,1.8,1.8,2.9,3.4,2,1.8,0.8,1.3,3.9,2.5,0.6,1.4,1.1,2.3,2.8,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
229,1.7,0.8,1.3,1.9,1.9,2.8,3.2,2,1.8,0.7,1.3,3.7,2.5,0.7,1.5,1.3,2.5,2.9,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
230,1.7,0.8,1.3,1.7,1.8,2.8,3.3,1.9,1.8,0.7,1.3,3.7,2.5,0.6,1.4,1.2,2.4,2.8,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
231,1.7,0.8,1.3,1.7,1.8,2.9,3.2,2,1.8,0.7,1.5,3.9,2.5,0.7,1.4,1.2,2.3,2.8,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
232,1.6,0.8,1.3,1.7,1.8,2.9,3.3,2,1.8,0.7,1.3,3.7,2.4,0.7,1.4,1.2,2.4,2.8,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
233,1.6,0.8,1.3,1.8,1.9,2.8,3.2,2,1.8,0.7,1.4,3.8,2.5,0.8,1.4,1.3,2.4,2.8,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
234,1.7,0.8,1.3,1.8,1.8,3,3.4,2,1.9,0.7,1.3,3.8,2.6,0.7,1.4,1.2,2.3,2.9,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
235,1.7,0.7,1.3,1.9,1.8,2.9,3.3,2,1.9,0.7,1.3,3.8,2.4,0.6,1.4,1.1,2.3,2.8,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
236,1.7,0.7,1.3,1.8,1.8,2.9,3.2,2.1,1.9,0.7,1.5,3.9,2.6,0.7,1.4,1.1,2.4,2.8,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
237,1.7,0.8,1.3,1.9,1.9,2.9,3.2,2,1.8,0.7,1.4,3.7,2.5,0.7,1.4,1.2,2.3,2.9,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
