Micom ODU1 Data,Time Interval = 2 sec,Save Start Time:,"Thursday, November 19 14:57:00, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,전문점명,Version:,"-",LGMV:,8.1.0R,External:,"-"
Installer:,설치자명,EEPROM:,"29.177(1d.b1)",COMP:,"-",FAN:,"-"
Model:,M3,IDU NUM:,1,Connect:,ODU
Site:,현장명,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,목표고압,목표저압,INV1토출목표,,현재고압,현재저압,COMP기준,,압축비,설정온도차,,,PC CTRL,운전상태 유지,4WAY,HOT GAS,SUMP HEAT,Cooling Fan,오일분리기,POWERRELAY,PFC,PFC CTRL,COP,DEFROSTING,OIL REFUREL,OIL RETURN,FAN1 H,FAN1 L,FAN2 H,FAN2 L,,,INV 목표,INV 현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,Main EEV,COMP운전,,,,,,,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,열교환기온도,열교환기출구,Comp Heatsink,INV토출과열도,,,,,,,,,,,,
77,14:59:32,2,,,3024,0,0,,1618,897,0,,1.72,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,29,630,610,630,600,0,26,,,,,,,8.4,11.0,26.5,7.7,40.0,7.3,7.6,19.00,13.5,,,,,,,,,,,,
78,14:59:34,2,,,3024,0,0,,1618,897,0,,1.72,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,29,630,610,630,600,0,26,,,,,,,8.4,11.0,26.5,7.7,40.0,7.3,7.6,19.00,13.5,,,,,,,,,,,,
79,14:59:36,2,,,3024,0,0,,1822,885,0,,1.95,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,33,630,620,630,600,0,29,,,,,,,8.4,10.3,30.7,7.2,41.0,6.9,7.6,20.00,10.3,,,,,,,,,,,,
80,14:59:38,2,,,3024,0,0,,1944,876,0,,2.09,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,33,630,620,630,600,0,29,,,,,,,8.4,10.3,30.7,7.2,41.0,6.9,7.6,20.00,10.3,,,,,,,,,,,,
81,14:59:40,2,,,3024,0,0,,1944,876,0,,2.09,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,36,630,610,630,620,0,33,,,,,,,8.4,9.7,33.3,6.8,41.0,6.6,7.3,21.00,7.7,,,,,,,,,,,,
82,14:59:42,2,,,3024,0,0,,2010,864,0,,2.19,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,36,630,610,630,620,0,33,,,,,,,8.4,9.0,34.5,6.4,41.0,6.2,6.6,22.00,6.5,,,,,,,,,,,,
83,14:59:44,2,,,3024,0,0,,2010,864,0,,2.19,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,40,630,620,630,610,0,36,,,,,,,8.4,9.0,34.5,6.4,41.0,6.2,6.6,22.00,6.5,,,,,,,,,,,,
84,14:59:46,2,,,3024,0,0,,2042,855,0,,2.24,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,44,630,620,630,620,0,39,,,,,,,8.4,8.3,35.1,5.9,42.0,5.9,5.9,22.00,6.9,,,,,,,,,,,,
85,14:59:48,2,,,3024,0,0,,2042,855,0,,2.24,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,44,630,620,630,620,0,39,,,,,,,8.4,8.3,35.1,5.9,42.0,5.9,5.9,22.00,6.9,,,,,,,,,,,,
86,14:59:50,2,,,3024,0,0,,2042,855,0,,2.24,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,47,630,630,630,630,0,43,,,,,,,8.4,8.0,35.1,5.9,42.0,5.9,5.5,22.00,6.9,,,,,,,,,,,,
87,14:59:52,2,,,3000,0,0,,2067,844,0,,2.29,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,47,630,630,630,630,0,43,,,,,,,8.0,7.3,35.7,5.9,43.0,5.5,5.2,22.00,7.3,,,,,,,,,,,,
88,14:59:54,2,,,3000,0,0,,2067,844,0,,2.29,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,630,0,46,,,,,,,8.0,7.3,35.7,5.9,43.0,5.5,5.2,22.00,7.3,,,,,,,,,,,,
89,14:59:56,2,,,3000,0,0,,2091,835,0,,2.34,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,630,0,46,,,,,,,8.0,6.9,35.7,5.5,43.0,5.2,4.5,22.00,7.3,,,,,,,,,,,,
90,14:59:58,2,,,3000,0,0,,2091,835,0,,2.34,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,630,0,50,,,,,,,8.0,6.9,35.7,5.5,43.0,5.2,4.5,22.00,7.3,,,,,,,,,,,,
91,15:00:00,2,,,3000,0,0,,2116,824,0,,2.40,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,620,0,53,,,,,,,8.0,6.2,36.3,5.0,43.0,4.8,4.1,22.00,6.7,,,,,,,,,,,,
92,15:00:02,2,,,3000,0,0,,2124,824,0,,2.40,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,620,0,53,,,,,,,8.0,6.2,36.3,5.0,43.0,4.8,4.1,22.00,6.7,,,,,,,,,,,,
93,15:00:04,2,,,3000,0,0,,2124,824,0,,2.40,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,620,630,620,0,57,,,,,,,8.0,5.9,36.3,5.0,44.0,4.5,3.1,22.00,7.7,,,,,,,,,,,,
94,15:00:06,2,,,3000,0,0,,2132,815,0,,2.44,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,620,630,620,0,57,,,,,,,8.0,5.2,36.3,4.5,44.0,4.5,2.3,23.00,7.7,,,,,,,,,,,,
95,15:00:08,2,,,3000,0,0,,2132,815,0,,2.44,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,620,630,630,0,60,,,,,,,8.0,5.2,36.3,4.5,44.0,4.5,2.3,23.00,7.7,,,,,,,,,,,,
96,15:00:10,2,,,3000,1000,0,,2124,815,0,,2.43,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,630,0,63,,,,,,,8.0,4.5,36.3,4.5,44.0,4.5,1.2,23.00,7.7,,,,,,,,,,,,
97,15:00:12,2,,,3000,1000,0,,2124,815,0,,2.43,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,630,0,63,,,,,,,8.0,4.5,36.3,4.5,44.0,4.5,1.2,23.00,7.7,,,,,,,,,,,,
98,15:00:14,2,,,3000,1000,0,,2124,815,0,,2.43,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,630,0,67,,,,,,,8.0,3.8,36.3,4.5,45.0,4.5,0.5,23.00,8.7,,,,,,,,,,,,
99,15:00:16,2,,,3000,1000,0,,2116,815,0,,2.42,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,630,0,67,,,,,,,8.0,3.1,36.3,4.5,45.0,4.5,0.1,23.00,8.7,,,,,,,,,,,,
100,15:00:18,2,,,3000,1000,0,,2116,815,0,,2.42,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,630,0,70,,,,,,,8.0,3.1,36.3,4.5,45.0,4.5,0.1,23.00,8.7,,,,,,,,,,,,
101,15:00:20,2,,,3000,1000,0,,2108,815,0,,2.41,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,630,0,70,,,,,,,8.0,2.3,36.3,4.5,45.0,4.5,-0.2,23.00,8.7,,,,,,,,,,,,
102,15:00:22,2,,,3000,1000,0,,2108,815,0,,2.41,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,630,0,74,,,,,,,8.0,2.3,36.3,4.5,45.0,4.5,-0.2,23.00,8.7,,,,,,,,,,,,
103,15:00:24,2,,,3000,1000,0,,2108,824,0,,2.39,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,620,0,77,,,,,,,8.0,2.0,36.3,5.0,45.0,4.8,-0.6,23.00,8.7,,,,,,,,,,,,
104,15:00:26,2,,,3000,1000,0,,2108,824,0,,2.39,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,620,0,77,,,,,,,8.0,2.0,36.3,5.0,45.0,4.8,-0.6,23.00,8.7,,,,,,,,,,,,
105,15:00:28,2,,,3000,1000,0,,2108,824,0,,2.39,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,640,0,80,,,,,,,8.0,1.6,35.7,5.0,46.0,4.8,-0.6,23.00,10.3,,,,,,,,,,,,
106,15:00:30,2,,,3000,1000,0,,2100,824,0,,2.38,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,640,0,80,,,,,,,8.0,1.2,35.7,5.5,46.0,5.2,-1.0,23.00,10.3,,,,,,,,,,,,
107,15:00:32,2,,,3000,1000,0,,2100,824,0,,2.38,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,620,630,620,0,84,,,,,,,8.0,1.2,35.7,5.5,46.0,5.2,-1.0,23.00,10.3,,,,,,,,,,,,
108,15:00:34,2,,,3000,1000,0,,2108,835,0,,2.36,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,640,630,640,0,87,,,,,,,7.7,0.9,36.3,5.5,46.0,5.2,-0.6,23.00,9.7,,,,,,,,,,,,
109,15:00:36,2,,,3000,1000,0,,2108,835,0,,2.36,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,640,630,640,0,87,,,,,,,7.7,0.9,36.3,5.5,46.0,5.2,-0.6,23.00,9.7,,,,,,,,,,,,
110,15:00:38,2,,,3000,1000,0,,2100,835,0,,2.35,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,620,630,630,0,91,,,,,,,7.7,0.9,35.7,5.5,46.0,5.2,-0.6,23.00,10.3,,,,,,,,,,,,
111,15:00:40,2,,,3004,1000,0,,2091,835,0,,2.34,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,620,630,630,0,91,,,,,,,7.7,0.9,35.7,5.5,46.0,5.2,-0.6,23.00,10.3,,,,,,,,,,,,
112,15:00:42,2,,,3004,1000,0,,2091,835,0,,2.34,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,630,0,94,,,,,,,7.7,0.9,35.7,5.5,46.0,5.2,-0.6,23.00,10.3,,,,,,,,,,,,
113,15:00:44,2,,,3004,1000,0,,2091,835,0,,2.34,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,630,0,94,,,,,,,7.7,0.5,35.7,5.5,46.0,5.2,-0.2,23.00,10.3,,,,,,,,,,,,
114,15:00:46,2,,,3004,1000,0,,2091,835,0,,2.34,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,630,0,97,,,,,,,7.7,0.5,35.7,5.5,46.0,5.2,-0.2,23.00,10.3,,,,,,,,,,,,
115,15:00:48,2,,,3004,1000,0,,2091,835,0,,2.34,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,630,0,101,,,,,,,7.7,0.5,35.7,5.5,46.0,5.2,-0.2,23.00,10.3,,,,,,,,,,,,
116,15:00:50,2,,,3004,1000,0,,2091,835,0,,2.34,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,630,0,101,,,,,,,7.7,0.5,35.7,5.5,46.0,5.2,-0.2,23.00,10.3,,,,,,,,,,,,
117,15:00:52,2,,,3004,1000,0,,2091,835,0,,2.34,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,620,0,104,,,,,,,7.7,0.5,35.7,5.9,46.0,5.5,-0.2,23.00,10.3,,,,,,,,,,,,
118,15:00:54,2,,,3004,1000,0,,2100,835,0,,2.35,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,620,0,104,,,,,,,7.7,0.5,35.7,5.5,46.0,5.2,0.1,24.00,10.3,,,,,,,,,,,,
119,15:00:56,2,,,3004,1000,0,,2100,835,0,,2.35,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,640,0,108,,,,,,,7.7,0.5,35.7,5.5,46.0,5.2,0.1,24.00,10.3,,,,,,,,,,,,
120,15:00:58,2,,,3004,1000,0,,2100,835,0,,2.35,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,640,0,108,,,,,,,7.7,0.5,35.7,5.5,46.0,5.2,0.1,23.00,10.3,,,,,,,,,,,,
121,15:01:00,2,,,3004,1000,0,,2100,835,0,,2.35,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,630,0,111,,,,,,,7.7,0.5,35.7,5.5,46.0,5.2,0.1,23.00,10.3,,,,,,,,,,,,
122,15:01:02,2,,,3004,1000,0,,2100,835,0,,2.35,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,620,630,640,0,115,,,,,,,7.7,0.9,35.7,5.5,46.0,5.2,0.5,23.00,10.3,,,,,,,,,,,,
123,15:01:04,2,,,3004,1000,0,,2100,835,0,,2.35,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,620,630,640,0,115,,,,,,,7.7,0.9,35.7,5.5,46.0,5.2,0.5,23.00,10.3,,,,,,,,,,,,
124,15:01:06,2,,,3004,1000,53,,2100,835,0,,2.35,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,630,0,118,,,,,,,7.7,0.9,36.3,5.5,46.0,5.2,0.5,23.00,9.7,,,,,,,,,,,,
125,15:01:08,2,,,3004,1000,53,,2100,835,0,,2.35,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,52,52,630,630,630,630,0,118,,,,,,,7.7,0.9,35.7,5.5,46.0,5.2,0.9,23.00,10.3,,,,,,,,,,,,
126,15:01:10,2,,,3004,1000,53,,2100,835,64,,2.35,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,64,52,630,630,630,630,0,121,,,,,,,7.7,0.9,35.7,5.5,46.0,5.2,0.9,23.00,10.3,,,,,,,,,,,,
127,15:01:12,2,,,3004,950,53,,2100,824,64,,2.38,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,64,52,630,630,630,630,0,125,,,,,,,7.4,0.9,35.7,5.0,46.0,4.8,0.9,23.00,10.3,,,,,,,,,,,,
128,15:01:14,2,,,3004,950,53,,2108,824,64,,2.39,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,64,52,630,630,630,630,0,125,,,,,,,7.4,0.9,35.7,5.0,46.0,4.8,0.9,23.00,10.3,,,,,,,,,,,,
129,15:01:16,2,,,3004,950,53,,2108,824,64,,2.39,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,64,52,630,630,630,630,0,128,,,,,,,7.4,0.9,36.3,5.0,46.0,4.8,0.9,23.00,9.7,,,,,,,,,,,,
130,15:01:18,2,,,3004,950,53,,2132,815,64,,2.44,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,64,52,630,630,630,630,0,128,,,,,,,7.4,1.2,36.3,4.5,46.0,4.5,0.9,23.00,9.7,,,,,,,,,,,,
131,15:01:20,2,,,3004,950,53,,2132,815,64,,2.44,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,64,55,630,630,630,630,0,132,,,,,,,7.4,1.2,36.3,4.5,46.0,4.5,0.9,23.00,9.7,,,,,,,,,,,,
132,15:01:22,2,,,3004,950,53,,2149,815,64,,2.46,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,64,59,630,630,630,630,0,132,,,,,,,7.4,1.2,36.9,4.5,46.0,4.5,0.9,23.00,9.1,,,,,,,,,,,,
133,15:01:24,2,,,3004,950,53,,2149,815,64,,2.46,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,64,59,630,630,630,630,0,135,,,,,,,7.4,1.2,36.9,4.5,46.0,4.5,0.9,23.00,9.1,,,,,,,,,,,,
134,15:01:26,2,,,3004,950,53,,2173,804,64,,2.51,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,64,64,630,630,630,630,0,138,,,,,,,7.4,1.2,37.5,4.1,46.0,4.1,0.9,23.00,8.5,,,,,,,,,,,,
135,15:01:28,2,,,3004,950,53,,2189,796,64,,2.55,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,64,64,630,630,630,630,0,138,,,,,,,7.4,1.2,37.5,4.1,46.0,4.1,0.9,23.00,8.5,,,,,,,,,,,,
136,15:01:30,2,,,3004,950,53,,2189,796,64,,2.55,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,64,64,630,640,630,640,0,142,,,,,,,7.4,0.9,37.5,4.1,46.0,3.8,0.9,23.00,8.5,,,,,,,,,,,,
137,15:01:32,2,,,3004,950,53,,2198,785,64,,2.59,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,64,64,630,640,630,640,0,142,,,,,,,7.4,0.9,38.1,3.6,46.0,3.4,0.9,23.00,7.9,,,,,,,,,,,,
138,15:01:34,2,,,3004,950,53,,2198,785,64,,2.59,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,64,64,630,620,630,620,0,145,,,,,,,7.4,0.9,38.1,3.6,46.0,3.4,0.9,23.00,7.9,,,,,,,,,,,,
139,15:01:36,2,,,3004,950,53,,2206,776,64,,2.63,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,64,64,630,620,630,620,0,149,,,,,,,7.4,0.9,38.1,3.1,46.0,3.1,0.9,23.00,7.9,,,,,,,,,,,,
140,15:01:38,2,,,3004,950,53,,2206,776,64,,2.63,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,64,64,630,620,630,620,0,149,,,,,,,7.4,0.9,38.1,3.1,46.0,3.1,0.9,23.00,7.9,,,,,,,,,,,,
141,15:01:40,2,,,2249,950,53,,2206,766,68,,2.66,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,68,64,630,630,630,630,0,152,,,,,,,7.4,0.9,38.1,3.1,46.0,2.7,0.9,24.00,7.9,,,,,,,,,,,,
142,15:01:42,2,,,2249,950,53,,2206,755,68,,2.69,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,68,64,630,630,630,630,0,152,,,,,,,7.4,0.9,38.1,3.1,46.0,2.7,0.9,24.00,7.9,,,,,,,,,,,,
143,15:01:44,2,,,2249,950,53,,2206,755,68,,2.69,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,68,64,630,630,630,630,0,155,,,,,,,7.4,0.9,38.1,2.7,46.0,2.0,0.9,23.00,7.9,,,,,,,,,,,,
144,15:01:46,2,,,2249,950,53,,2222,747,68,,2.74,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,68,64,630,630,630,630,0,155,,,,,,,7.4,0.9,38.1,2.2,46.0,1.6,0.9,24.00,7.9,,,,,,,,,,,,
145,15:01:48,2,,,2249,950,53,,2222,747,68,,2.74,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,68,68,630,630,630,630,0,159,,,,,,,7.4,0.9,38.1,2.2,46.0,1.6,0.9,24.00,7.9,,,,,,,,,,,,
146,15:01:50,2,,,2249,950,53,,2230,736,68,,2.78,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,68,68,630,630,630,630,0,162,,,,,,,7.4,0.9,38.1,1.7,46.0,1.6,0.9,23.00,7.9,,,,,,,,,,,,
147,15:01:52,2,,,2249,950,53,,2238,726,68,,2.83,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,68,68,630,630,630,630,0,162,,,,,,,7.4,0.9,38.1,1.7,46.0,1.6,0.9,23.00,7.9,,,,,,,,,,,,
148,15:01:54,2,,,2249,950,53,,2238,726,68,,2.83,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,68,68,630,630,630,630,0,166,,,,,,,7.4,0.9,38.7,1.7,46.0,1.2,0.9,24.00,7.3,,,,,,,,,,,,
149,15:01:56,2,,,2249,950,53,,2238,726,68,,2.83,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,68,68,630,630,630,630,0,166,,,,,,,7.0,0.9,38.7,1.7,46.0,1.2,0.9,24.00,7.3,,,,,,,,,,,,
150,15:01:58,2,,,2249,950,53,,2238,726,68,,2.83,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,68,68,630,640,630,640,0,169,,,,,,,7.0,0.9,38.7,1.7,46.0,1.2,0.9,24.00,7.3,,,,,,,,,,,,
151,15:02:00,2,,,2249,950,53,,2238,726,68,,2.83,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,68,68,630,640,630,640,0,169,,,,,,,7.0,0.9,38.7,1.7,46.0,1.2,0.9,23.00,7.3,,,,,,,,,,,,
152,15:02:02,2,,,2249,950,53,,2238,726,68,,2.83,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,68,68,630,640,630,640,0,172,,,,,,,7.0,0.9,38.7,1.7,46.0,1.2,0.9,23.00,7.3,,,,,,,,,,,,
153,15:02:04,2,,,2249,950,56,,2247,718,68,,2.87,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,68,68,630,630,630,630,0,176,,,,,,,7.0,0.5,38.7,1.2,46.0,0.9,0.9,24.00,7.3,,,,,,,,,,,,
154,15:02:06,2,,,2249,950,56,,2247,718,68,,2.87,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,68,68,630,630,630,630,0,176,,,,,,,7.0,0.5,38.7,1.2,46.0,0.9,0.9,24.00,7.3,,,,,,,,,,,,
155,15:02:08,2,,,2249,950,56,,2247,718,68,,2.87,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,68,68,630,630,630,630,0,179,,,,,,,7.0,0.5,38.7,1.2,46.0,0.9,0.9,24.00,7.3,,,,,,,,,,,,
156,15:02:10,2,,,2290,950,56,,2247,718,68,,2.87,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,68,68,630,630,630,630,0,179,,,,,,,7.0,0.5,38.7,1.2,46.0,0.9,0.9,24.00,7.3,,,,,,,,,,,,
157,15:02:12,2,,,2290,950,56,,2247,718,72,,2.87,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,72,68,630,630,630,630,0,183,,,,,,,7.0,0.5,38.7,1.2,46.0,0.9,0.9,24.00,7.3,,,,,,,,,,,,
158,15:02:14,2,,,2290,950,56,,2247,718,72,,2.87,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,72,72,630,630,630,630,0,186,,,,,,,7.0,0.5,38.7,1.2,46.0,0.9,1.2,24.00,7.3,,,,,,,,,,,,
159,15:02:16,2,,,2290,950,56,,2255,718,72,,2.88,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,72,72,630,630,630,630,0,186,,,,,,,7.0,0.5,38.7,1.2,46.0,0.9,1.2,24.00,7.3,,,,,,,,,,,,
160,15:02:18,2,,,2290,950,56,,2255,718,72,,2.88,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,72,72,630,620,630,620,0,189,,,,,,,7.0,0.9,38.7,1.2,46.0,0.9,1.2,24.00,7.3,,,,,,,,,,,,
161,15:02:20,2,,,2290,950,56,,2271,718,72,,2.90,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,72,72,630,620,630,620,0,189,,,,,,,7.0,0.5,39.2,1.2,47.0,0.9,1.2,24.00,7.8,,,,,,,,,,,,
162,15:02:22,2,,,2290,950,56,,2271,718,72,,2.90,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,72,72,630,620,630,620,0,193,,,,,,,7.0,0.5,39.2,1.2,47.0,0.9,1.2,24.00,7.8,,,,,,,,,,,,
163,15:02:24,2,,,2290,950,56,,2271,718,72,,2.90,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,72,72,630,620,630,620,0,193,,,,,,,7.0,0.5,39.2,1.2,47.0,0.9,1.2,24.00,7.8,,,,,,,,,,,,
164,15:02:26,2,,,2290,950,56,,2271,718,72,,2.90,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,72,72,630,640,630,630,0,196,,,,,,,7.0,0.5,39.2,1.2,47.0,0.9,1.2,24.00,7.8,,,,,,,,,,,,
165,15:02:28,2,,,2290,950,56,,2279,718,72,,2.91,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,72,72,630,620,630,640,0,200,,,,,,,7.0,0.5,39.2,1.7,47.0,1.2,1.2,24.00,7.8,,,,,,,,,,,,
166,15:02:30,2,,,2290,950,56,,2279,726,72,,2.88,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,72,72,630,620,630,640,0,200,,,,,,,7.0,0.5,39.2,1.7,47.0,1.2,1.2,24.00,7.8,,,,,,,,,,,,
