Micom ODU1 Data,Time Interval = 2 sec,Save Start Time:,"Thursday, November 19 16:30:43, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,전문점명,Version:,"-",LGMV:,8.1.0R,External:,"-"
Installer:,설치자명,EEPROM:,"29.177(1d.b1)",COMP:,"-",FAN:,"-"
Model:,M3,IDU NUM:,1,Connect:,ODU
Site:,현장명,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,목표고압,목표저압,INV1토출목표,,현재고압,현재저압,COMP기준,,압축비,설정온도차,,,PC CTRL,운전상태 유지,4WAY,HOT GAS,SUMP HEAT,Cooling Fan,오일분리기,POWERRELAY,PFC,PFC CTRL,COP,DEFROSTING,OIL REFUREL,OIL RETURN,FAN1 H,FAN1 L,FAN2 H,FAN2 L,,,INV 목표,INV 현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,Main EEV,COMP운전,,,,,,,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,열교환기온도,열교환기출구,Comp Heatsink,INV토출과열도,,,,,,,,,,,,
286,16:40:13,2,,,2957,1028,66,,2949,958,79,,2.88,10.6,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,79,79,310,300,310,300,0,255,,,,,,,21.8,8.6,50.0,9.4,58.0,9.3,9.7,45.00,8.0,,,,,,,,,,,,
287,16:40:15,2,,,2957,1028,66,,2957,958,79,,2.89,10.6,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,79,79,310,300,310,300,0,255,,,,,,,21.8,8.6,50.0,9.4,58.0,9.3,9.7,45.00,8.0,,,,,,,,,,,,
288,16:40:17,2,,,2957,1028,66,,2957,958,79,,2.89,10.6,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,79,79,310,300,310,310,0,255,,,,,,,21.8,8.6,50.0,9.4,58.0,9.3,9.7,45.00,8.0,,,,,,,,,,,,
289,16:40:19,2,,,3002,1025,66,,2957,958,79,,2.89,10.6,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,79,79,310,300,310,310,0,255,,,,,,,21.8,8.6,50.0,9.4,58.0,9.3,9.7,46.00,8.0,,,,,,,,,,,,
290,16:40:21,2,,,3002,1025,66,,2957,958,81,,2.89,10.6,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,81,79,320,310,320,310,0,255,,,,,,,21.8,8.6,50.0,9.4,58.0,9.3,9.7,46.00,8.0,,,,,,,,,,,,
291,16:40:23,2,,,3002,1025,66,,2966,958,81,,2.90,10.6,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,81,81,320,310,320,310,0,255,,,,,,,21.8,8.6,50.0,9.4,58.0,9.3,9.7,46.00,8.0,,,,,,,,,,,,
292,16:40:25,2,,,3002,1025,66,,2966,958,81,,2.90,10.6,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,81,81,320,310,320,320,0,255,,,,,,,21.8,8.6,50.0,9.4,58.0,9.3,9.7,46.00,8.0,,,,,,,,,,,,
293,16:40:27,2,,,3002,1025,66,,2974,958,81,,2.90,10.6,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,81,81,320,320,320,320,0,255,,,,,,,21.8,8.6,50.0,9.4,58.0,9.3,9.7,46.00,8.0,,,,,,,,,,,,
294,16:40:29,2,,,3002,1025,66,,2990,958,81,,2.92,10.6,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,81,81,320,320,320,320,0,255,,,,,,,21.8,8.6,50.0,9.4,58.0,9.3,9.7,46.00,8.0,,,,,,,,,,,,
295,16:40:31,2,,,3002,1025,66,,2990,958,81,,2.92,10.6,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,81,81,320,320,320,320,0,255,,,,,,,21.8,8.6,50.4,9.4,58.0,9.3,9.7,46.00,7.6,,,,,,,,,,,,
296,16:40:33,2,,,3002,1025,66,,2998,958,81,,2.93,10.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,81,81,320,320,320,320,0,255,,,,,,,21.8,8.6,50.4,9.4,59.0,9.3,9.7,46.00,8.6,,,,,,,,,,,,
297,16:40:35,2,,,3002,1025,66,,2998,958,81,,2.93,10.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,81,81,320,320,320,310,0,255,,,,,,,21.8,8.6,50.4,9.4,59.0,9.3,9.7,46.00,8.6,,,,,,,,,,,,
298,16:40:37,2,,,3002,1025,66,,3006,958,81,,2.93,10.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,81,81,320,320,320,310,0,255,,,,,,,21.8,8.6,50.4,9.4,59.0,9.3,9.7,46.00,8.6,,,,,,,,,,,,
299,16:40:39,2,,,3002,1025,66,,3015,958,81,,2.94,10.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,81,81,320,320,320,310,0,255,,,,,,,21.8,8.6,50.4,9.4,59.0,9.3,9.7,46.00,8.6,,,,,,,,,,,,
300,16:40:41,2,,,3002,1025,66,,3015,958,81,,2.94,10.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,81,81,320,320,320,320,0,255,,,,,,,21.8,8.6,50.4,9.4,59.0,9.3,9.7,46.00,8.6,,,,,,,,,,,,
301,16:40:43,2,,,3002,1025,66,,3015,958,81,,2.94,10.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,81,81,320,320,320,320,0,255,,,,,,,21.8,8.6,50.9,9.4,59.0,9.3,9.7,47.00,8.1,,,,,,,,,,,,
302,16:40:45,2,,,3002,1025,66,,3015,958,81,,2.94,10.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,81,81,320,320,320,320,0,255,,,,,,,21.8,8.6,50.9,9.4,59.0,9.3,9.7,47.00,8.1,,,,,,,,,,,,
303,16:40:47,2,,,3002,1025,66,,3023,958,81,,2.95,10.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,81,81,320,320,320,320,0,255,,,,,,,21.8,8.6,50.9,9.4,59.0,9.3,9.7,47.00,8.1,,,,,,,,,,,,
304,16:40:49,2,,,3002,1025,66,,3023,958,81,,2.95,10.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,81,81,320,320,320,320,0,255,,,,,,,21.8,8.6,50.9,9.4,59.0,9.3,9.7,47.00,8.1,,,,,,,,,,,,
305,16:40:51,2,,,3072,1025,66,,3023,958,83,,2.95,11.2,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,83,81,320,320,320,320,0,255,,,,,,,21.8,8.6,50.9,9.4,60.0,9.3,9.7,47.00,9.1,,,,,,,,,,,,
306,16:40:53,2,,,3072,1025,66,,3031,958,83,,2.96,11.2,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,83,81,320,320,320,320,0,255,,,,,,,21.8,8.6,50.9,9.4,60.0,9.3,9.7,47.00,9.1,,,,,,,,,,,,
307,16:40:55,2,,,3072,1025,66,,3031,958,83,,2.96,11.2,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,83,83,320,320,320,320,0,255,,,,,,,21.8,8.6,50.9,9.4,60.0,9.3,9.7,47.00,9.1,,,,,,,,,,,,
308,16:40:57,2,,,3072,1025,66,,3047,958,83,,2.97,11.2,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,83,83,320,320,320,320,0,255,,,,,,,21.8,8.6,50.9,9.4,60.0,9.3,9.7,47.00,9.1,,,,,,,,,,,,
309,16:40:59,2,,,3072,1025,66,,3047,958,83,,2.97,11.2,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,83,83,320,310,320,320,0,255,,,,,,,21.8,8.6,50.9,9.4,60.0,9.3,9.7,47.00,9.1,,,,,,,,,,,,
310,16:41:01,2,,,3072,1025,66,,3055,958,83,,2.98,11.2,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,83,83,320,320,320,310,0,255,,,,,,,21.8,8.6,51.3,9.4,60.0,9.3,9.7,47.00,8.7,,,,,,,,,,,,
311,16:41:03,2,,,3072,1025,66,,3064,958,83,,2.99,11.2,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,83,83,320,320,320,310,0,255,,,,,,,21.8,8.6,51.3,9.4,60.0,9.3,9.7,47.00,8.7,,,,,,,,,,,,
312,16:41:05,2,,,3072,1025,66,,3064,958,83,,2.99,11.2,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,83,83,320,320,320,310,0,255,,,,,,,21.8,8.6,51.3,9.4,60.0,9.3,9.7,47.00,8.7,,,,,,,,,,,,
313,16:41:07,2,,,3072,1025,66,,3064,958,83,,2.99,11.2,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,83,83,320,320,320,310,0,255,,,,,,,21.8,8.6,51.3,9.4,60.0,9.3,9.7,47.00,8.7,,,,,,,,,,,,
314,16:41:09,2,,,3072,1025,66,,3064,958,83,,2.99,11.2,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,83,83,320,320,320,320,0,255,,,,,,,21.8,8.6,51.3,9.4,60.0,9.3,9.7,47.00,8.7,,,,,,,,,,,,
315,16:41:11,2,,,3072,1025,66,,3072,958,83,,3.00,11.2,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,83,83,320,320,320,320,0,255,,,,,,,21.8,8.6,51.3,9.4,60.0,9.3,9.7,47.00,8.7,,,,,,,,,,,,
316,16:41:13,2,,,3072,1025,66,,3072,958,83,,3.00,11.2,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,83,83,320,320,320,320,0,255,,,,,,,21.8,8.6,51.3,9.4,60.0,9.3,9.7,47.00,8.7,,,,,,,,,,,,
317,16:41:15,2,,,3072,1025,68,,3072,958,83,,3.00,11.6,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,83,83,320,320,320,320,0,255,,,,,,,21.8,8.6,51.3,9.4,60.0,9.3,9.7,48.00,8.7,,,,,,,,,,,,
318,16:41:17,2,,,3072,1025,68,,3072,958,83,,3.00,11.6,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,83,83,320,320,320,320,0,255,,,,,,,21.8,8.6,51.3,9.4,60.0,9.3,9.7,48.00,8.7,,,,,,,,,,,,
319,16:41:19,2,,,3072,1025,68,,3072,958,83,,3.00,11.6,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,83,83,320,320,320,320,0,255,,,,,,,21.8,8.6,51.3,9.4,60.0,9.3,9.7,48.00,8.7,,,,,,,,,,,,
320,16:41:21,2,,,3125,1022,68,,3080,958,83,,3.00,11.6,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,83,83,320,320,320,320,0,255,,,,,,,21.8,8.3,51.3,9.4,60.0,9.3,9.7,48.00,8.7,,,,,,,,,,,,
321,16:41:23,2,,,3125,1022,68,,3080,958,85,,3.00,11.6,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,85,83,330,310,330,320,0,255,,,,,,,21.8,8.3,51.3,9.4,60.0,9.3,9.7,48.00,8.7,,,,,,,,,,,,
322,16:41:25,2,,,3125,1022,68,,3088,958,85,,3.01,11.6,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,85,85,330,330,330,320,0,255,,,,,,,21.8,8.3,51.8,9.4,61.0,9.3,9.7,48.00,9.2,,,,,,,,,,,,
323,16:41:27,2,,,3125,1022,68,,3088,958,85,,3.01,11.6,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,85,85,330,330,330,320,0,255,,,,,,,21.8,8.3,51.8,9.4,61.0,9.3,9.7,48.00,9.2,,,,,,,,,,,,
324,16:41:29,2,,,3125,1022,68,,3096,958,85,,3.02,11.6,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,85,85,330,330,330,330,0,255,,,,,,,21.8,8.3,51.8,9.4,61.0,9.3,9.7,48.00,9.2,,,,,,,,,,,,
325,16:41:31,2,,,3125,1022,68,,3104,958,85,,3.03,11.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,85,85,330,330,330,330,0,255,,,,,,,21.8,8.3,51.8,9.4,61.0,9.3,9.7,48.00,9.2,,,,,,,,,,,,
326,16:41:33,2,,,3125,1022,68,,3104,958,85,,3.03,11.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,85,85,330,330,330,330,0,255,,,,,,,21.8,8.3,51.8,9.4,61.0,9.3,9.7,48.00,9.2,,,,,,,,,,,,
327,16:41:35,2,,,3125,1022,68,,3113,958,85,,3.03,11.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,85,85,330,330,330,330,0,255,,,,,,,21.8,8.3,51.8,9.4,61.0,9.3,9.7,48.00,9.2,,,,,,,,,,,,
328,16:41:37,2,,,3125,1022,68,,3113,958,85,,3.03,11.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,85,85,330,330,330,320,0,255,,,,,,,21.8,8.3,51.8,9.4,61.0,9.3,9.7,48.00,9.2,,,,,,,,,,,,
329,16:41:39,2,,,3125,1022,68,,3113,958,85,,3.03,11.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,85,85,330,330,330,320,0,255,,,,,,,21.8,8.3,51.8,9.4,62.0,9.3,9.7,48.00,10.2,,,,,,,,,,,,
330,16:41:41,2,,,3125,1022,68,,3113,958,85,,3.03,11.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,85,85,330,330,330,320,0,255,,,,,,,21.8,8.3,51.8,9.4,62.0,9.3,9.7,48.00,10.2,,,,,,,,,,,,
331,16:41:43,2,,,3125,1022,68,,3113,958,85,,3.03,11.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,85,85,330,330,330,320,0,255,,,,,,,21.8,8.3,51.8,9.4,62.0,9.3,9.3,48.00,10.2,,,,,,,,,,,,
332,16:41:45,2,,,3125,1022,68,,3113,958,85,,3.03,11.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,85,85,330,330,330,320,0,255,,,,,,,21.8,8.3,51.8,9.4,62.0,9.3,9.3,49.00,10.2,,,,,,,,,,,,
333,16:41:47,2,,,3125,1022,68,,3113,958,85,,3.03,11.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,85,85,330,330,330,330,0,255,,,,,,,21.8,8.3,51.8,9.4,62.0,9.3,9.3,49.00,10.2,,,,,,,,,,,,
334,16:41:49,2,,,3125,1022,68,,3104,958,86,,3.03,11.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,86,85,330,330,330,330,0,255,,,,,,,21.8,8.3,51.8,9.4,62.0,9.0,9.3,49.00,10.2,,,,,,,,,,,,
335,16:41:51,2,,,3125,1022,68,,3104,958,86,,3.03,11.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,86,85,330,330,330,330,0,255,,,,,,,21.8,8.3,51.8,9.4,62.0,9.0,9.3,49.00,10.2,,,,,,,,,,,,
336,16:41:53,2,,,3160,1022,68,,3104,949,86,,3.05,11.9,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,86,85,330,330,330,330,0,255,,,,,,,21.8,8.3,51.8,9.4,62.0,9.0,9.3,49.00,10.2,,,,,,,,,,,,
337,16:41:55,2,,,3160,1022,68,,3104,949,86,,3.05,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,86,85,330,330,330,330,0,255,,,,,,,21.8,8.3,51.8,9.4,62.0,9.0,9.3,49.00,10.2,,,,,,,,,,,,
338,16:41:57,2,,,3160,1022,68,,3104,949,86,,3.05,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,86,86,330,330,330,330,0,255,,,,,,,21.8,8.0,51.8,9.4,62.0,9.0,9.3,49.00,10.2,,,,,,,,,,,,
339,16:41:59,2,,,3160,1022,68,,3104,949,86,,3.05,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,86,86,330,330,330,330,0,255,,,,,,,21.8,8.0,51.8,9.4,62.0,9.0,9.0,49.00,10.2,,,,,,,,,,,,
340,16:42:01,2,,,3160,1022,68,,3104,949,86,,3.05,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,86,86,330,330,330,330,0,255,,,,,,,21.8,8.0,51.8,9.4,62.0,9.0,9.0,49.00,10.2,,,,,,,,,,,,
341,16:42:03,2,,,3160,1022,68,,3104,949,86,,3.05,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,86,86,330,330,330,330,0,255,,,,,,,21.8,8.0,51.8,9.4,62.0,9.0,9.0,49.00,10.2,,,,,,,,,,,,
342,16:42:05,2,,,3160,1022,68,,3096,949,86,,3.04,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,86,86,330,330,330,330,0,255,,,,,,,21.8,8.0,51.8,9.4,62.0,9.0,9.0,49.00,10.2,,,,,,,,,,,,
343,16:42:07,2,,,3160,1022,68,,3096,949,86,,3.04,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,86,86,330,330,330,330,0,255,,,,,,,21.8,8.0,51.8,9.4,63.0,9.0,9.0,49.00,11.2,,,,,,,,,,,,
344,16:42:09,2,,,3160,1022,68,,3096,949,86,,3.04,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,86,86,330,330,330,330,0,255,,,,,,,21.8,8.0,51.8,9.0,63.0,8.6,9.0,49.00,11.2,,,,,,,,,,,,
345,16:42:11,2,,,3160,1022,68,,3096,949,86,,3.04,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,86,86,330,330,330,330,0,255,,,,,,,21.8,8.0,51.8,9.0,63.0,8.6,9.0,49.00,11.2,,,,,,,,,,,,
346,16:42:13,2,,,3160,1022,68,,3096,936,86,,3.08,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,86,86,330,330,330,330,0,255,,,,,,,21.8,7.6,51.8,9.0,63.0,8.6,9.0,49.00,11.2,,,,,,,,,,,,
347,16:42:15,2,,,3160,1022,68,,3096,936,86,,3.08,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,86,86,330,330,330,330,0,255,,,,,,,21.8,7.6,51.8,9.0,63.0,8.6,9.0,49.00,11.2,,,,,,,,,,,,
348,16:42:17,2,,,3160,1022,70,,3096,936,86,,3.08,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,86,86,330,330,330,330,0,255,,,,,,,21.8,7.6,51.8,9.0,63.0,8.6,9.0,49.00,11.2,,,,,,,,,,,,
349,16:42:19,2,,,3160,1022,70,,3088,936,86,,3.07,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,86,86,330,330,330,330,0,255,,,,,,,21.8,7.6,51.8,9.0,63.0,8.6,9.0,49.00,11.2,,,,,,,,,,,,
350,16:42:21,2,,,3160,1022,70,,3088,936,88,,3.07,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,88,86,340,330,340,320,0,255,,,,,,,21.8,7.6,51.8,9.0,63.0,8.6,8.6,49.00,11.2,,,,,,,,,,,,
351,16:42:23,2,,,3147,1019,70,,3088,936,88,,3.07,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,88,86,340,330,340,320,0,255,,,,,,,21.8,7.6,51.8,9.0,64.0,8.6,8.6,49.00,12.2,,,,,,,,,,,,
352,16:42:25,2,,,3147,1019,70,,3088,936,88,,3.07,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,88,88,340,330,340,330,0,255,,,,,,,21.8,7.6,51.8,9.0,64.0,8.6,8.6,49.00,12.2,,,,,,,,,,,,
353,16:42:27,2,,,3147,1019,70,,3104,936,88,,3.09,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,88,88,340,320,340,340,0,255,,,,,,,21.8,7.6,51.8,9.0,64.0,8.6,8.6,50.00,12.2,,,,,,,,,,,,
354,16:42:29,2,,,3147,1019,70,,3104,936,88,,3.09,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,88,88,340,320,340,340,0,255,,,,,,,21.8,7.6,51.8,9.0,64.0,8.6,8.6,50.00,12.2,,,,,,,,,,,,
355,16:42:31,2,,,3147,1019,70,,3104,936,88,,3.09,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,88,88,340,340,340,340,0,255,,,,,,,21.8,7.6,51.8,9.0,64.0,8.6,8.6,50.00,12.2,,,,,,,,,,,,
356,16:42:33,2,,,3147,1019,70,,3113,936,88,,3.10,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,88,88,340,340,340,340,0,255,,,,,,,21.8,7.6,51.8,9.0,64.0,8.6,8.6,50.00,12.2,,,,,,,,,,,,
357,16:42:35,2,,,3147,1019,70,,3113,936,88,,3.10,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,88,88,340,340,340,330,0,255,,,,,,,21.8,7.3,51.8,9.0,64.0,8.6,8.6,50.00,12.2,,,,,,,,,,,,
358,16:42:37,2,,,3147,1019,70,,3113,936,88,,3.10,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,88,88,340,340,340,330,0,255,,,,,,,21.8,7.3,51.8,9.0,64.0,8.6,8.6,50.00,12.2,,,,,,,,,,,,
359,16:42:39,2,,,3147,1019,70,,3113,936,88,,3.10,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,88,88,340,340,340,330,0,255,,,,,,,21.8,7.3,51.8,9.0,64.0,8.6,8.6,50.00,12.2,,,,,,,,,,,,
360,16:42:41,2,,,3147,1019,70,,3113,927,88,,3.13,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,88,88,340,340,340,350,0,255,,,,,,,21.8,7.3,51.8,8.5,64.0,8.3,8.6,50.00,12.2,,,,,,,,,,,,
361,16:42:43,2,,,3147,1019,70,,3121,927,88,,3.13,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,88,88,340,340,340,350,0,255,,,,,,,21.8,7.3,51.8,8.5,64.0,8.3,8.6,50.00,12.2,,,,,,,,,,,,
362,16:42:45,2,,,3147,1019,70,,3121,927,88,,3.13,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,88,88,340,340,340,350,0,255,,,,,,,21.8,7.3,52.2,8.5,64.0,8.3,8.6,50.00,11.8,,,,,,,,,,,,
363,16:42:47,2,,,3147,1019,70,,3121,927,88,,3.13,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,88,88,340,340,340,350,0,255,,,,,,,22.1,7.3,52.2,8.5,64.0,8.3,8.6,50.00,11.8,,,,,,,,,,,,
364,16:42:49,2,,,3147,1019,70,,3121,927,88,,3.13,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,88,88,340,340,340,340,0,255,,,,,,,22.1,7.3,52.2,8.5,64.0,8.3,8.6,50.00,11.8,,,,,,,,,,,,
365,16:42:51,2,,,3181,1019,70,,3113,927,89,,3.13,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,89,88,340,340,340,340,0,255,,,,,,,22.1,7.3,52.2,8.5,64.0,8.3,8.6,50.00,11.8,,,,,,,,,,,,
366,16:42:53,2,,,3181,1019,70,,3113,927,89,,3.13,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,89,88,340,340,340,340,0,255,,,,,,,22.1,7.3,52.2,8.5,64.0,8.3,8.6,50.00,11.8,,,,,,,,,,,,
367,16:42:55,2,,,3181,1019,70,,3121,927,89,,3.13,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,89,88,340,340,340,340,0,255,,,,,,,22.1,7.3,52.2,8.5,64.0,8.3,8.6,50.00,11.8,,,,,,,,,,,,
368,16:42:57,2,,,3181,1019,70,,3121,927,89,,3.13,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,89,88,340,340,340,340,0,255,,,,,,,22.1,7.3,52.2,8.5,64.0,8.3,8.6,50.00,11.8,,,,,,,,,,,,
369,16:42:59,2,,,3181,1019,70,,3121,927,89,,3.13,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,89,89,340,340,340,340,0,255,,,,,,,22.1,7.3,52.2,8.5,64.0,8.3,8.6,50.00,11.8,,,,,,,,,,,,
370,16:43:01,2,,,3181,1019,70,,3121,927,89,,3.13,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,89,89,340,340,340,340,0,255,,,,,,,22.1,7.3,52.2,8.5,64.0,8.3,8.3,50.00,11.8,,,,,,,,,,,,
371,16:43:03,2,,,3181,1019,70,,3121,927,89,,3.13,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,89,89,340,340,340,340,0,255,,,,,,,22.1,7.3,52.2,8.5,64.0,8.3,8.3,50.00,11.8,,,,,,,,,,,,
372,16:43:05,2,,,3181,1019,70,,3121,927,89,,3.13,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,89,89,340,330,340,340,0,255,,,,,,,22.1,6.9,52.2,8.5,64.0,8.3,8.3,50.00,11.8,,,,,,,,,,,,
373,16:43:07,2,,,3181,1019,70,,3121,927,89,,3.13,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,89,89,340,330,340,340,0,255,,,,,,,22.1,6.9,52.2,8.5,64.0,8.3,8.3,50.00,11.8,,,,,,,,,,,,
374,16:43:09,2,,,3181,1019,70,,3121,927,89,,3.13,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,89,89,340,330,340,340,0,255,,,,,,,22.1,6.9,52.2,8.5,64.0,8.3,8.3,50.00,11.8,,,,,,,,,,,,
375,16:43:11,2,,,3181,1019,70,,3121,927,89,,3.13,12.0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,89,89,340,330,340,340,0,255,,,,,,,22.1,6.9,52.2,8.5,65.0,8.3,8.3,51.00,12.8,,,,,,,,,,,,
