Micom ODU1 Data,Time Interval = 2 sec,Save Start Time:,"Thursday, November 19 15:34:21, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,전문점명,Version:,"-",LGMV:,8.1.0R,External:,"-"
Installer:,설치자명,EEPROM:,"29.177(1d.b1)",COMP:,"-",FAN:,"-"
Model:,M3,IDU NUM:,1,Connect:,ODU
Site:,현장명,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,목표고압,목표저압,INV1토출목표,,현재고압,현재저압,COMP기준,,압축비,설정온도차,,,PC CTRL,운전상태 유지,4WAY,HOT GAS,SUMP HEAT,Cooling Fan,오일분리기,POWERRELAY,PFC,PFC CTRL,COP,DEFROSTING,OIL REFUREL,OIL RETURN,FAN1 H,FAN1 L,FAN2 H,FAN2 L,,,INV 목표,INV 현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,Main EEV,COMP운전,,,,,,,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,열교환기온도,열교환기출구,Comp Heatsink,INV토출과열도,,,,,,,,,,,,
172,15:40:03,2,,,2042,950,38,,1503,844,27,,1.70,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,15,15,670,670,670,680,0,201,,,,,,,7.7,5.9,23.5,5.9,31.0,5.5,5.5,18.00,7.5,,,,,,,,,,,,
173,15:40:05,2,,,2042,950,38,,1503,844,27,,1.70,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,15,15,670,670,670,660,0,205,,,,,,,7.7,5.9,23.5,5.9,31.0,5.5,5.5,18.00,7.5,,,,,,,,,,,,
174,15:40:07,2,,,2042,950,38,,1503,844,27,,1.70,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,15,15,670,670,670,660,0,205,,,,,,,7.7,5.9,23.5,5.9,31.0,5.5,5.5,17.00,7.5,,,,,,,,,,,,
175,15:40:09,2,,,2042,950,38,,1503,844,27,,1.70,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,15,15,670,680,670,660,0,208,,,,,,,7.7,5.9,23.5,5.9,31.0,5.5,5.5,17.00,7.5,,,,,,,,,,,,
176,15:40:11,2,,,2042,950,38,,1511,844,27,,1.71,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,15,15,670,670,670,680,0,211,,,,,,,7.7,5.9,23.5,5.9,31.0,5.5,5.5,17.00,7.5,,,,,,,,,,,,
177,15:40:13,2,,,2042,950,38,,1511,844,27,,1.71,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,15,15,670,670,670,680,0,211,,,,,,,7.7,5.9,23.5,5.9,31.0,5.5,5.5,17.00,7.5,,,,,,,,,,,,
178,15:40:15,2,,,2042,950,38,,1511,844,27,,1.71,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,15,670,670,670,670,0,215,,,,,,,7.7,5.9,24.3,5.9,30.0,5.5,5.5,17.00,5.7,,,,,,,,,,,,
179,15:40:17,2,,,2042,950,38,,1519,844,27,,1.71,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,15,670,670,670,670,0,215,,,,,,,7.7,5.9,24.3,5.9,30.0,5.5,5.5,18.00,5.7,,,,,,,,,,,,
180,15:40:19,2,,,2042,950,38,,1519,844,27,,1.71,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,680,670,670,0,218,,,,,,,7.7,5.9,24.3,5.9,30.0,5.5,5.5,18.00,5.7,,,,,,,,,,,,
181,15:40:21,2,,,2042,950,38,,1528,844,27,,1.72,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,670,670,660,0,222,,,,,,,7.7,5.9,24.3,5.9,30.0,5.5,5.5,18.00,5.7,,,,,,,,,,,,
182,15:40:23,2,,,2042,950,38,,1528,844,27,,1.72,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,670,670,660,0,222,,,,,,,7.7,5.9,24.3,5.9,30.0,5.5,5.5,18.00,5.7,,,,,,,,,,,,
183,15:40:25,2,,,2042,950,38,,1536,844,27,,1.73,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,670,670,670,0,225,,,,,,,7.7,5.9,24.3,5.9,30.0,5.5,5.2,17.00,5.7,,,,,,,,,,,,
184,15:40:27,2,,,2042,950,38,,1536,844,27,,1.73,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,670,670,670,0,225,,,,,,,7.7,5.9,24.3,5.9,30.0,5.5,5.2,17.00,5.7,,,,,,,,,,,,
185,15:40:29,2,,,2042,950,38,,1536,844,27,,1.73,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,660,670,660,0,229,,,,,,,7.7,5.9,24.3,5.9,30.0,5.5,5.2,17.00,5.7,,,,,,,,,,,,
186,15:40:31,2,,,2042,950,38,,1544,844,27,,1.74,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,660,670,660,0,229,,,,,,,7.7,5.9,24.3,5.9,30.0,5.5,5.2,18.00,5.7,,,,,,,,,,,,
187,15:40:33,2,,,2042,950,38,,1544,844,27,,1.74,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,670,670,670,0,232,,,,,,,7.7,5.9,24.3,5.9,30.0,5.5,5.2,18.00,5.7,,,,,,,,,,,,
188,15:40:35,2,,,2042,950,38,,1544,844,27,,1.74,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,670,670,670,0,235,,,,,,,7.7,5.9,24.3,5.9,29.0,5.5,5.2,18.00,4.7,,,,,,,,,,,,
189,15:40:37,2,,,2042,950,38,,1552,844,27,,1.75,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,670,670,670,0,235,,,,,,,7.7,5.9,24.3,5.9,29.0,5.5,5.2,18.00,4.7,,,,,,,,,,,,
190,15:40:39,2,,,2042,950,38,,1552,844,27,,1.75,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,680,670,670,0,239,,,,,,,7.7,5.9,25.0,5.9,29.0,5.5,5.2,18.00,4.0,,,,,,,,,,,,
191,15:40:41,2,,,2042,950,38,,1552,835,27,,1.77,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,680,670,670,0,239,,,,,,,7.7,5.9,25.0,5.5,29.0,5.2,5.2,18.00,4.0,,,,,,,,,,,,
192,15:40:43,2,,,2042,950,38,,1552,835,29,,1.77,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,680,670,670,0,242,,,,,,,7.7,5.9,25.0,5.5,29.0,5.2,5.2,18.00,4.0,,,,,,,,,,,,
193,15:40:45,2,,,2042,950,38,,1552,835,29,,1.77,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,670,670,680,0,246,,,,,,,7.4,5.9,25.0,5.5,29.0,5.2,5.2,17.00,4.0,,,,,,,,,,,,
194,15:40:47,2,,,2042,950,38,,1552,835,29,,1.77,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,670,670,680,0,246,,,,,,,7.4,5.9,25.0,5.5,29.0,5.2,5.2,17.00,4.0,,,,,,,,,,,,
195,15:40:49,2,,,2042,950,38,,1560,835,29,,1.77,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,670,670,670,0,249,,,,,,,7.4,5.9,25.0,5.5,29.0,5.2,5.2,17.00,4.0,,,,,,,,,,,,
196,15:40:51,2,,,2042,950,38,,1560,835,29,,1.77,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,670,670,670,0,249,,,,,,,7.4,5.9,25.0,5.5,29.0,5.2,5.2,17.00,4.0,,,,,,,,,,,,
197,15:40:53,2,,,2042,950,38,,1560,835,29,,1.77,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,670,670,680,0,252,,,,,,,7.4,5.9,25.0,5.5,29.0,5.2,5.2,18.00,4.0,,,,,,,,,,,,
198,15:40:55,2,,,2042,950,38,,1568,835,29,,1.78,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,670,670,680,0,252,,,,,,,7.4,5.9,25.0,5.5,29.0,5.2,5.2,18.00,4.0,,,,,,,,,,,,
199,15:40:57,2,,,2042,950,38,,1568,835,29,,1.78,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,670,670,670,0,255,,,,,,,7.4,5.9,25.0,5.5,29.0,5.2,5.2,18.00,4.0,,,,,,,,,,,,
200,15:40:59,2,,,2042,950,38,,1560,835,29,,1.77,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,670,670,670,0,255,,,,,,,7.4,5.9,25.0,5.5,27.0,5.2,5.2,18.00,2.0,,,,,,,,,,,,
201,15:41:01,2,,,2042,950,38,,1560,835,29,,1.77,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,670,670,670,0,255,,,,,,,7.4,5.9,25.0,5.5,27.0,5.2,5.2,18.00,2.0,,,,,,,,,,,,
202,15:41:03,2,,,2042,950,38,,1560,835,29,,1.77,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,680,670,670,0,255,,,,,,,7.4,5.9,25.0,5.5,27.0,5.2,5.2,18.00,2.0,,,,,,,,,,,,
203,15:41:05,2,,,2042,950,38,,1568,835,29,,1.78,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,680,670,670,0,255,,,,,,,7.4,5.5,25.0,5.5,27.0,5.2,5.2,18.00,2.0,,,,,,,,,,,,
204,15:41:07,2,,,2042,950,38,,1568,835,29,,1.78,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,17,17,670,660,670,670,0,255,,,,,,,7.4,5.5,25.0,5.5,27.0,5.2,5.2,18.00,2.0,,,,,,,,,,,,
205,15:41:09,2,,,2042,950,38,,1568,835,29,,1.78,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,17,670,660,670,670,0,255,,,,,,,7.4,5.5,25.0,5.5,27.0,5.2,5.2,18.00,2.0,,,,,,,,,,,,
206,15:41:11,2,,,2042,950,38,,1568,835,29,,1.78,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,17,670,670,670,670,0,255,,,,,,,7.4,5.5,25.0,5.5,27.0,5.2,5.2,18.00,2.0,,,,,,,,,,,,
207,15:41:13,2,,,2042,950,38,,1568,835,29,,1.78,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,17,670,670,670,660,0,255,,,,,,,7.4,5.5,25.0,5.5,27.0,5.2,5.2,18.00,2.0,,,,,,,,,,,,
208,15:41:15,2,,,2042,950,38,,1577,835,29,,1.79,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,17,670,670,670,660,0,255,,,,,,,7.4,5.5,25.0,5.5,27.0,5.2,5.2,18.00,2.0,,,,,,,,,,,,
209,15:41:17,2,,,2042,950,38,,1577,835,29,,1.79,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,19,670,670,670,660,0,255,,,,,,,7.4,5.5,25.0,5.5,27.0,5.2,5.2,17.00,2.0,,,,,,,,,,,,
210,15:41:19,2,,,2042,950,38,,1585,835,29,,1.80,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,19,670,670,670,660,0,255,,,,,,,7.4,5.5,25.8,5.5,27.0,5.2,4.8,18.00,1.2,,,,,,,,,,,,
211,15:41:21,2,,,2042,950,38,,1585,835,29,,1.80,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,19,670,670,670,670,0,255,,,,,,,7.4,5.5,25.8,5.5,27.0,5.2,4.8,18.00,1.2,,,,,,,,,,,,
212,15:41:23,2,,,2042,950,38,,1585,835,29,,1.80,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,19,670,680,670,680,0,255,,,,,,,7.4,5.5,25.8,5.5,26.0,5.2,4.8,18.00,0.2,,,,,,,,,,,,
213,15:41:25,2,,,2042,950,38,,1585,835,29,,1.80,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,19,670,680,670,680,0,255,,,,,,,7.4,5.5,25.8,5.5,26.0,5.2,4.8,18.00,0.2,,,,,,,,,,,,
214,15:41:27,2,,,2042,950,38,,1585,835,29,,1.80,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,19,670,670,670,670,0,255,,,,,,,7.4,5.5,25.8,5.5,26.0,5.2,4.8,18.00,0.2,,,,,,,,,,,,
215,15:41:29,2,,,2042,950,38,,1585,835,29,,1.80,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,19,670,670,670,670,0,255,,,,,,,7.4,5.5,25.8,5.5,26.0,5.2,4.8,18.00,0.2,,,,,,,,,,,,
216,15:41:31,2,,,2042,950,38,,1585,835,29,,1.80,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,19,670,670,670,670,0,255,,,,,,,7.4,5.5,25.8,5.5,26.0,5.2,4.8,18.00,0.2,,,,,,,,,,,,
217,15:41:33,2,,,2042,950,38,,1585,835,29,,1.80,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,19,670,670,670,670,0,255,,,,,,,7.4,5.5,25.8,5.5,26.0,5.2,4.8,17.00,0.2,,,,,,,,,,,,
218,15:41:35,2,,,2042,950,38,,1585,835,29,,1.80,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,19,670,670,670,670,0,255,,,,,,,7.4,5.5,25.8,5.5,26.0,5.2,4.8,17.00,0.2,,,,,,,,,,,,
219,15:41:37,2,,,2042,950,37,,1585,824,29,,1.82,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,19,670,670,670,680,0,255,,,,,,,7.4,5.5,25.8,5.0,26.0,4.8,4.8,17.00,0.2,,,,,,,,,,,,
220,15:41:39,2,,,2042,950,37,,1585,824,29,,1.82,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,19,670,670,670,680,0,255,,,,,,,7.4,5.5,25.8,5.0,26.0,4.8,4.8,17.00,0.2,,,,,,,,,,,,
221,15:41:41,2,,,2042,950,37,,1585,824,29,,1.82,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,19,670,670,670,680,0,255,,,,,,,7.4,5.2,25.8,5.0,26.0,4.8,4.8,17.00,0.2,,,,,,,,,,,,
222,15:41:43,2,,,2042,950,37,,1585,824,29,,1.82,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,19,670,670,670,680,0,255,,,,,,,7.4,5.2,25.8,5.0,26.0,4.8,4.5,18.00,0.2,,,,,,,,,,,,
223,15:41:45,2,,,2042,950,37,,1585,824,31,,1.82,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,19,19,670,670,670,680,0,255,,,,,,,7.4,5.2,25.8,5.0,26.0,4.8,4.5,18.00,0.2,,,,,,,,,,,,
224,15:41:47,2,,,2042,950,37,,1585,824,31,,1.82,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,21,19,670,670,670,670,0,255,,,,,,,7.4,5.2,25.8,5.0,26.0,4.8,4.5,17.00,0.2,,,,,,,,,,,,
225,15:41:49,2,,,2042,950,37,,1585,824,31,,1.82,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,21,19,670,670,670,670,0,255,,,,,,,7.4,5.2,25.8,5.0,26.0,4.8,4.5,17.00,0.2,,,,,,,,,,,,
226,15:41:51,2,,,2042,950,37,,1593,824,31,,1.83,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,21,21,670,670,670,670,0,255,,,,,,,7.4,5.2,25.8,5.0,26.0,4.8,4.5,17.00,0.2,,,,,,,,,,,,
227,15:41:53,2,,,2042,950,37,,1601,824,31,,1.84,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,21,21,670,670,670,670,0,255,,,,,,,7.4,5.2,25.8,5.0,26.0,4.8,4.5,17.00,0.2,,,,,,,,,,,,
228,15:41:55,2,,,2042,950,37,,1601,824,31,,1.84,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,21,21,670,670,670,680,0,255,,,,,,,7.4,5.2,25.8,5.0,26.0,4.8,4.5,18.00,0.2,,,,,,,,,,,,
229,15:41:57,2,,,2042,950,37,,1601,824,31,,1.84,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,21,21,670,670,670,680,0,255,,,,,,,7.4,5.2,25.8,5.0,26.0,4.8,4.5,17.00,0.2,,,,,,,,,,,,
230,15:41:59,2,,,2042,950,37,,1601,824,31,,1.84,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,21,21,670,660,670,670,0,255,,,,,,,7.4,5.2,25.8,5.0,26.0,4.8,4.5,17.00,0.2,,,,,,,,,,,,
231,15:42:01,2,,,2042,950,37,,1609,824,31,,1.85,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,21,21,670,680,670,680,0,255,,,,,,,7.4,5.2,25.8,5.0,26.0,4.8,4.5,17.00,0.2,,,,,,,,,,,,
232,15:42:03,2,,,2042,950,37,,1609,824,31,,1.85,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,21,21,670,680,670,680,0,255,,,,,,,7.4,5.2,25.8,5.0,26.0,4.8,4.5,17.00,0.2,,,,,,,,,,,,
233,15:42:05,2,,,2042,950,37,,1609,824,31,,1.85,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,21,21,670,660,670,670,0,255,,,,,,,7.4,5.2,25.8,5.0,26.0,4.8,4.5,17.00,0.2,,,,,,,,,,,,
234,15:42:07,2,,,2042,950,37,,1609,824,31,,1.85,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,21,21,670,660,670,670,0,255,,,,,,,7.4,5.2,25.8,5.0,26.0,4.8,4.5,17.00,0.2,,,,,,,,,,,,
235,15:42:09,2,,,2042,950,37,,1609,824,31,,1.85,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,21,21,670,680,670,660,0,255,,,,,,,7.4,5.2,25.8,5.0,26.0,4.8,4.5,17.00,0.2,,,,,,,,,,,,
236,15:42:11,2,,,2042,950,37,,1609,824,31,,1.85,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,21,21,670,680,670,660,0,255,,,,,,,7.4,5.2,25.8,5.0,26.0,4.8,4.5,18.00,0.2,,,,,,,,,,,,
237,15:42:13,2,,,2042,950,37,,1609,824,31,,1.85,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,21,21,670,660,670,670,0,255,,,,,,,7.4,5.2,25.8,5.0,26.0,4.8,4.5,18.00,0.2,,,,,,,,,,,,
238,15:42:15,2,,,2042,950,37,,1618,824,33,,1.86,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,21,21,670,670,670,680,0,255,,,,,,,7.4,5.2,26.5,5.0,26.0,4.8,4.5,18.00,-0.5,,,,,,,,,,,,
239,15:42:17,2,,,2042,950,37,,1618,824,33,,1.86,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,21,21,670,670,670,680,0,255,,,,,,,7.4,5.2,26.5,5.0,26.0,4.8,4.5,18.00,-0.5,,,,,,,,,,,,
240,15:42:19,2,,,2042,950,37,,1618,824,33,,1.86,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,21,21,670,680,670,680,0,255,,,,,,,7.4,5.2,26.5,5.0,26.0,4.8,4.5,17.00,-0.5,,,,,,,,,,,,
241,15:42:21,2,,,2042,950,37,,1618,824,33,,1.86,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,21,21,670,680,670,680,0,255,,,,,,,7.4,5.2,26.5,5.0,26.0,4.8,4.5,18.00,-0.5,,,,,,,,,,,,
242,15:42:23,2,,,2042,950,37,,1618,824,33,,1.86,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,23,21,670,670,670,660,0,255,,,,,,,7.4,5.2,26.5,5.0,26.0,4.8,4.5,18.00,-0.5,,,,,,,,,,,,
243,15:42:25,2,,,2042,950,37,,1618,824,33,,1.86,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,23,21,670,670,670,670,0,255,,,,,,,7.4,4.8,26.5,5.0,26.0,4.8,4.5,17.00,-0.5,,,,,,,,,,,,
244,15:42:27,2,,,2042,950,37,,1626,824,33,,1.87,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,23,21,670,670,670,670,0,255,,,,,,,7.4,4.8,26.5,5.0,26.0,4.8,4.5,17.00,-0.5,,,,,,,,,,,,
245,15:42:29,2,,,2042,950,37,,1626,824,33,,1.87,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,23,23,670,670,670,670,0,255,,,,,,,7.4,4.8,26.5,5.0,26.0,4.8,4.5,17.00,-0.5,,,,,,,,,,,,
246,15:42:31,2,,,2042,950,37,,1634,824,33,,1.88,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,23,23,670,670,670,670,0,255,,,,,,,7.4,4.8,26.5,5.0,26.0,4.8,4.1,17.00,-0.5,,,,,,,,,,,,
247,15:42:33,2,,,2042,950,37,,1634,824,33,,1.88,11.9,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,23,23,670,670,670,660,0,255,,,,,,,7.4,4.8,26.5,5.0,26.0,4.8,4.1,17.00,-0.5,,,,,,,,,,,,
248,15:42:35,2,,,2042,950,37,,1642,815,33,,1.90,12.0,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,23,23,670,670,670,660,0,255,,,,,,,7.4,4.8,26.5,4.5,25.0,4.8,4.1,17.00,-1.5,,,,,,,,,,,,
249,15:42:37,2,,,2042,950,37,,1642,815,33,,1.90,12.0,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,23,23,670,660,670,680,0,255,,,,,,,7.4,4.8,26.5,4.5,25.0,4.8,4.1,17.00,-1.5,,,,,,,,,,,,
250,15:42:39,2,,,2042,950,38,,1650,815,33,,1.91,12.0,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,23,23,670,670,670,670,0,255,,,,,,,7.4,4.8,26.5,4.5,26.0,4.5,4.1,18.00,-0.5,,,,,,,,,,,,
251,15:42:41,2,,,2042,950,38,,1650,815,33,,1.91,12.0,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,23,23,670,670,670,670,0,255,,,,,,,7.4,4.8,26.5,4.5,26.0,4.5,4.1,18.00,-0.5,,,,,,,,,,,,
252,15:42:43,2,,,2042,950,38,,1650,815,35,,1.91,12.0,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,23,23,670,670,670,660,0,255,,,,,,,7.4,4.8,27.2,4.5,26.0,4.5,4.1,18.00,-1.2,,,,,,,,,,,,
253,15:42:45,2,,,2042,950,38,,1650,815,35,,1.91,12.0,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,23,23,670,670,670,660,0,255,,,,,,,7.4,4.8,27.2,4.5,26.0,4.5,4.1,18.00,-1.2,,,,,,,,,,,,
254,15:42:47,2,,,2042,950,38,,1650,815,35,,1.91,12.0,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,23,23,670,670,670,670,0,255,,,,,,,7.4,4.8,27.2,4.5,26.0,4.5,4.1,18.00,-1.2,,,,,,,,,,,,
255,15:42:49,2,,,2042,950,38,,1658,815,35,,1.92,12.0,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,23,23,670,670,670,670,0,255,,,,,,,7.4,4.8,27.2,4.5,26.0,4.5,4.1,18.00,-1.2,,,,,,,,,,,,
256,15:42:51,2,,,2042,950,38,,1658,815,35,,1.92,12.0,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,23,23,670,670,670,670,0,255,,,,,,,7.4,4.8,27.2,4.5,26.0,4.5,4.1,18.00,-1.2,,,,,,,,,,,,
257,15:42:53,2,,,2042,950,38,,1658,815,35,,1.92,12.0,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,23,23,670,670,670,680,0,255,,,,,,,7.4,4.8,27.2,5.0,26.0,4.8,4.1,18.00,-1.2,,,,,,,,,,,,
258,15:42:55,2,,,2042,950,38,,1658,824,35,,1.90,12.0,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,23,23,670,670,670,680,0,255,,,,,,,7.4,4.8,27.2,5.0,26.0,4.8,4.1,18.00,-1.2,,,,,,,,,,,,
259,15:42:57,2,,,2042,950,38,,1658,824,35,,1.90,12.0,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,25,23,670,670,670,660,0,255,,,,,,,7.4,4.8,27.2,5.0,26.0,4.8,4.1,18.00,-1.2,,,,,,,,,,,,
260,15:42:59,2,,,2042,950,38,,1667,824,35,,1.91,12.0,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,25,23,670,670,670,660,0,255,,,,,,,7.4,4.5,27.2,5.0,26.0,4.8,4.1,18.00,-1.2,,,,,,,,,,,,
261,15:43:01,2,,,2042,950,38,,1667,824,35,,1.91,12.0,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,25,23,670,670,670,670,0,255,,,,,,,7.4,4.5,27.2,5.0,26.0,4.8,4.1,18.00,-1.2,,,,,,,,,,,,
