time,운전모드,Error,COMP모드,COMP최대,COMP최소,MAX제한사유,EEV모드,FAN 퍼지목표,COMP정시제어주기,COMP퍼지증분,EEV제어주기,EEV정시제어주기,제상단계,RESET TIMER,COMP실패 에러,CT2 에러,PFC 실패,실외FAN LOCK,INV토출카운트,HEATSINK카운트,COMP과전류,CPIPE카운트,고압스위치에러,EEV1,공기1,배관in1,배관out1,목표고압,목표저압,현재고압,현재저압,설정온도차,INV 목표,INV 현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,열교환기온도,열교환기출구,INV 입력전류,INV 입력전압,INV전원주파수,소비전력,INV1 목표DC,INV DC전압,전류 기준,Q축 기준,Q축 전류,D축 기준,D축 전류
08:25:23,0,,0,1,1,,5,0,0,2,0,13,0,17,69,0,1,0,70,0,0,0,0,121,27.57,6.58,5.19,0,0,0,0,0.0,0,0,750,750,0,0,40.2,220.0,-48.7,-50.3,72.0,43.0,42.1,0.8,177,60,0.04,380,245,0.0,0.0,6.0,0.0,3.6
08:25:25,0,,0,1,1,,5,0,0,2,0,13,0,21,69,0,1,0,70,0,0,0,0,121,27.57,7.96,5.89,0,0,0,0,9.6,0,0,750,750,0,0,40.2,220.0,-48.7,-50.3,72.0,43.0,41.6,0.8,177,60,0.04,380,245,0.0,0.0,6.0,0.0,3.6
08:25:27,0,,0,1,1,,5,0,0,2,0,13,0,24,69,0,1,0,70,0,0,0,0,121,27.57,7.96,5.89,0,0,0,0,9.6,0,0,750,750,0,0,40.2,220.0,-48.7,-50.3,72.0,43.0,41.1,0.8,177,60,0.04,380,245,0.0,0.0,6.0,0.0,3.6
08:25:29,0,,0,1,1,,5,0,0,2,0,13,0,24,69,0,1,0,70,0,0,0,0,121,27.57,7.96,5.89,0,0,0,0,9.6,0,0,750,750,0,0,40.2,220.0,-48.7,-50.3,72.0,43.0,41.1,0.8,177,60,0.04,380,245,0.0,0.0,6.0,0.0,3.6
08:25:31,0,,0,1,1,,5,0,0,2,0,13,0,27,69,0,1,0,71,0,0,0,0,121,27.57,7.96,5.89,0,0,0,0,9.6,0,0,750,750,0,0,40.2,220.0,-48.7,-50.3,71.0,43.0,40.2,0.8,177,60,0.04,380,245,0.0,0.0,6.0,0.0,3.6
08:25:33,0,,0,1,1,,5,0,0,2,0,13,0,27,69,0,1,0,71,0,0,0,0,121,27.57,12.01,8.3,0,0,0,0,9.6,0,0,750,750,0,0,40.2,220.0,-48.7,-50.3,71.0,43.0,40.2,0.8,177,60,0.04,380,245,0.0,0.0,6.0,0.0,3.6
08:25:35,0,,0,1,1,,5,0,0,2,0,13,0,31,69,0,1,0,60,0,0,0,0,290,27.57,12.01,8.3,0,0,0,0,9.6,0,0,0,0,0,0,40.2,220.0,-48.7,-50.3,71.0,43.0,39.7,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:25:37,0,,0,1,1,,5,0,0,2,0,0,0,34,69,0,1,0,60,0,0,0,0,290,27.57,12.01,8.3,0,0,0,0,9.9,0,0,0,0,0,0,39.7,220.0,-48.7,-50.3,71.0,43.0,38.8,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:25:39,0,,0,1,1,,5,0,0,2,0,0,0,34,69,0,1,0,0,0,0,0,0,290,27.93,14.35,9.65,0,0,0,0,9.9,0,0,0,0,0,0,39.7,220.0,-48.7,-50.3,71.0,43.0,38.8,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:25:41,0,,0,1,1,,5,0,0,2,0,0,0,37,69,0,1,0,0,0,0,0,0,290,27.93,14.35,9.65,0,0,0,0,9.9,0,0,0,0,0,0,39.7,220.0,-48.7,-50.3,71.0,43.0,38.3,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:25:43,0,,0,1,1,,5,0,0,2,0,0,0,37,69,0,1,0,0,0,0,0,0,290,27.93,18.04,13.01,0,0,0,0,9.9,0,0,0,0,0,0,39.7,220.0,-48.7,-50.3,71.0,43.0,38.3,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:25:45,0,,0,1,1,,5,0,0,2,0,0,0,41,69,0,1,0,0,0,0,0,0,290,27.93,18.04,13.01,0,0,0,0,9.9,0,0,0,0,0,0,39.7,220.0,-48.7,-50.3,70.0,43.0,37.0,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:25:47,0,,0,1,1,,5,0,0,2,0,0,0,41,69,0,1,0,0,0,0,0,0,290,27.93,18.04,13.01,0,0,0,0,9.9,0,0,0,0,0,0,39.7,220.0,-48.7,-50.3,70.0,43.0,35.7,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:25:49,0,,0,1,1,,5,0,0,2,0,0,0,44,69,0,1,0,0,0,0,0,0,290,27.93,20.07,14.68,0,0,0,0,9.9,0,0,0,0,0,0,39.7,220.0,-48.7,-50.3,70.0,43.0,35.7,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:25:51,0,,0,1,1,,5,0,0,2,0,0,0,48,69,0,1,0,0,0,0,0,0,290,27.93,20.07,14.68,0,0,0,0,9.9,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,69.0,43.0,34.9,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:25:53,0,,0,1,1,,5,0,0,2,0,0,0,48,69,0,1,0,0,0,0,0,0,290,27.93,20.07,14.68,0,0,0,0,9.9,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,69.0,43.0,34.9,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:25:55,0,,0,1,1,,5,0,0,2,0,0,0,51,69,0,1,0,0,0,0,0,0,290,27.93,23.18,18.04,0,0,0,0,9.9,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,69.0,43.0,34.1,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:25:57,0,,0,1,1,,5,0,0,2,0,0,0,54,69,0,1,0,0,0,0,0,0,290,27.93,23.18,18.04,0,0,0,0,9.9,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,69.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:25:59,0,,0,1,1,,5,0,0,2,0,0,0,54,69,0,1,0,0,0,0,0,0,290,27.93,23.18,18.04,0,0,0,0,9.9,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,69.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:01,0,,0,1,1,,5,0,0,2,0,0,0,58,69,0,1,0,0,0,0,0,0,290,27.93,23.18,18.04,0,0,0,0,9.9,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,69.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:03,0,,0,1,1,,5,0,0,2,0,0,0,58,69,0,1,0,0,0,0,0,0,290,27.93,24.94,19.39,0,0,0,0,9.9,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,69.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:05,0,,0,1,1,,5,0,0,2,0,0,0,61,69,0,1,0,0,0,0,0,0,460,27.93,26.74,22.13,0,0,0,0,9.9,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,68.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:07,0,,0,1,1,,5,0,0,2,0,0,0,61,69,0,1,0,0,0,0,0,0,460,27.93,26.74,22.13,0,0,0,0,9.9,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,68.0,43.0,32.8,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:09,0,,0,1,1,,5,0,0,2,0,0,0,65,69,0,1,0,0,0,0,0,0,460,27.93,26.74,22.13,0,0,0,0,9.9,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,68.0,43.0,32.8,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:11,0,,0,1,1,,5,0,0,2,0,0,0,68,69,0,1,0,0,0,0,0,0,460,27.93,26.74,22.13,0,0,0,0,9.9,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:13,0,,0,1,1,,5,0,0,2,0,0,0,68,69,0,1,0,0,0,0,0,0,460,27.93,27.11,22.83,0,0,0,0,9.9,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:15,0,,0,1,1,,5,0,0,2,0,0,0,71,69,0,1,0,0,0,0,0,0,460,27.93,27.11,22.83,0,0,0,0,9.9,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:17,0,,0,1,1,,5,0,0,2,0,0,0,75,69,0,1,0,0,0,0,0,0,460,27.93,27.11,22.83,0,0,0,0,9.9,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:19,0,,0,1,1,,5,0,0,2,0,0,0,75,69,0,1,0,0,0,0,0,0,460,27.93,27.85,24.59,0,0,0,0,9.9,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:21,0,,0,1,1,,5,0,0,2,0,0,0,78,69,0,1,0,0,0,0,0,0,460,27.93,27.85,24.59,0,0,0,0,9.9,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:23,0,,0,1,1,,5,0,0,2,0,0,0,78,69,0,1,0,0,0,0,0,0,460,27.93,27.85,24.59,0,0,0,0,9.9,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:25,0,,0,1,1,,5,0,0,2,0,0,0,81,69,0,1,0,0,0,0,0,0,460,27.93,27.85,24.94,0,0,0,0,9.9,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:27,0,,0,1,1,,5,0,0,2,0,0,0,85,69,0,1,0,0,0,0,0,0,460,27.93,27.85,24.94,0,0,0,0,9.9,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:29,0,,0,1,1,,5,0,0,2,0,0,0,85,69,0,1,0,0,0,0,0,0,460,27.93,27.85,24.94,0,0,0,0,9.9,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:31,0,,0,1,1,,5,0,0,2,0,0,0,88,69,0,1,0,0,0,0,0,0,460,27.93,27.85,24.94,0,0,0,0,9.9,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,66.0,43.0,32.8,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:33,0,,0,1,1,,5,0,0,2,0,0,0,88,69,0,1,0,0,0,0,0,0,460,27.93,27.85,25.3,0,0,0,0,9.9,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,66.0,43.0,32.8,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:35,0,,0,1,1,,5,0,0,2,0,0,0,92,69,0,1,0,0,0,0,0,0,460,28.64,27.85,26.02,0,0,0,0,9.9,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,66.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:37,0,,0,1,1,,5,0,0,2,0,0,0,95,69,0,1,0,0,0,0,0,0,460,28.64,27.85,26.02,0,0,0,0,10.6,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,66.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:39,0,,0,1,1,,5,0,0,2,0,0,0,95,69,0,1,0,0,0,0,0,0,460,28.64,27.85,26.02,0,0,0,0,10.6,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,66.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:41,0,,0,1,1,,5,0,0,2,0,0,0,98,69,0,1,0,0,0,0,0,0,460,28.64,27.85,26.02,0,0,0,0,10.6,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:43,0,,0,1,1,,5,0,0,2,0,0,0,98,69,0,1,0,0,0,0,0,0,460,28.64,27.85,26.38,0,0,0,0,10.6,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:45,0,,0,1,1,,5,0,0,2,0,0,0,102,69,0,1,0,0,0,0,0,0,460,28.64,27.85,26.38,0,0,0,0,10.6,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:47,0,,0,1,1,,5,0,0,2,0,0,0,105,69,0,1,0,0,0,0,0,0,460,28.64,27.85,26.38,0,0,0,0,10.6,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:49,0,,0,1,1,,5,0,0,2,0,0,0,105,69,0,1,0,0,0,0,0,0,460,28.64,27.85,26.74,0,0,0,0,10.6,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:51,0,,0,1,1,,5,0,0,2,0,0,0,108,69,0,1,0,0,0,0,0,0,460,28.64,27.85,26.74,0,0,0,0,10.6,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:53,0,,0,1,1,,5,0,0,2,0,0,0,108,69,0,1,0,0,0,0,0,0,460,28.64,27.85,26.74,0,0,0,0,10.6,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:55,0,,0,1,1,,5,0,0,2,0,0,0,112,69,0,1,0,0,0,0,0,0,460,28.64,28.22,26.74,0,0,0,0,10.6,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:57,0,,0,1,1,,5,0,0,2,0,0,0,115,69,0,1,0,0,0,0,0,0,460,28.64,28.22,26.74,0,0,0,0,10.6,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:26:59,0,,0,1,1,,5,0,0,2,0,0,0,115,69,0,1,0,0,0,0,0,0,460,29.0,28.22,27.11,0,0,0,0,10.6,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:01,0,,0,1,1,,5,0,0,2,0,0,0,119,69,0,1,0,0,0,0,0,0,460,29.0,28.22,27.11,0,0,0,0,11.0,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:03,0,,0,1,1,,5,0,0,2,0,0,0,119,69,0,1,0,0,0,0,0,0,460,29.0,28.22,27.11,0,0,0,0,11.0,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:05,0,,0,1,1,,5,0,0,2,0,0,0,122,69,0,1,0,0,0,0,0,0,460,29.0,28.22,27.11,0,0,0,0,11.0,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:07,0,,0,1,1,,5,0,0,2,0,0,0,125,69,0,1,0,0,0,0,0,0,460,29.0,28.22,27.11,0,0,0,0,11.0,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,64.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:09,0,,0,1,1,,5,0,0,2,0,0,0,125,69,0,1,0,0,0,0,0,0,460,29.0,28.22,27.11,0,0,0,0,11.0,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,64.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:11,0,,0,1,1,,5,0,0,2,0,0,0,129,69,0,1,0,0,0,0,0,0,460,29.0,28.22,27.11,0,0,0,0,11.0,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,64.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:13,0,,0,1,1,,5,0,0,2,0,0,0,129,69,0,1,0,0,0,0,0,0,460,29.0,28.22,27.48,0,0,0,0,11.0,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,64.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:15,0,,0,1,1,,5,0,0,2,0,0,0,132,69,0,1,0,0,0,0,0,0,460,29.0,28.22,27.48,0,0,0,0,11.0,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,64.0,43.0,33.2,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:17,0,,0,1,1,,5,0,0,2,0,0,0,135,69,0,1,0,0,0,0,0,0,460,29.0,28.22,27.48,0,0,0,0,11.0,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:19,0,,0,1,1,,5,0,0,2,0,0,0,135,69,0,1,0,0,0,0,0,0,460,29.0,28.22,27.48,0,0,0,0,11.0,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:21,0,,0,1,1,,5,0,0,2,0,0,0,139,69,0,1,0,0,0,0,0,0,460,29.0,28.59,27.48,0,0,0,0,11.0,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:23,0,,0,1,1,,5,0,0,2,0,0,0,139,69,0,1,0,0,0,0,0,0,460,29.0,28.59,27.48,0,0,0,0,11.0,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:25,0,,0,1,1,,5,0,0,2,0,0,0,142,69,0,1,0,0,0,0,0,0,460,29.0,28.59,27.48,0,0,0,0,11.0,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:27,0,,0,1,1,,5,0,0,2,0,0,0,146,69,0,1,0,0,0,0,0,0,460,29.0,28.59,27.48,0,0,0,0,11.0,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:29,0,,0,1,1,,5,0,0,2,0,0,0,146,69,0,1,0,0,0,0,0,0,460,29.36,28.59,27.85,0,0,0,0,11.0,0,0,0,0,0,0,38.8,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:31,0,,0,1,1,,5,0,0,2,0,0,0,149,69,0,1,0,0,0,0,0,0,460,29.36,28.59,27.85,0,0,0,0,11.4,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:33,0,,0,1,1,,5,0,0,2,0,0,0,149,69,0,1,0,0,0,0,0,0,460,29.36,28.59,27.85,0,0,0,0,11.4,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:35,0,,0,1,1,,5,0,0,2,0,0,0,152,69,0,1,0,0,0,0,0,0,460,29.36,28.59,27.85,0,0,0,0,11.4,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:37,0,,0,1,1,,5,0,0,2,0,0,0,156,69,0,1,0,0,0,0,0,0,460,29.36,28.59,27.85,0,0,0,0,11.4,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:39,0,,0,1,1,,5,0,0,2,0,0,0,156,69,0,1,0,0,0,0,0,0,460,29.36,28.59,27.85,0,0,0,0,11.4,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:41,0,,0,1,1,,5,0,0,2,0,0,0,159,69,0,1,0,0,0,0,0,0,460,29.36,28.59,27.85,0,0,0,0,11.4,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:43,0,,0,1,1,,5,0,0,2,0,0,0,159,69,0,1,0,0,0,0,0,0,460,29.36,28.59,27.85,0,0,0,0,11.4,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:45,0,,0,1,1,,5,0,0,2,0,0,0,163,69,0,1,0,0,0,0,0,0,460,29.36,28.59,27.85,0,0,0,0,11.4,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:47,0,,0,1,1,,5,0,0,2,0,0,0,166,69,0,1,0,0,0,0,0,0,460,29.36,28.59,27.85,0,0,0,0,11.4,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:49,0,,0,1,1,,5,0,0,2,0,0,0,166,69,0,1,0,0,0,0,0,0,460,29.36,28.96,27.85,0,0,0,0,11.4,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:51,0,,0,1,1,,5,0,0,2,0,0,0,169,69,0,1,0,0,0,0,0,0,460,29.36,28.96,28.22,0,0,0,0,11.4,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:53,0,,0,1,1,,5,0,0,2,0,0,0,169,69,0,1,0,0,0,0,0,0,460,29.36,28.96,28.22,0,0,0,0,11.4,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:55,0,,0,1,1,,5,0,0,2,0,0,0,173,69,0,1,0,0,0,0,0,0,460,29.36,28.96,28.22,0,0,0,0,11.4,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:57,0,,0,1,1,,5,0,0,2,0,0,0,176,69,0,1,0,0,0,0,0,0,460,29.36,28.96,28.22,0,0,0,0,11.4,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:27:59,0,,0,1,1,,5,0,0,2,0,0,0,176,69,0,1,0,0,0,0,0,0,460,29.36,28.96,28.22,0,0,0,0,11.4,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,64.0,43.0,33.6,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:28:01,0,,0,1,1,,5,0,0,2,0,0,0,179,69,0,1,0,0,0,0,0,0,460,29.36,28.96,28.22,0,0,0,0,11.4,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,64.0,43.0,34.1,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:28:03,0,,0,1,1,,5,0,0,2,0,0,0,179,69,0,1,0,0,0,0,0,0,460,29.36,28.96,28.22,0,0,0,0,11.4,0,0,0,0,0,0,39.3,220.0,-48.7,-50.3,64.0,43.0,34.1,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:28:05,1,,0,23,1,실외온도제한,1,0,0,2,0,13,0,183,69,0,1,0,3,0,0,0,0,0,29.36,29.34,28.22,0,0,0,0,11.4,0,0,750,0,0,0,39.3,220.0,-48.7,-50.3,64.0,39.2,34.1,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:28:07,1,,0,23,1,실외온도제한,1,0,0,2,0,13,0,186,69,0,1,0,3,0,0,0,0,0,29.36,29.34,28.22,0,0,0,0,11.4,0,0,750,0,0,0,39.3,220.0,-48.7,-50.3,64.0,47.2,34.1,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:28:09,1,,0,23,1,실외온도제한,1,0,0,2,0,13,0,186,69,0,1,0,3,0,0,0,0,0,29.36,29.34,28.22,0,0,0,0,11.4,0,0,750,0,0,0,39.3,220.0,-48.7,-50.3,64.0,47.2,34.1,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:28:11,1,,0,23,1,실외온도제한,1,0,0,2,0,13,0,190,69,0,0,0,9,0,0,0,0,0,29.36,29.34,28.22,0,0,0,0,11.4,0,0,750,160,0,0,39.3,220.0,-48.7,-50.3,64.0,47.2,34.1,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:28:13,1,,0,23,1,실외온도제한,1,0,0,2,0,13,0,190,69,0,0,0,9,0,0,0,0,0,29.36,29.34,28.22,0,0,0,0,11.4,0,0,750,160,0,0,39.3,220.0,-48.7,-50.3,64.0,47.2,34.1,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:28:15,1,,0,23,1,실외온도제한,1,0,0,2,0,13,0,193,69,0,0,0,4,0,0,0,0,0,29.36,29.34,28.22,0,0,0,0,11.4,0,0,750,220,0,0,39.3,220.0,-48.7,-50.3,64.0,46.1,34.1,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
08:28:17,1,,1,23,10,실외온도제한,2,0,0,2,0,13,0,196,69,0,0,0,8,0,0,0,0,0,29.36,29.34,28.22,0,0,0,0,11.4,47,0,750,220,0,0,39.3,220.0,-48.7,-50.3,64.0,44.1,34.1,0.0,177,60,0.0,380,245,0.0,0.0,6.0,0.0,3.6
