Micom ODU1 Data,Time Interval = 2 sec,Save Start Time:,"Thursday, February 21 08:25:23, 2019",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R32,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,전문점명,Version:,"-",LGMV:,8.0.5R,External:,"-"
Installer:,설치자명,EEPROM:,"7.232(7.e8)",COMP:,"-",FAN:,"-"
Model:,모델명,IDU NUM:,1,Connect:,ODU
Site:,현장명,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,목표고압,목표저압,INV1토출목표,,현재고압,현재저압,COMP기준,,압축비,설정온도차,,,PC CTRL,운전상태 유지,4WAY,HOT GAS,SUMP HEAT,Cooling Fan,오일분리기,POWERRELAY,PFC,PFC CTRL,COP,DEFROSTING,OIL REFUREL,OIL RETURN,FAN1 H,FAN1 L,FAN2 H,FAN2 L,,,INV 목표,INV 현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,Main EEV,COMP운전,,,,,,,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,열교환기온도,열교환기출구,Comp Heatsink,INV토출과열도,,,,,,,,,,,,
17,08:25:55,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,290,0,,,,,,,39.3,220.0,-48.7,-50.3,69.0,43.0,34.1,51.00,117.7,,,,,,,,,,,,
18,08:25:57,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,290,0,,,,,,,39.3,220.0,-48.7,-50.3,69.0,43.0,33.6,51.00,117.7,,,,,,,,,,,,
19,08:25:59,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,290,0,,,,,,,39.3,220.0,-48.7,-50.3,69.0,43.0,33.6,51.00,117.7,,,,,,,,,,,,
20,08:26:01,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,290,0,,,,,,,39.3,220.0,-48.7,-50.3,69.0,43.0,33.2,51.00,117.7,,,,,,,,,,,,
21,08:26:03,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,290,0,,,,,,,39.3,220.0,-48.7,-50.3,69.0,43.0,33.2,51.00,117.7,,,,,,,,,,,,
22,08:26:05,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,39.3,220.0,-48.7,-50.3,68.0,43.0,33.2,51.00,116.7,,,,,,,,,,,,
23,08:26:07,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,39.3,220.0,-48.7,-50.3,68.0,43.0,32.8,51.00,116.7,,,,,,,,,,,,
24,08:26:09,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,39.3,220.0,-48.7,-50.3,68.0,43.0,32.8,51.00,116.7,,,,,,,,,,,,
25,08:26:11,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,51.00,115.7,,,,,,,,,,,,
26,08:26:13,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,51.00,115.7,,,,,,,,,,,,
27,08:26:15,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,51.00,115.7,,,,,,,,,,,,
28,08:26:17,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,51.00,115.7,,,,,,,,,,,,
29,08:26:19,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,51.00,115.7,,,,,,,,,,,,
30,08:26:21,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,51.00,115.7,,,,,,,,,,,,
